PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"13520835","A preliminary clinical evaluation of dihydrocodeine bitartrate in normal parturition","MYERS JD.","Am J Obstet Gynecol. 1958 May;75(5):1096-100. doi: 10.1016/0002-9378(58)90831-7.","MYERS JD","Am J Obstet Gynecol","1958","1958/05/01","","","10.1016/0002-9378(58)90831-7"
"13478897","The effect of dihydrocodeine upon respiration and circulation in man","ECKENHOFF JE, HELRICH M, ROLPH WD Jr.","Anesthesiology. 1957 Nov-Dec;18(6):891-6. doi: 10.1097/00000542-195711000-00011.","ECKENHOFF JE","Anesthesiology","1957","1957/11/01","","","10.1097/00000542-195711000-00011"
"13476358","Studies of analgesic drugs: dihydrocodeine","KEATS AS, TELFORD J, KUROSU Y.","J Pharmacol Exp Ther. 1957 Jul;120(3):354-60.","KEATS AS","J Pharmacol Exp Ther","1957","1957/07/01","","",""
"13469912","A preliminary report on dihydrocodeine-scopolamine in obstetrics","RUCH WA, RUCH RM.","Am J Obstet Gynecol. 1957 Nov;74(5):1125-7. doi: 10.1016/0002-9378(57)90171-0.","RUCH WA","Am J Obstet Gynecol","1957","1957/11/01","","","10.1016/0002-9378(57)90171-0"
"13322179","Dihydrocodeine; further development in measurement of analgesic power and appraisal of psychologic side effects of analgesic agents","GRAVENSTEIN JS, SMITH GM, SPHIRE RD, ISAACS JP, BEECHER HK.","N Engl J Med. 1956 May 10;254(19):877-85. doi: 10.1056/NEJM195605102541901.","GRAVENSTEIN JS","N Engl J Med","1956","1956/05/10","","","10.1056/NEJM195605102541901"
"12792559","The cholecystokinin antagonist proglumide enhances the analgesic effect of dihydrocodeine","McCleane GJ.","Clin J Pain. 2003 May-Jun;19(3):200-1. doi: 10.1097/00002508-200305000-00008.","McCleane GJ","Clin J Pain","2003","2003/06/07","","","10.1097/00002508-200305000-00008"
"12665158","The role of active metabolites in dihydrocodeine effects","Schmidt H, Vormfelde SV, Walchner-Bonjean M, Klinder K, Freudenthaler S, Gleiter CH, Gundert-Remy U, Skopp G, Aderjan R, Fuhr U.","Int J Clin Pharmacol Ther. 2003 Mar;41(3):95-106. doi: 10.5414/cpp41095.","Schmidt H","Int J Clin Pharmacol Ther","2003","2003/04/01","","","10.5414/cpp41095"
"12536265","Effects of second generation of histamine H1 antagonists, cetirizine and ebastine, on the antitussive and rewarding effects of dihydrocodeine in mice","Kamei J, Morita K, Miyata S, Onodera K.","Psychopharmacology (Berl). 2003 Mar;166(2):176-80. doi: 10.1007/s00213-002-1359-9. Epub 2003 Jan 21.","Kamei J","Psychopharmacology (Berl)","2003","2003/01/22","","","10.1007/s00213-002-1359-9"
"12420793","Affinities of dihydrocodeine and its metabolites to opioid receptors","Schmidt H, Vormfelde Sv, Klinder K, Gundert-Remy U, Gleiter CH, Skopp G, Aderjan R, Fuhr U.","Pharmacol Toxicol. 2002 Aug;91(2):57-63. doi: 10.1034/j.1600-0773.2002.910203.x.","Schmidt H","Pharmacol Toxicol","2002","2002/11/08","","","10.1034/j.1600-0773.2002.910203.x"
"12120760","Inhaled pinacidil, an ATP-sensitive K+ channel opener, and moguisteine have potent antitussive effects in guinea pigs","Morita K, Onodera K, Kamei J.","Jpn J Pharmacol. 2002 Jun;89(2):171-5. doi: 10.1254/jjp.89.171.","Morita K","Jpn J Pharmacol","2002","2002/07/18","","","10.1254/jjp.89.171"
"12098538","A rapid GC-MS method for the determination of dihydrocodeine, codeine, norcodeine, morphine, normorphine and 6-MAM in urine","Meadway C, George S, Braithwaite R.","Forensic Sci Int. 2002 Jun 25;127(1-2):136-41. doi: 10.1016/s0379-0738(01)00644-2.","Meadway C","Forensic Sci Int","2002","2002/07/06","","","10.1016/s0379-0738(01)00644-2"
"12089093","Prolonged erections produced by dihydrocodeine and sildenafil","Goldmeier D, Lamba H.","BMJ. 2002 Jun 29;324(7353):1555. doi: 10.1136/bmj.324.7353.1555.","Goldmeier D","BMJ","2002","2002/06/29","PMC116609","","10.1136/bmj.324.7353.1555"
"12031226","[Paliative treatment: Treatment of chronic cancer pain (ii): the use of opiates]","Benítez Del Rosario MA, Pérez Suárez MC, Fernández Díaz R, Cabrejas Sánchez A.","Aten Primaria. 2002 May 15;29(8):513-6. doi: 10.1016/s0212-6567(02)70622-7.","Benítez Del Rosario MA","Aten Primaria","2002","2002/05/29","","","10.1016/s0212-6567(02)70622-7"
"11833434","Letter from the secretary","Jack A.","SAAD Dig. 1998 Apr;15(2):18-9.","Jack A","SAAD Dig","1998","2002/02/09","","",""
"11771494","The role of dihydrocodeine in causing death among drug users in the west of Scotland","Seymour A, Black M, Jay J, Oliver JS.","Scott Med J. 2001 Oct;46(5):143-6. doi: 10.1177/003693300104600506.","Seymour A","Scott Med J","2001","2002/01/05","","","10.1177/003693300104600506"
"11728758","Postmortem diffusion of drugs from the bladder into femoral venous blood","Moriya F, Hashimoto Y.","Forensic Sci Int. 2001 Dec 1;123(2-3):248-53. doi: 10.1016/s0379-0738(01)00530-8.","Moriya F","Forensic Sci Int","2001","2001/12/01","","","10.1016/s0379-0738(01)00530-8"
"11699922","Novel dynamic polymer coating for capillary electrophoresis in nonaqueous methanolic background electrolytes","Porras SP, Wiedmer SK, Strandman S, Tenhu H, Riekkola ML.","Electrophoresis. 2001 Oct;22(17):3805-12. doi: 10.1002/1522-2683(200109)22:17<3805::AID-ELPS3805>3.0.CO;2-3.","Porras SP","Electrophoresis","2001","2001/11/09","","","10.1002/1522-2683(200109)22:17<3805::AID-ELPS3805>3.0.CO;2-3"
"11499035","[Studies on the analysis of hydrocodone and its metabolite in human urine by GC/MS]","Wu Y.","Yao Xue Xue Bao. 1997 Apr;32(4):305-9.","Wu Y","Yao Xue Xue Bao","1997","1997/04/01","","",""
"11473971","Randomized placebo controlled trial of lofexidine hydrochloride for chronic pelvic pain in women","Stones RW, Bradbury L, Anderson D.","Hum Reprod. 2001 Aug;16(8):1719-21. doi: 10.1093/humrep/16.8.1719.","Stones RW","Hum Reprod","2001","2001/07/28","","","10.1093/humrep/16.8.1719"
"11453888","Contribution of dihydrocodeine and dihydromorphine to analgesia following dihydrocodeine administration in man: a PK-PD modelling analysis","Webb JA, Rostami-Hodjegan A, Abdul-Manap R, Hofmann U, Mikus G, Kamali F.","Br J Clin Pharmacol. 2001 Jul;52(1):35-43. doi: 10.1046/j.0306-5251.2001.01414.x.","Webb JA","Br J Clin Pharmacol","2001","2001/07/17","PMC2014498","","10.1046/j.0306-5251.2001.01414.x"
"11360709","Dihydrocodeine--drug of use or misuse?","Seymour A, Black M, Oliver JS, Jay J.","Br J Gen Pract. 2001 May;51(466):404-5.","Seymour A","Br J Gen Pract","2001","2001/05/22","PMC1314009","",""
"11316924","Myocardial Infarction associated with methadone and/or dihydrocodeine","Backmund M, Meyer K, Zwehl W, Nagengast O, Eichenlaub D.","Eur Addict Res. 2001 Mar;7(1):37-9. doi: 10.1159/000050712.","Backmund M","Eur Addict Res","2001","2001/04/24","","","10.1159/000050712"
"11296884","Saliva testing after single and chronic administration of dihydrocodeine","Skopp G, Pötsch L, Klinder K, Richter B, Aderjan R, Mattern R.","Int J Legal Med. 2001;114(3):133-40. doi: 10.1007/pl00007717.","Skopp G","Int J Legal Med","2001","2001/04/12","","","10.1007/pl00007717"
"11254193","Evaluation of urinary dihydrocodeine excretion in human by gas chromatography-mass spectrometry","Balikova M, Maresova V, Habrdova V.","J Chromatogr B Biomed Sci Appl. 2001 Mar 5;752(1):179-86. doi: 10.1016/s0378-4347(00)00509-0.","Balikova M","J Chromatogr B Biomed Sci Appl","2001","2001/03/20","","","10.1016/s0378-4347(00)00509-0"
"11244527","Audit of pain management at home following tonsillectomy in children","Homer JJ, Swallow J, Semple P.","J Laryngol Otol. 2001 Mar;115(3):205-8. doi: 10.1258/0022215011907208.","Homer JJ","J Laryngol Otol","2001","2001/03/13","","","10.1258/0022215011907208"
"11240075","Treatment of severe pain from osteoarthritis with slow-release tramadol or dihydrocodeine in combination with NSAID's: a randomised study comparing analgesia, antinociception and gastrointestinal effects","Wilder-Smith CH, Hill L, Spargo K, Kalla A.","Pain. 2001 Mar;91(1-2):23-31. doi: 10.1016/s0304-3959(00)00414-0.","Wilder-Smith CH","Pain","2001","2001/03/10","","","10.1016/s0304-3959(00)00414-0"
"11215327","Dose-related effects of controlled release dihydrocodeine on oro-cecal transit and pupillary light reflex. A study in human volunteers","Freye E, Baranowski J, Latasch L.","Arzneimittelforschung. 2001 Jan;51(1):60-6. doi: 10.1055/s-0031-1300003.","Freye E","Arzneimittelforschung","2001","2001/02/24","","","10.1055/s-0031-1300003"
"11105855","Analysis of codeine, dihydrocodeine and their glucuronides in human urine by electrokinetic capillary immunoassays and capillary electrophoresis-ion trap mass spectrometry","Wey AB, Caslavska J, Thormann W.","J Chromatogr A. 2000 Oct 20;895(1-2):133-46. doi: 10.1016/s0021-9673(00)00636-1.","Wey AB","J Chromatogr A","2000","2000/12/06","","","10.1016/s0021-9673(00)00636-1"
"11034754","Single dose dihydrocodeine for acute postoperative pain","Edwards JE, McQuay HJ, Moore RA.","Version 2. Cochrane Database Syst Rev. 2000;2000(4):CD002760. doi: 10.1002/14651858.CD002760.","Edwards JE","Cochrane Database Syst Rev","2000","2000/10/18","PMC4176625","EMS57136","10.1002/14651858.CD002760"
"11027902","Dihydrocodeine: a useful tool in the detoxification of methadone-maintained patients","Banbery J, Wolff K, Raistrick D.","J Subst Abuse Treat. 2000 Oct;19(3):301-5. doi: 10.1016/s0740-5472(00)00093-3.","Banbery J","J Subst Abuse Treat","2000","2000/10/12","","","10.1016/s0740-5472(00)00093-3"
"11001230","Modified liquid junction interface for nonaqueous capillary electrophoresis-mass spectrometry","Jussila M, Sinervo K, Porras SP, Riekkola ML.","Electrophoresis. 2000 Sep;21(15):3311-7. doi: 10.1002/1522-2683(20000901)21:15<3311::AID-ELPS3311>3.0.CO;2-N.","Jussila M","Electrophoresis","2000","2000/09/23","","","10.1002/1522-2683(20000901)21:15<3311::AID-ELPS3311>3.0.CO;2-N"
"10789869","Dihydrocodeine: a drug allergy diagnosed by patch testing","Cooper SM, Shaw S.","Contact Dermatitis. 2000 May;42(5):307-8.","Cooper SM","Contact Dermatitis","2000","2000/05/02","","",""
"10732950","GCD quantitation of opiates as propionyl derivatives in blood","Mykkänen S, Seppälä J, Ariniemi K, Lillsunde P.","J Anal Toxicol. 2000 Mar;24(2):122-6. doi: 10.1093/jat/24.2.122.","Mykkänen S","J Anal Toxicol","2000","2000/03/25","","","10.1093/jat/24.2.122"
"10702962","Effects of epinastine on the antitussive and rewarding effects of dihydrocodeine in mice","Kamei J, Morita K, Ohsawa M, Onodera K.","Methods Find Exp Clin Pharmacol. 1999 Dec;21(10):663-8. doi: 10.1358/mf.1999.21.10.795750.","Kamei J","Methods Find Exp Clin Pharmacol","1999","2000/03/07","","","10.1358/mf.1999.21.10.795750"
"10701990","Distinction among eight opiate drugs in urine by gas chromatography-mass spectrometry","Nowatzke W, Zeng J, Saunders A, Bohrer A, Koenig J, Turk J.","J Pharm Biomed Anal. 1999 Sep;20(5):815-28. doi: 10.1016/s0731-7085(99)00086-2.","Nowatzke W","J Pharm Biomed Anal","1999","2000/03/04","","","10.1016/s0731-7085(99)00086-2"
"10595954","Oscillatory breathing patterns during wakefulness in patients with chronic heart failure: clinical implications and role of augmented peripheral chemosensitivity","Ponikowski P, Anker SD, Chua TP, Francis D, Banasiak W, Poole-Wilson PA, Coats AJ, Piepoli M.","Circulation. 1999 Dec 14;100(24):2418-24. doi: 10.1161/01.cir.100.24.2418.","Ponikowski P","Circulation","1999","1999/12/14","","","10.1161/01.cir.100.24.2418"
"10510141","Pharmacokinetics of dihydrocodeine and its active metabolite after single and multiple oral dosing","Ammon S, Hofmann U, Griese EU, Gugeler N, Mikus G.","Br J Clin Pharmacol. 1999 Sep;48(3):317-22. doi: 10.1046/j.1365-2125.1999.00042.x.","Ammon S","Br J Clin Pharmacol","1999","1999/10/06","PMC2014322","","10.1046/j.1365-2125.1999.00042.x"
"10493708","Prescribing and dispensing for drug misusers in primary care: current practice in Scotland","Matheson C, Bond CM, Hickey F.","Fam Pract. 1999 Aug;16(4):375-9. doi: 10.1093/fampra/16.4.375.","Matheson C","Fam Pract","1999","1999/09/24","","","10.1093/fampra/16.4.375"
"10486716","Head-column field-amplified sample stacking in binary system capillary electrophoresis. Preparation of extracts for determination of opioids in microliter amounts of body fluids","Wey AB, Zhang CX, Thormann W.","J Chromatogr A. 1999 Aug 20;853(1-2):95-106. doi: 10.1016/s0021-9673(99)00577-4.","Wey AB","J Chromatogr A","1999","1999/09/16","","","10.1016/s0021-9673(99)00577-4"
"10335876","The detection of dihydrocodeine and its main metabolites in cases of fatal overdose","Klinder K, Skopp G, Mattern R, Aderjan R.","Int J Legal Med. 1999;112(3):155-8. doi: 10.1007/s004140050222.","Klinder K","Int J Legal Med","1999","1999/05/21","","","10.1007/s004140050222"
"10198695","[Techno-festival mit fatal outcome]","Schuff A, Grass H, Käferstein H, Sticht G, Schultes A.","Arch Kriminol. 1999 Jan-Feb;203(1-2):40-4.","Schuff A","Arch Kriminol","1999","1999/04/13","","",""
"10103349","Postoperative analgesia and vomiting, with special reference to day-case surgery: a systematic review","McQuay HJ, Moore RA.","Health Technol Assess. 1998;2(12):1-236.","McQuay HJ","Health Technol Assess","1998","1999/04/02","","",""
"10078159","Opiate detoxification under anesthesia: no apparent benefit but suppression of thyroid hormones and risk of pulmonary and renal failure","Pfab R, Hirtl C, Zilker T.","J Toxicol Clin Toxicol. 1999;37(1):43-50. doi: 10.1081/clt-100102407.","Pfab R","J Toxicol Clin Toxicol","1999","1999/03/17","","","10.1081/clt-100102407"
"9832360","Rapid detection of dihydrocodeine by thermospray mass spectrometry","Yoshida M, Akane A, Okii Y, Yoshimura S, Tokiyasu T, Watabiki T.","J Chromatogr B Biomed Sci Appl. 1998 Oct 23;718(1):55-60. doi: 10.1016/s0378-4347(98)00340-5.","Yoshida M","J Chromatogr B Biomed Sci Appl","1998","1998/12/01","","","10.1016/s0378-4347(98)00340-5"
"9803026","Dihydrocodeine to stay on dental practitioners' list","Carruthers S.","Br Dent J. 1998 Sep 26;185(6):264. doi: 10.1038/sj.bdj.4809784.","Carruthers S","Br Dent J","1998","1998/11/06","","","10.1038/sj.bdj.4809784"
"9780136","Formation and clearance of active and inactive metabolites of opiates in humans","Aderjan RE, Skopp G.","Ther Drug Monit. 1998 Oct;20(5):561-9. doi: 10.1097/00007691-199810000-00020.","Aderjan RE","Ther Drug Monit","1998","1998/10/21","","","10.1097/00007691-199810000-00020"
"9722974","Postmortem distribution of dihydrocodeine and metabolites in a fatal case of dihydrocodeine intoxication","Skopp G, Klinder K, Pötsch L, Zimmer G, Lutz R, Aderjan R, Mattern R.","Forensic Sci Int. 1998 Jul 20;95(2):99-107. doi: 10.1016/s0379-0738(98)00091-7.","Skopp G","Forensic Sci Int","1998","1998/09/02","","","10.1016/s0379-0738(98)00091-7"
"9717273","Fatal opiates overdose. Toxicological identification of various metabolites in a blood sample by GC-MS after silylation","Balíková M, Maresová V.","Forensic Sci Int. 1998 Jun 22;94(3):201-9. doi: 10.1016/s0379-0738(98)00077-2.","Balíková M","Forensic Sci Int","1998","1998/08/26","","","10.1016/s0379-0738(98)00077-2"
"9701421","Efficacy and safety of levodropropizine and dihydrocodeine on nonproductive cough in primary and metastatic lung cancer","Luporini G, Barni S, Marchi E, Daffonchio L.","Eur Respir J. 1998 Jul;12(1):97-101. doi: 10.1183/09031936.98.12010097.","Luporini G","Eur Respir J","1998","1998/08/13","","","10.1183/09031936.98.12010097"
"9690955","Variability in the frequency of cytochrome P450-2D6 (CYP2D6) deficiency","Mörike K, Platten HP, Mikus G, Klotz U.","Br J Clin Pharmacol. 1998 Jul;46(1):87.","Mörike K","Br J Clin Pharmacol","1998","1998/08/05","","",""
"9682541","Dihydrocodeine removal","Speechley JA, Hancock PA.","Br Dent J. 1998 Jun 13;184(11):525. doi: 10.1038/sj.bdj.4809686.","Speechley JA","Br Dent J","1998","1998/07/31","","","10.1038/sj.bdj.4809686"
"9663813","The visceral and somatic antinociceptive effects of dihydrocodeine and its metabolite, dihydromorphine. A cross-over study with extensive and quinidine-induced poor metabolizers","Wilder-Smith CH, Hufschmid E, Thormann W.","Br J Clin Pharmacol. 1998 Jun;45(6):575-81. doi: 10.1046/j.1365-2125.1998.00727.x.","Wilder-Smith CH","Br J Clin Pharmacol","1998","1998/07/15","PMC1873649","","10.1046/j.1365-2125.1998.00727.x"
"9653890","Antitussive effect of moguisteine on allergic coughs in the guinea pig","Kamei J, Morita K, Kashiwazaki T, Ohsawa M.","Eur J Pharmacol. 1998 Apr 24;347(2-3):253-5. doi: 10.1016/s0014-2999(98)00176-9.","Kamei J","Eur J Pharmacol","1998","1998/07/08","","","10.1016/s0014-2999(98)00176-9"
"9630828","Pharmacokinetics and the pharmacodynamic action of midazolam in young and elderly patients undergoing tooth extraction","Platten HP, Schweizer E, Dilger K, Mikus G, Klotz U.","Clin Pharmacol Ther. 1998 May;63(5):552-60. doi: 10.1016/S0009-9236(98)90106-0.","Platten HP","Clin Pharmacol Ther","1998","1998/06/19","","","10.1016/S0009-9236(98)90106-0"
"9590580","Glucuronidation of dihydrocodeine by human liver microsomes and the effect of inhibitors","Kirkwood LC, Nation RL, Somogyi AA.","Clin Exp Pharmacol Physiol. 1998 Mar-Apr;25(3-4):266-70. doi: 10.1111/j.1440-1681.1998.t01-19-.x.","Kirkwood LC","Clin Exp Pharmacol Physiol","1998","1998/05/20","","","10.1111/j.1440-1681.1998.t01-19-.x"
"9581357","Dihydrocodeine prescription","Matthew I, Frame J.","Br Dent J. 1998 Mar 28;184(6):266. doi: 10.1038/sj.bdj.4809596.","Matthew I","Br Dent J","1998","1998/05/15","","","10.1038/sj.bdj.4809596"
"9470486","Head-column field-amplified sample stacking in binary system capillary electrophoresis. 2. Optimization with a preinjection plug and application to micellar electrokinetic chromatography","Zhang CX, Thormann W.","Anal Chem. 1998 Feb 1;70(3):540-8. doi: 10.1021/ac9707085.","Zhang CX","Anal Chem","1998","1998/02/21","","","10.1021/ac9707085"
"9431830","Characterization of the human cytochrome P450 enzymes involved in the metabolism of dihydrocodeine","Kirkwood LC, Nation RL, Somogyi AA.","Br J Clin Pharmacol. 1997 Dec;44(6):549-55. doi: 10.1046/j.1365-2125.1997.t01-1-00626.x.","Kirkwood LC","Br J Clin Pharmacol","1997","1998/02/12","PMC2042888","","10.1046/j.1365-2125.1997.t01-1-00626.x"
"9389348","Determination of the dihydrocodeine metabolites, dihydromorphine and nordihydrocodeine, in hepatic microsomal incubations by high-performance liquid chromatography","Kirkwood LC, Nation RL, Somogyi AA.","J Chromatogr B Biomed Sci Appl. 1997 Nov 7;701(1):129-34. doi: 10.1016/s0378-4347(97)00354-x.","Kirkwood LC","J Chromatogr B Biomed Sci Appl","1997","1997/12/06","","","10.1016/s0378-4347(97)00354-x"
"9379748","[Changes in the pattern of opioid analgesic consumption in Spain]","Carvajal A, García del Pozo J, Martín Arias LH, Martín de Diego I, Rueda AM, Caro-Patón T, Alvarez Requejo A.","Med Clin (Barc). 1997 Sep 13;109(8):281-3.","Carvajal A","Med Clin (Barc)","1997","1998/02/12","","",""
"9232674","Role of opioidergic and serotonergic mechanisms in cough and antitussives","Kamei J.","Pulm Pharmacol. 1996 Oct-Dec;9(5-6):349-56. doi: 10.1006/pulp.1996.0046.","Kamei J","Pulm Pharmacol","1996","1996/10/01","","","10.1006/pulp.1996.0046"
"9226736","Interactions between H1-antagonists and opioids: a drug discrimination study","Suzuki T, Mori T, Tsuji M, Misawa M, Onodera K.","Psychopharmacology (Berl). 1997 Jun;131(4):346-53. doi: 10.1007/s002130050302.","Suzuki T","Psychopharmacology (Berl)","1997","1997/06/01","","","10.1007/s002130050302"
"9190849","Analgesia by dihydrocodeine is not due to formation of dihydromorphine: evidence from nociceptive activity in rat thalamus","Jurna I, Kömen W, Baldauf J, Fleischer W.","J Pharmacol Exp Ther. 1997 Jun;281(3):1164-70.","Jurna I","J Pharmacol Exp Ther","1997","1997/06/01","","",""
"8996307","Effects of dihydrocodeine on chemosensitivity and exercise tolerance in patients with chronic heart failure","Chua TP, Harrington D, Ponikowski P, Webb-Peploe K, Poole-Wilson PA, Coats AJ.","J Am Coll Cardiol. 1997 Jan;29(1):147-52. doi: 10.1016/s0735-1097(96)00446-9.","Chua TP","J Am Coll Cardiol","1997","1997/01/01","","","10.1016/s0735-1097(96)00446-9"
"8967533","[The use of dihydrocodeine for postoperative analgesia in gynecological operations]","Traĭkova V, Vasilev N, Doganov N.","Akush Ginekol (Sofiia). 1996;35(1-2):24-6.","Traĭkova V","Akush Ginekol (Sofiia)","1996","1996/01/01","","",""
"8861655","Characterization of the genetic polymorphism of dihydrocodeine O-demethylation in man via analysis of urinary dihydrocodeine and dihydromorphine by micellar electrokinetic capillary chromatography","Hufschmid E, Theurillat R, Wilder-Smith CH, Thormann W.","J Chromatogr B Biomed Appl. 1996 Mar 29;678(1):43-51. doi: 10.1016/0378-4347(95)00396-7.","Hufschmid E","J Chromatogr B Biomed Appl","1996","1996/03/29","","","10.1016/0378-4347(95)00396-7"
"8837484","Stability of opiates in hair fibers after exposure to cosmetic treatment","Pötsch L, Skopp G.","Forensic Sci Int. 1996 Aug 15;81(2-3):95-102. doi: 10.1016/s0379-0738(96)01974-3.","Pötsch L","Forensic Sci Int","1996","1996/08/15","","","10.1016/s0379-0738(96)01974-3"
"8724155","The treatment of pain following excimer laser photorefractive keratectomy: additive effect of local anesthetic drops, topical diclofenac, and bandage soft contact","Cherry PM.","Ophthalmic Surg Lasers. 1996 May;27(5 Suppl):S477-80.","Cherry PM","Ophthalmic Surg Lasers","1996","1996/05/01","","",""
"8665879","Post-operative analgesia for craniotomy patients: current attitudes among neuroanaesthetists","Stoneham MD, Walters FJ.","Eur J Anaesthesiol. 1995 Nov;12(6):571-5.","Stoneham MD","Eur J Anaesthesiol","1995","1995/11/01","","",""
"8611952","Gas chromatography with surface ionization detection: a highly sensitive method for determining underivatized codeine and dihydrocodeine in body fluids","Seno H, Hattori H, Kurono S, Yamada T, Kumazawa T, Ishii A, Suzuki O.","J Chromatogr B Biomed Appl. 1995 Nov 17;673(2):189-95. doi: 10.1016/0378-4347(95)00275-1.","Seno H","J Chromatogr B Biomed Appl","1995","1995/11/17","","","10.1016/0378-4347(95)00275-1"
"8471588","A multiple dose comparison of ibuprofen and dihydrocodeine after third molar surgery","McQuay HJ, Carroll D, Guest PG, Robson S, Wiffen PJ, Juniper RP.","Br J Oral Maxillofac Surg. 1993 Apr;31(2):95-100. doi: 10.1016/0266-4356(93)90169-w.","McQuay HJ","Br J Oral Maxillofac Surg","1993","1993/04/01","","","10.1016/0266-4356(93)90169-w"
"8471541","Determination of dihydrocodeine in hair of opiate addicts by GC/MS","Sachs H, Denk R, Raff I.","Int J Legal Med. 1993;105(5):247-50. doi: 10.1007/BF01370380.","Sachs H","Int J Legal Med","1993","1993/01/01","","","10.1007/BF01370380"
"8370952","Sudden death in HIV-infected drug users. Presumptive overdose in an HIV-positive narcotic addict","Jones ME, Brettle RP, Busuttil A, Inglis MH, Bell JE, Willocks L.","J Infect. 1993 Jul;27(1):79-81. doi: 10.1016/0163-4453(93)93943-x.","Jones ME","J Infect","1993","1993/07/01","","","10.1016/0163-4453(93)93943-x"
"8366840","[Potential for abuse of codeine and dihydrocodeine]","Keup W.","Med Monatsschr Pharm. 1993 Jul;16(7):193-6.","Keup W","Med Monatsschr Pharm","1993","1993/07/01","","",""
"8306126","Poppy tea dependence","Unnithan S, Strang J.","Br J Psychiatry. 1993 Dec;163:813-4. doi: 10.1192/bjp.163.6.813.","Unnithan S","Br J Psychiatry","1993","1993/12/01","","","10.1192/bjp.163.6.813"
"8300025","Drug death autopsies at the Munich Institute of Forensic Medicine (1981-1992)","Penning R, Fromm E, Betz P, Kauert G, Drasch G, von Meyer L.","Forensic Sci Int. 1993 Nov;62(1-2):135-9. doi: 10.1016/0379-0738(93)90058-i.","Penning R","Forensic Sci Int","1993","1993/11/01","","","10.1016/0379-0738(93)90058-i"
"8217865","Evaluation of a method for simultaneous quantification of codeine, dihydrocodeine, morphine, and 6-monoacetylmorphine in serum, blood, and postmortem blood","Musshoff F, Daldrup T.","Int J Legal Med. 1993;106(2):107-9. doi: 10.1007/BF01225050.","Musshoff F","Int J Legal Med","1993","1993/01/01","","","10.1007/BF01225050"
"8138220","Simultaneous determination of drugs of abuse (opiates, cocaine and amphetamine) in human hair by GC/MS and its application to a methadone treatment program","Moeller MR, Fey P, Wennig R.","Forensic Sci Int. 1993 Dec;63(1-3):185-206. doi: 10.1016/0379-0738(93)90273-d.","Moeller MR","Forensic Sci Int","1993","1993/12/01","","","10.1016/0379-0738(93)90273-d"
"8044282","Simultaneous determination of dihydrocodeine and its metabolites in dog plasma by high-performance liquid chromatography with electrochemical and ultraviolet detection","Ohno M, Shiono Y, Konishi M.","J Chromatogr B Biomed Appl. 1994 Apr 1;654(2):213-9. doi: 10.1016/0378-4347(94)00022-0.","Ohno M","J Chromatogr B Biomed Appl","1994","1994/04/01","","","10.1016/0378-4347(94)00022-0"
"7975724","Metabolism and pharmacokinetics of dihydrocodeine in dog","Konishi M, Shiono Y, Ohno M, Takahashi H, Aoki T.","Xenobiotica. 1994 Jul;24(7):591-601. doi: 10.3109/00498259409043262.","Konishi M","Xenobiotica","1994","1994/07/01","","","10.3109/00498259409043262"
"7924915","[Cerebral seizures under doxepin during a substitution with dihydrocodeine]","Ulmer A.","Dtsch Med Wochenschr. 1994 Sep 16;119(37):1260.","Ulmer A","Dtsch Med Wochenschr","1994","1994/09/16","","",""
"7917173","[Two traffic accidents after heroin consumption with fatal outcome]","Sticht G, Käferstein H, Schmidt P.","Blutalkohol. 1994 Jul;31(4):233-7.","Sticht G","Blutalkohol","1994","1994/07/01","","",""
"7893544","The efficacy of management of acute dental pain","Baines PR.","Br Dent J. 1995 Feb 25;178(4):132. doi: 10.1038/sj.bdj.4808680.","Baines PR","Br Dent J","1995","1995/02/25","","","10.1038/sj.bdj.4808680"
"7888722","[Substitution treatment of drug-dependent patients]","Sonntag I.","Gesundheitswesen. 1995 Jan;57(1):36-8.","Sonntag I","Gesundheitswesen","1995","1995/01/01","","",""
"7885194","Affinity profiles of morphine, codeine, dihydrocodeine and their glucuronides at opioid receptor subtypes","Mignat C, Wille U, Ziegler A.","Life Sci. 1995;56(10):793-9. doi: 10.1016/0024-3205(95)00010-4.","Mignat C","Life Sci","1995","1995/01/01","","","10.1016/0024-3205(95)00010-4"
"7832574","Drugs of abuse screening in the West Midlands: a 6 year retrospective survey of results","George S, Braithwaite RA.","Ann Clin Biochem. 1994 Sep;31 ( Pt 5):473-8. doi: 10.1177/000456329403100509.","George S","Ann Clin Biochem","1994","1994/09/01","","","10.1177/000456329403100509"
"7704214","Simultaneous determination of dihydrocodeine and dihydromorphine in serum by gas chromatography-tandem mass spectrometry","Hofmann U, Fromm MF, Johnson S, Mikus G.","J Chromatogr B Biomed Appl. 1995 Jan 6;663(1):59-65. doi: 10.1016/0378-4347(94)00423-3.","Hofmann U","J Chromatogr B Biomed Appl","1995","1995/01/06","","","10.1016/0378-4347(94)00423-3"
"7586928","Dihydrocodeine: a new opioid substrate for the polymorphic CYP2D6 in humans","Fromm MF, Hofmann U, Griese EU, Mikus G.","Clin Pharmacol Ther. 1995 Oct;58(4):374-82. doi: 10.1016/0009-9236(95)90049-7.","Fromm MF","Clin Pharmacol Ther","1995","1995/10/01","","","10.1016/0009-9236(95)90049-7"
