PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26410545","The T-peak-T-end interval as a marker of repolarization abnormality: a comparison with the QT interval for five different drugs","Bhuiyan TA, Graff C, Kanters JK, Nielsen J, Melgaard J, Matz J, Toft E, Struijk JJ.","Clin Drug Investig. 2015 Nov;35(11):717-24. doi: 10.1007/s40261-015-0328-0.","Bhuiyan TA","Clin Drug Investig","2015","2015/09/28","","","10.1007/s40261-015-0328-0"
"26394517","[Pharmacological therapies for alcohol use disorder in Japan]","Yumoto Y, Higuchi S.","Nihon Rinsho. 2015 Sep;73(9):1536-9.","Yumoto Y","Nihon Rinsho","2015","2015/09/24","","",""
"26364383","[Reduction of consumption as the first goal of therapy]","Bruhn C.","Med Monatsschr Pharm. 2015 Apr;38(4):145-6.","Bruhn C","Med Monatsschr Pharm","2015","2015/09/15","","",""
"26349557","Clinical relevance of nalmefene versus placebo in alcohol treatment: reduction in mortality risk","Roerecke M, Sørensen P, Laramée P, Rahhali N, Rehm J.","J Psychopharmacol. 2015 Nov;29(11):1152-8. doi: 10.1177/0269881115602487. Epub 2015 Sep 8.","Roerecke M","J Psychopharmacol","2015","2015/09/10","PMC4623485","","10.1177/0269881115602487"
"26314552","Efficacy of Medications Approved for the Treatment of Alcohol Dependence and Alcohol Withdrawal Syndrome in Female Patients: A Descriptive Review","Agabio R, Pani PP, Preti A, Gessa GL, Franconi F.","Eur Addict Res. 2016;22(1):1-16. doi: 10.1159/000433579. Epub 2015 Aug 29.","Agabio R","Eur Addict Res","2016","2015/08/29","","","10.1159/000433579"
"26295464","Nalmefene: A Novel Drug for an Old Disorder","Marazziti D, Presta S, Baroni S, Mungai F, Piccinni A, Mucci F, Dell'Osso L.","Curr Med Chem. 2015;22(27):3162-8. doi: 10.2174/0929867322666150821100538.","Marazziti D","Curr Med Chem","2015","2015/08/22","","","10.2174/0929867322666150821100538"
"26053024","The Effects of as-Needed Nalmefene on Patient-Reported Outcomes and Quality of Life in Relation to a Reduction in Alcohol Consumption in Alcohol-Dependent Patients","François C, Rahhali N, Chalem Y, Sørensen P, Luquiens A, Aubin HJ.","PLoS One. 2015 Jun 8;10(6):e0129289. doi: 10.1371/journal.pone.0129289. eCollection 2015.","François C","PLoS One","2015","2015/06/09","PMC4460126","","10.1371/journal.pone.0129289"
"26050241","Severe opioid withdrawal syndrome after a single dose of nalmefene","Donnerstag N, Schneider T, Lüthi A, Taegtmeyer A, Raetz Bravo A, Mehlig A.","Eur J Clin Pharmacol. 2015 Aug;71(8):1025-6. doi: 10.1007/s00228-015-1884-1. Epub 2015 Jun 7.","Donnerstag N","Eur J Clin Pharmacol","2015","2015/06/08","","","10.1007/s00228-015-1884-1"
"26021148","[Influence of nalmefene on psychosocial intervention in alcohol-dependent patients]","Favrod-Coune T.","Rev Med Suisse. 2015 Apr 1;11(468):792.","Favrod-Coune T","Rev Med Suisse","2015","2015/05/30","","",""
"25938514","In Vitro and In Vivo Evaluations of PLGA Microspheres Containing Nalmefene","Xie X, Lin W, Xing C, Yang Y, Chi Q, Zhang H, Li Y, Li Z, Yang Y, Yang Z, Li M.","PLoS One. 2015 May 4;10(5):e0125953. doi: 10.1371/journal.pone.0125953. eCollection 2015.","Xie X","PLoS One","2015","2015/05/05","PMC4418713","","10.1371/journal.pone.0125953"
"25851485","Nalmefene for Reducing Alcohol Consumption in People with Alcohol Dependence: An Evidence Review Group Perspective of a NICE Single Technology Appraisal","Stevenson M, Pandor A, Stevens JW, Rawdin A, Rice P, Thompson J, Morgan MY.","Pharmacoeconomics. 2015 Aug;33(8):833-47. doi: 10.1007/s40273-015-0272-0.","Stevenson M","Pharmacoeconomics","2015","2015/04/09","","","10.1007/s40273-015-0272-0"
"25832297","Clinical relevance of as-needed treatment with nalmefene in alcohol-dependent patients","Aubin HJ, Reimer J, Nutt DJ, Bladström A, Torup L, François C, Chick J.","Eur Addict Res. 2015;21(3):160-8. doi: 10.1159/000371547. Epub 2015 Mar 31.","Aubin HJ","Eur Addict Res","2015","2015/04/03","","","10.1159/000371547"
"25805351","[Neurobiology of alcohol and pharmacological aspects of nalmefene]","Biggio G.","Riv Psichiatr. 2015 Jan-Feb;50(1):19-27. doi: 10.1708/1794.19530.","Biggio G","Riv Psichiatr","2015","2015/03/26","","","10.1708/1794.19530"
"25761458","Recent Developments in Pharmacotherapy of Alcoholism","Soyka M, Lieb M.","Pharmacopsychiatry. 2015 Jul;48(4-5):123-35. doi: 10.1055/s-0035-1547237. Epub 2015 Mar 11.","Soyka M","Pharmacopsychiatry","2015","2015/03/13","","","10.1055/s-0035-1547237"
"25652768","Safety and tolerability of as-needed nalmefene in the treatment of alcohol dependence: results from the Phase III clinical programme","van den Brink W, Strang J, Gual A, Sørensen P, Jensen TJ, Mann K.","Expert Opin Drug Saf. 2015 Apr;14(4):495-504. doi: 10.1517/14740338.2015.1011619. Epub 2015 Feb 4.","van den Brink W","Expert Opin Drug Saf","2015","2015/02/06","","","10.1517/14740338.2015.1011619"
"25647453","Treatment of cocaine craving with as-needed nalmefene, a partial κ opioid receptor agonist: first clinical experience","Grosshans M, Mutschler J, Kiefer F.","Int Clin Psychopharmacol. 2015 Jul;30(4):237-8. doi: 10.1097/YIC.0000000000000069.","Grosshans M","Int Clin Psychopharmacol","2015","2015/02/04","","","10.1097/YIC.0000000000000069"
"25562928","[Nalmefene (Selincro) orally]","","J Pharm Belg. 2014 Dec;(4):51-2.","","J Pharm Belg","2014","2015/01/08","","",""
"25487784","German evaluation says new drug for alcohol dependence is no better than old one","Stafford N.","BMJ. 2014 Dec 8;349:g7544. doi: 10.1136/bmj.g7544.","Stafford N","BMJ","2014","2014/12/10","","","10.1136/bmj.g7544"
"25454365","[Benefits in reducing alcohol consumption: how nalmefene can help]","Bendimerad P, Blecha L.","Encephale. 2014 Dec;40(6):495-500. doi: 10.1016/j.encep.2014.10.012. Epub 2014 Nov 22.","Bendimerad P","Encephale","2014","2014/12/03","","","10.1016/j.encep.2014.10.012"
"25454364","[Place of the opioid system in biology and treatment of Alcohol Use Disorder]","Nubukpo P.","Encephale. 2014 Dec;40(6):457-67. doi: 10.1016/j.encep.2014.10.010. Epub 2014 Nov 22.","Nubukpo P","Encephale","2014","2014/12/03","","","10.1016/j.encep.2014.10.010"
"25442002","A pharmacogenetic determinant of mu-opioid receptor antagonist effects on alcohol reward and consumption: evidence from humanized mice","Bilbao A, Robinson JE, Heilig M, Malanga CJ, Spanagel R, Sommer WH, Thorsell A.","Biol Psychiatry. 2015 May 15;77(10):850-8. doi: 10.1016/j.biopsych.2014.08.021. Epub 2014 Sep 8.","Bilbao A","Biol Psychiatry","2015","2014/12/03","","","10.1016/j.biopsych.2014.08.021"
"25392958","Treatment of alcohol dependence: recent progress and reduction of consumption","Testino G, Leone S, Borro P.","Minerva Med. 2014 Dec;105(6):447-66.","Testino G","Minerva Med","2014","2014/11/14","","",""
"25375267","Neuroprotection of nalmefene for postoperative patients with spontaneous intracerebral hemorrhage","Zheng J, Li H, Guo R, Chen R, Lin S, Liu M, You C.","Int J Neurosci. 2015;125(12):918-23. doi: 10.3109/00207454.2014.985294. Epub 2014 Dec 3.","Zheng J","Int J Neurosci","2015","2014/11/07","","","10.3109/00207454.2014.985294"
"25287870","Decision to recommend drug to cut drink dependence proves controversial","Wise J.","BMJ. 2014 Oct 5;349:g6054. doi: 10.1136/bmj.g6054.","Wise J","BMJ","2014","2014/10/08","","","10.1136/bmj.g6054"
"25228120","A predictive microsimulation model to estimate the clinical relevance of reducing alcohol consumption in alcohol dependence","François C, Laramée P, Rahhali N, Chalem Y, Aballéa S, Millier A, Bineau S, Toumi M, Rehm J.","Eur Addict Res. 2014;20(6):269-84. doi: 10.1159/000362408. Epub 2014 Sep 16.","François C","Eur Addict Res","2014","2014/09/18","","","10.1159/000362408"
"25227627","The cost-effectiveness and public health benefit of nalmefene added to psychosocial support for the reduction of alcohol consumption in alcohol-dependent patients with high/very high drinking risk levels: a Markov model","Laramée P, Brodtkorb TH, Rahhali N, Knight C, Barbosa C, François C, Toumi M, Daeppen JB, Rehm J.","BMJ Open. 2014 Sep 16;4(9):e005376. doi: 10.1136/bmjopen-2014-005376.","Laramée P","BMJ Open","2014","2014/09/18","PMC4166142","","10.1136/bmjopen-2014-005376"
"25121147","Nalmefene. Alcohol dependence: no advance","","Prescrire Int. 2014 Jun;23(150):150-2.","","Prescrire Int","2014","2014/08/15","","",""
"24973897","The opioid receptor pharmacology of GSK1521498 compared to other ligands with differential effects on compulsive reward-related behaviours","Kelly E, Mundell SJ, Sava A, Roth AL, Felici A, Maltby K, Nathan PJ, Bullmore ET, Henderson G.","Psychopharmacology (Berl). 2015 Jan;232(1):305-14. doi: 10.1007/s00213-014-3666-3. Epub 2014 Jun 29.","Kelly E","Psychopharmacology (Berl)","2015","2014/06/30","PMC4281354","","10.1007/s00213-014-3666-3"
"24918835","Nalmefene and its use in alcohol dependence","Gual A, Bruguera P, López-Pelayo H.","Drugs Today (Barc). 2014 May;50(5):347-55. doi: 10.1358/dot.2014.50.5.2132323.","Gual A","Drugs Today (Barc)","2014","2014/06/12","","","10.1358/dot.2014.50.5.2132323"
"24886878","Nalmefene reverses carfentanil-induced loss of righting reflex and respiratory depression in rats","Yong Z, Gao X, Ma W, Dong H, Gong Z, Su R.","Eur J Pharmacol. 2014 Sep 5;738:153-7. doi: 10.1016/j.ejphar.2014.05.044. Epub 2014 Jun 2.","Yong Z","Eur J Pharmacol","2014","2014/06/03","","","10.1016/j.ejphar.2014.05.044"
"24825644","Pharmacotherapy for adults with alcohol use disorders in outpatient settings: a systematic review and meta-analysis","Jonas DE, Amick HR, Feltner C, Bobashev G, Thomas K, Wines R, Kim MM, Shanahan E, Gass CE, Rowe CJ, Garbutt JC.","JAMA. 2014 May 14;311(18):1889-900. doi: 10.1001/jama.2014.3628.","Jonas DE","JAMA","2014","2014/05/15","","","10.1001/jama.2014.3628"
"24809337","▼Nalmefene for alcohol dependence","","Drug Ther Bull. 2014 May;52(5):54-7. doi: 10.1136/dtb.2014.5.0252. Epub 2014 May 8.","","Drug Ther Bull","2014","2014/05/10","","","10.1136/dtb.2014.5.0252"
"24671340","Long-term efficacy, tolerability and safety of nalmefene as-needed in patients with alcohol dependence: A 1-year, randomised controlled study","van den Brink W, Sørensen P, Torup L, Mann K, Gual A; SENSE Study Group.","J Psychopharmacol. 2014 Aug;28(8):733-44. doi: 10.1177/0269881114527362. Epub 2014 Mar 26.","van den Brink W","J Psychopharmacol","2014","2014/03/28","","","10.1177/0269881114527362"
"24614808","Bad medicine: using surrogate markers","McNulty SJ, Williams P.","BMJ. 2014 Mar 10;348:g2012. doi: 10.1136/bmj.g2012.","McNulty SJ","BMJ","2014","2014/03/12","","","10.1136/bmj.g2012"
"24614566","Nalmefene in alcohol misuse: junk evaluation by the European Medicines Agency","Braillon A.","BMJ. 2014 Mar 10;348:g2017. doi: 10.1136/bmj.g2017.","Braillon A","BMJ","2014","2014/03/12","","","10.1136/bmj.g2017"
"24557083","Can alcohol dependent patients adhere to an 'as-needed' medication regimen?","Sinclair J, Chick J, Sørensen P, Kiefer F, Batel P, Gual A.","Eur Addict Res. 2014;20(5):209-17. doi: 10.1159/000357865. Epub 2014 Feb 15.","Sinclair J","Eur Addict Res","2014","2014/02/22","","","10.1159/000357865"
"24531208","Bad medicine: nalmefene in alcohol misuse","Spence D.","BMJ. 2014 Feb 14;348:g1531. doi: 10.1136/bmj.g1531.","Spence D","BMJ","2014","2014/02/18","","","10.1136/bmj.g1531"
"24437142","[New treatment options for alcohol dependence]","Müller CA, Heinz A.","MMW Fortschr Med. 2013 May 2;155(8):63-5. doi: 10.1007/s15006-013-0644-3.","Müller CA","MMW Fortschr Med","2013","2014/01/21","","","10.1007/s15006-013-0644-3"
"24246244","Nalmefene for the treatment of alcohol dependence: a current update","Soyka M.","Int J Neuropsychopharmacol. 2014 Apr;17(4):675-84. doi: 10.1017/S1461145713001284. Epub 2013 Nov 18.","Soyka M","Int J Neuropsychopharmacol","2014","2013/11/20","","","10.1017/S1461145713001284"
"24126432","[Nalmefene: a novel pharmacotherapeutic option for alcoholism]","Soyka M.","Nervenarzt. 2014 May;85(5):578-82. doi: 10.1007/s00115-013-3843-3.","Soyka M","Nervenarzt","2014","2013/10/16","","","10.1007/s00115-013-3843-3"
"23949908","Nalmefene: a review of its use in the treatment of alcohol dependence","Keating GM.","CNS Drugs. 2013 Sep;27(9):761-72. doi: 10.1007/s40263-013-0101-y.","Keating GM","CNS Drugs","2013","2013/08/17","","","10.1007/s40263-013-0101-y"
"23881605","Targeted opioid receptor antagonists in the treatment of alcohol use disorders","Niciu MJ, Arias AJ.","CNS Drugs. 2013 Oct;27(10):777-87. doi: 10.1007/s40263-013-0096-4.","Niciu MJ","CNS Drugs","2013","2013/07/25","PMC4600601","NIHMS509129","10.1007/s40263-013-0096-4"
"23873853","Efficacy of as-needed nalmefene in alcohol-dependent patients with at least a high drinking risk level: results from a subgroup analysis of two randomized controlled 6-month studies","van den Brink W, Aubin HJ, Bladström A, Torup L, Gual A, Mann K.","Alcohol Alcohol. 2013 Sep-Oct;48(5):570-8. doi: 10.1093/alcalc/agt061. Epub 2013 Jul 19.","van den Brink W","Alcohol Alcohol","2013","2013/07/23","PMC3746807","","10.1093/alcalc/agt061"
"23810221","Pharmacotherapy for alcohol dependence: status of current treatments","Franck J, Jayaram-Lindström N.","Curr Opin Neurobiol. 2013 Aug;23(4):692-9. doi: 10.1016/j.conb.2013.05.005. Epub 2013 Jun 26.","Franck J","Curr Opin Neurobiol","2013","2013/07/02","","","10.1016/j.conb.2013.05.005"
"23746430","Emerging pharmacotherapies for alcohol dependence: a systematic review focusing on reduction in consumption","Aubin HJ, Daeppen JB.","Drug Alcohol Depend. 2013 Nov 1;133(1):15-29. doi: 10.1016/j.drugalcdep.2013.04.025. Epub 2013 Jun 6.","Aubin HJ","Drug Alcohol Depend","2013","2013/06/11","","","10.1016/j.drugalcdep.2013.04.025"
"23562264","A randomised, double-blind, placebo-controlled, efficacy study of nalmefene, as-needed use, in patients with alcohol dependence","Gual A, He Y, Torup L, van den Brink W, Mann K; ESENSE 2 Study Group.","Eur Neuropsychopharmacol. 2013 Nov;23(11):1432-42. doi: 10.1016/j.euroneuro.2013.02.006. Epub 2013 Apr 3.","Gual A","Eur Neuropsychopharmacol","2013","2013/04/09","","","10.1016/j.euroneuro.2013.02.006"
"23540350","Naltrexone and nalmefene: any meaningful difference?","Swift RM.","Biol Psychiatry. 2013 Apr 15;73(8):700-1. doi: 10.1016/j.biopsych.2013.03.002.","Swift RM","Biol Psychiatry","2013","2013/04/02","","","10.1016/j.biopsych.2013.03.002"
"23237314","Extending the treatment options in alcohol dependence: a randomized controlled study of as-needed nalmefene","Mann K, Bladström A, Torup L, Gual A, van den Brink W.","Biol Psychiatry. 2013 Apr 15;73(8):706-13. doi: 10.1016/j.biopsych.2012.10.020. Epub 2012 Dec 11.","Mann K","Biol Psychiatry","2013","2012/12/15","","","10.1016/j.biopsych.2012.10.020"
"23222260","Opioid receptors control viral replication in the airways","Salimi V, Hennus MP, Mokhtari-Azad T, Shokri F, Janssen R, Hodemaekers HM, Rygiel TP, Coenjaerts FE, Meyaard L, Bont L.","Crit Care Med. 2013 Jan;41(1):205-14. doi: 10.1097/CCM.0b013e31826767a8.","Salimi V","Crit Care Med","2013","2012/12/11","","","10.1097/CCM.0b013e31826767a8"
"22999198","Pulsed electromembrane extraction: a new concept of electrically enhanced extraction","Rezazadeh M, Yamini Y, Seidi S, Esrafili A.","J Chromatogr A. 2012 Nov 2;1262:214-8. doi: 10.1016/j.chroma.2012.08.090. Epub 2012 Sep 3.","Rezazadeh M","J Chromatogr A","2012","2012/09/25","","","10.1016/j.chroma.2012.08.090"
"22575744","Low-voltage electrically-enhanced microextraction as a novel technique for simultaneous extraction of acidic and basic drugs from biological fluids","Seidi S, Yamini Y, Rezazadeh M, Esrafili A.","J Chromatogr A. 2012 Jun 22;1243:6-13. doi: 10.1016/j.chroma.2012.04.050. Epub 2012 Apr 26.","Seidi S","J Chromatogr A","2012","2012/05/12","","","10.1016/j.chroma.2012.04.050"
"22389180","New pharmacological treatment strategies for relapse prevention","Spanagel R, Vengeliene V.","Curr Top Behav Neurosci. 2013;13:583-609. doi: 10.1007/7854_2012_205.","Spanagel R","Curr Top Behav Neurosci","2013","2012/03/06","","","10.1007/7854_2012_205"
"22078567","Structural basis for μ-opioid receptor binding and activation","Serohijos AW, Yin S, Ding F, Gauthier J, Gibson DG, Maixner W, Dokholyan NV, Diatchenko L.","Structure. 2011 Nov 9;19(11):1683-90. doi: 10.1016/j.str.2011.08.003.","Serohijos AW","Structure","2011","2011/11/15","PMC3217204","NIHMS319188","10.1016/j.str.2011.08.003"
"22046937","Opioid antagonists for the treatment of alcohol dependence","Yancey JR, Lumbad J.","Am Fam Physician. 2011 Nov 1;84(9):990-2.","Yancey JR","Am Fam Physician","2011","2011/11/04","","",""
"21967071","Effect of nalmefene 20 and 80 mg on the corrected QT interval and T-wave morphology: a randomized, double-blind, parallel-group, placebo- and moxifloxacin-controlled, single-centre study","Matz J, Graff C, Vainio PJ, Kallio A, Højer AM, Struijk JJ, Kanters JK, Andersen MP, Toft E.","Clin Drug Investig. 2011 Nov 1;31(11):799-811. doi: 10.1007/BF03256919.","Matz J","Clin Drug Investig","2011","2011/10/05","","","10.1007/BF03256919"
"21818506","A randomized, double-blind, vehicle-controlled crossover study to determine the anti-pruritic efficacy, safety and local dermal tolerability of a topical formulation (srd174 cream) of the long-acting opiod antagonist nalmefene in subjects with atopic dermatitis","Herzog JL, Solomon JA, Draelos Z, Fleischer A Jr, Stough D, Wolf DI, Abramovits W, Werschler W, Green E, Duffy M, Rothaul A, Tansley R.","J Drugs Dermatol. 2011 Aug;10(8):853-60.","Herzog JL","J Drugs Dermatol","2011","2011/08/06","","",""
"21804585","Trial watch: Nalmefene reduces alcohol use in phase III trial","","Nat Rev Drug Discov. 2011 Aug 1;10(8):566. doi: 10.1038/nrd3518.","","Nat Rev Drug Discov","2011","2011/08/02","","","10.1038/nrd3518"
"21493167","Electromembrane extraction of trace amounts of naltrexone and nalmefene from untreated biological fluids","Rezazadeh M, Yamini Y, Seidi S.","J Chromatogr B Analyt Technol Biomed Life Sci. 2011 May 1;879(15-16):1143-8. doi: 10.1016/j.jchromb.2011.03.043. Epub 2011 Mar 30.","Rezazadeh M","J Chromatogr B Analyt Technol Biomed Life Sci","2011","2011/04/16","","","10.1016/j.jchromb.2011.03.043"
"21338616","κ-opioid receptors are implicated in the increased potency of intra-accumbens nalmefene in ethanol-dependent rats","Nealey KA, Smith AW, Davis SM, Smith DG, Walker BM.","Neuropharmacology. 2011 Jul-Aug;61(1-2):35-42. doi: 10.1016/j.neuropharm.2011.02.012. Epub 2011 Feb 19.","Nealey KA","Neuropharmacology","2011","2011/02/23","PMC3955175","NIHMS572167","10.1016/j.neuropharm.2011.02.012"
"21291870","Opioid-like compound exerts anti-fibrotic activity via decreased hepatic stellate cell activation and inflammation","Day SA, Lakner AM, Moore CC, Yen MH, Clemens MG, Wu ES, Schrum LW.","Biochem Pharmacol. 2011 Apr 15;81(8):996-1003. doi: 10.1016/j.bcp.2011.01.015. Epub 2011 Feb 1.","Day SA","Biochem Pharmacol","2011","2011/02/05","","","10.1016/j.bcp.2011.01.015"
"21154349","Opioid antagonists for alcohol dependence","Rösner S, Hackl-Herrwerth A, Leucht S, Vecchi S, Srisurapanont M, Soyka M.","Cochrane Database Syst Rev. 2010 Dec 8;(12):CD001867. doi: 10.1002/14651858.CD001867.pub2.","Rösner S","Cochrane Database Syst Rev","2010","2010/12/15","","","10.1002/14651858.CD001867.pub2"
"21083993","[Serum NT-proBNP levels in neonates with severe asphyxia and the effects of nalmefene on the NT-proBNP levels]","Zhang Q, Cheng XR, Sheng GY.","Zhongguo Dang Dai Er Ke Za Zhi. 2010 Nov;12(11):922-3.","Zhang Q","Zhongguo Dang Dai Er Ke Za Zhi","2010","2010/11/19","","",""
"20884959","Nalmefene in the treatment of pathological gambling: multicentre, double-blind, placebo-controlled study","Grant JE, Odlaug BL, Potenza MN, Hollander E, Kim SW.","Br J Psychiatry. 2010 Oct;197(4):330-1. doi: 10.1192/bjp.bp.110.078105.","Grant JE","Br J Psychiatry","2010","2010/10/02","","","10.1192/bjp.bp.110.078105"
"20868291","Nalmefene for treatment of alcohol dependence","Soyka M, Rösner S.","Expert Opin Investig Drugs. 2010 Nov;19(11):1451-9. doi: 10.1517/13543784.2010.522990. Epub 2010 Sep 25.","Soyka M","Expert Opin Investig Drugs","2010","2010/09/28","","","10.1517/13543784.2010.522990"
"20594468","[Clinical observation of the effect of nalmefene in treatment of septic shock]","Wang HL, Yu KJ, Liu HT.","Zhongguo Wei Zhong Bing Ji Jiu Yi Xue. 2010 Jun;22(6):351-3.","Wang HL","Zhongguo Wei Zhong Bing Ji Jiu Yi Xue","2010","2010/07/03","","",""
"20462660","Antipruritic treatment with systemic μ-opioid receptor antagonists: a review","Phan NQ, Bernhard JD, Luger TA, Ständer S.","J Am Acad Dermatol. 2010 Oct;63(4):680-8. doi: 10.1016/j.jaad.2009.08.052. Epub 2010 May 11.","Phan NQ","J Am Acad Dermatol","2010","2010/05/14","","","10.1016/j.jaad.2009.08.052"
"20159022","In vivo characterization of the opioid antagonist nalmefene in mice","Osborn MD, Lowery JJ, Skorput AG, Giuvelis D, Bilsky EJ.","Life Sci. 2010 Apr 10;86(15-16):624-30. doi: 10.1016/j.lfs.2010.02.013. Epub 2010 Feb 14.","Osborn MD","Life Sci","2010","2010/02/18","PMC2848904","NIHMS179398","10.1016/j.lfs.2010.02.013"
"20091529","Opioid antagonists under heavy sedation or anaesthesia for opioid withdrawal","Gowing L, Ali R, White JM.","Cochrane Database Syst Rev. 2010 Jan 20;2010(1):CD002022. doi: 10.1002/14651858.CD002022.pub3.","Gowing L","Cochrane Database Syst Rev","2010","2010/01/22","PMC7065589","","10.1002/14651858.CD002022.pub3"
"19630726","Opioid antagonists for pharmacological treatment of alcohol dependence - a critical review","Soyka M, Rösner S.","Curr Drug Abuse Rev. 2008 Nov;1(3):280-91. doi: 10.2174/1874473710801030280.","Soyka M","Curr Drug Abuse Rev","2008","2009/07/28","","","10.2174/1874473710801030280"
"19200607","The Gambling Symptom Assessment Scale (G-SAS): a reliability and validity study","Kim SW, Grant JE, Potenza MN, Blanco C, Hollander E.","Psychiatry Res. 2009 Mar 31;166(1):76-84. doi: 10.1016/j.psychres.2007.11.008. Epub 2009 Feb 5.","Kim SW","Psychiatry Res","2009","2009/02/10","PMC3641525","NIHMS102281","10.1016/j.psychres.2007.11.008"
"18971181","[Pharmacokinetics of nalmefene after a single or multiple intravenous doses in Chinese healthy volunteers]","Liao RF, Zeng ZP, Wen YG.","Nan Fang Yi Ke Da Xue Xue Bao. 2008 Oct;28(10):1816-9.","Liao RF","Nan Fang Yi Ke Da Xue Xue Bao","2008","2008/10/31","","",""
"18581096","Predicting response to opiate antagonists and placebo in the treatment of pathological gambling","Grant JE, Kim SW, Hollander E, Potenza MN.","Psychopharmacology (Berl). 2008 Nov;200(4):521-7. doi: 10.1007/s00213-008-1235-3. Epub 2008 Jun 26.","Grant JE","Psychopharmacology (Berl)","2008","2008/06/27","PMC3683409","NIHMS199198","10.1007/s00213-008-1235-3"
"18537939","Effects of opioid receptor gene variation on targeted nalmefene treatment in heavy drinkers","Arias AJ, Armeli S, Gelernter J, Covault J, Kallio A, Karhuvaara S, Koivisto T, Mäkelä R, Kranzler HR.","Alcohol Clin Exp Res. 2008 Jul;32(7):1159-66. doi: 10.1111/j.1530-0277.2008.00735.x.","Arias AJ","Alcohol Clin Exp Res","2008","2008/06/10","PMC2950972","NIHMS238559","10.1111/j.1530-0277.2008.00735.x"
"18428571","Preclinical models to evaluate potential pharmacotherapeutic agents in treating alcoholism and studying the neuropharmacological bases of ethanol-seeking behaviors in rats","June HL.","Curr Protoc Neurosci. 2002 Aug;Chapter 9:Unit 9.12. doi: 10.1002/0471142301.ns0912s19.","June HL","Curr Protoc Neurosci","2002","2008/04/23","","","10.1002/0471142301.ns0912s19"
"17684846","Plasma met-enkephalin, beta-endorphin and leu-enkephalin levels in human hepatic encephalopathy","Kamel L, Saleh A, Morsy A, Ghali A, El Khayat H.","East Mediterr Health J. 2007 Mar-Apr;13(2):257-65.","Kamel L","East Mediterr Health J","2007","2007/08/10","","",""
"17473837","Pharmacological evidence for a motivational role of kappa-opioid systems in ethanol dependence","Walker BM, Koob GF.","Neuropsychopharmacology. 2008 Feb;33(3):643-52. doi: 10.1038/sj.npp.1301438. Epub 2007 May 2.","Walker BM","Neuropsychopharmacology","2008","2007/05/03","PMC2739278","NIHMS140624","10.1038/sj.npp.1301438"
"17451401","Targeted nalmefene with simple medical management in the treatment of heavy drinkers: a randomized double-blind placebo-controlled multicenter study","Karhuvaara S, Simojoki K, Virta A, Rosberg M, Löyttyniemi E, Nurminen T, Kallio A, Mäkelä R.","Alcohol Clin Exp Res. 2007 Jul;31(7):1179-87. doi: 10.1111/j.1530-0277.2007.00401.x. Epub 2007 Apr 19.","Karhuvaara S","Alcohol Clin Exp Res","2007","2007/04/25","","","10.1111/j.1530-0277.2007.00401.x"
"17443124","Opioid-dependent anticipatory negative contrast and binge-like eating in rats with limited access to highly preferred food","Cottone P, Sabino V, Steardo L, Zorrilla EP.","Neuropsychopharmacology. 2008 Feb;33(3):524-35. doi: 10.1038/sj.npp.1301430. Epub 2007 Apr 18.","Cottone P","Neuropsychopharmacology","2008","2007/04/20","","","10.1038/sj.npp.1301430"
"17329173","Application of a sensitive liquid chromatographic/tandem mass spectrometric method to pharmacokinetic study of nalmefene in humans","Li P, Chen X, Dai X, Wen A, Zhang Y, Zhong D.","J Chromatogr B Analyt Technol Biomed Life Sci. 2007 Jun 1;852(1-2):479-84. doi: 10.1016/j.jchromb.2007.02.013. Epub 2007 Feb 15.","Li P","J Chromatogr B Analyt Technol Biomed Life Sci","2007","2007/03/03","","","10.1016/j.jchromb.2007.02.013"
"17139110","The permeation of nalmefene hydrochloride across different regions of ovine nasal mucosa","Du G, Gao Y, Nie S, Pan W.","Chem Pharm Bull (Tokyo). 2006 Dec;54(12):1722-4. doi: 10.1248/cpb.54.1722.","Du G","Chem Pharm Bull (Tokyo)","2006","2006/12/02","","","10.1248/cpb.54.1722"
"17060493","Effects of salvinorin A, a kappa-opioid hallucinogen, on a neuroendocrine biomarker assay in nonhuman primates with high kappa-receptor homology to humans","Butelman ER, Mandau M, Tidgewell K, Prisinzano TE, Yuferov V, Kreek MJ.","J Pharmacol Exp Ther. 2007 Jan;320(1):300-6. doi: 10.1124/jpet.106.112417. Epub 2006 Oct 23.","Butelman ER","J Pharmacol Exp Ther","2007","2006/10/25","","","10.1124/jpet.106.112417"
"16819215","Optimization of the preparation of nalmefene-loaded sustained-release microspheres using central composite design","Wu XG, Li G, Gao YL.","Chem Pharm Bull (Tokyo). 2006 Jul;54(7):977-81. doi: 10.1248/cpb.54.977.","Wu XG","Chem Pharm Bull (Tokyo)","2006","2006/07/05","","","10.1248/cpb.54.977"
"16449486","Multicenter investigation of the opioid antagonist nalmefene in the treatment of pathological gambling","Grant JE, Potenza MN, Hollander E, Cunningham-Williams R, Nurminen T, Smits G, Kallio A.","Am J Psychiatry. 2006 Feb;163(2):303-12. doi: 10.1176/appi.ajp.163.2.303.","Grant JE","Am J Psychiatry","2006","2006/02/02","","","10.1176/appi.ajp.163.2.303"
