PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"12373424","Heroin discriminative stimulus effects of methadone, LAAM and other isomers of acetylmethadol in rats","Newman JL, Vann RE, May EL, Beardsley PM.","Psychopharmacology (Berl). 2002 Oct;164(1):108-14. doi: 10.1007/s00213-002-1198-8. Epub 2002 Aug 9.","Newman JL","Psychopharmacology (Berl)","2002","2002/10/10","","","10.1007/s00213-002-1198-8"
"12235259","Prenatal opiate withdrawal activates the chick embryo hypothalamic pituitary-adrenal axis and dilates vitelline blood vessels via serotonin(2) receptors","Schrott LM, Baumgart MI, Zhang X, Sparber SB.","J Pharmacol Exp Ther. 2002 Oct;303(1):257-64. doi: 10.1124/jpet.102.037044.","Schrott LM","J Pharmacol Exp Ther","2002","2002/09/18","","","10.1124/jpet.102.037044"
"12220607","History and current status of opioid maintenance treatments: blending conference session","Kreek MJ, Vocci FJ.","J Subst Abuse Treat. 2002 Sep;23(2):93-105. doi: 10.1016/s0740-5472(02)00259-3.","Kreek MJ","J Subst Abuse Treat","2002","2002/09/11","","","10.1016/s0740-5472(02)00259-3"
"12094997","The use of levo-alpha-acetylmethadol (LAAM) in methadone patients who have not achieved heroin abstinence","Borg L, Ho A, Wells A, Joseph H, Appel P, Moody D, Kreek MJ.","J Addict Dis. 2002;21(3):13-22. doi: 10.1300/J069v21n03_02.","Borg L","J Addict Dis","2002","2002/07/04","","","10.1300/J069v21n03_02"
"12076441","LAAM maintenance vs methadone maintenance for heroin dependence","Clark N, Lintzeris N, Gijsbers A, Whelan G, Dunlop A, Ritter A, Ling W.","Cochrane Database Syst Rev. 2002;(2):CD002210. doi: 10.1002/14651858.CD002210.","Clark N","Cochrane Database Syst Rev","2002","2002/06/22","","","10.1002/14651858.CD002210"
"12065015","Which substitution pharmacotherapy is most effective in treating opioid dependence?","Gowing LR, Ali RL, White JM.","Med J Aust. 2002 May 20;176(10):493-4.","Gowing LR","Med J Aust","2002","2002/06/18","","",""
"12062776","Dialectical behavior therapy versus comprehensive validation therapy plus 12-step for the treatment of opioid dependent women meeting criteria for borderline personality disorder","Linehan MM, Dimeff LA, Reynolds SK, Comtois KA, Welch SS, Heagerty P, Kivlahan DR.","Drug Alcohol Depend. 2002 Jun 1;67(1):13-26. doi: 10.1016/s0376-8716(02)00011-x.","Linehan MM","Drug Alcohol Depend","2002","2002/06/14","","","10.1016/s0376-8716(02)00011-x"
"12062464","Relationship between LAAM-methadone preference and treatment outcomes","White JM, Danz C, Kneebone J, La Vincente SF, Newcombe DA, Ali RL.","Drug Alcohol Depend. 2002 May 1;66(3):295-301. doi: 10.1016/s0376-8716(02)00007-8.","White JM","Drug Alcohol Depend","2002","2002/06/14","","","10.1016/s0376-8716(02)00007-8"
"12039617","A novel opioid maintenance program for prisoners: preliminary findings","Kinlock TW, Battjes RJ, Schwartz RP; MTC Project Team.","J Subst Abuse Treat. 2002 Apr;22(3):141-7. doi: 10.1016/s0740-5472(02)00226-x.","Kinlock TW","J Subst Abuse Treat","2002","2002/06/01","","","10.1016/s0740-5472(02)00226-x"
"12022632","Developmental toxicity of levo-alpha-acetylmethadol (LAAM) in tolerant rats","York RG, Denny KH, Moody DE, Alburges ME.","Int J Toxicol. 2002 Mar-Apr;21(2):147-59. doi: 10.1080/10915810252866105.","York RG","Int J Toxicol","2002","2002/05/23","","","10.1080/10915810252866105"
"11998586","Med-psych drug-drug interactions update","Armstrong SC, Cozza KL.","Psychosomatics. 2002 Mar-Apr;43(2):169-70. doi: 10.1176/appi.psy.43.2.169.","Armstrong SC","Psychosomatics","2002","2002/05/10","","","10.1176/appi.psy.43.2.169"
"11974198","The alternative therapy","Hicks M.","Nurs Stand. 2000 Jul 26-Aug 1;14(45):18.","Hicks M","Nurs Stand","2000","2002/04/27","","",""
"11897965","Toxicologic aspects of heroin substitution treatment","Cone EJ, Preston KL.","Ther Drug Monit. 2002 Apr;24(2):193-8. doi: 10.1097/00007691-200204000-00001.","Cone EJ","Ther Drug Monit","2002","2002/03/19","","","10.1097/00007691-200204000-00001"
"11841899","Retention rate and illicit opioid use during methadone maintenance interventions: a meta-analysis","Farré M, Mas A, Torrens M, Moreno V, Camí J.","Drug Alcohol Depend. 2002 Feb 1;65(3):283-90. doi: 10.1016/s0376-8716(01)00171-5.","Farré M","Drug Alcohol Depend","2002","2002/02/14","","","10.1016/s0376-8716(01)00171-5"
"11783744","Effect of opioid dependence pharmacotherapies on zidovudine disposition","McCance-Katz EF, Rainey PM, Friedland G, Kosten TR, Jatlow P.","Am J Addict. 2001 Fall;10(4):296-307.","McCance-Katz EF","Am J Addict","2001","2002/01/11","","",""
"11760927","Torsades de pointes associated with high dose levomethadyl acetate (ORLAAM)","Deamer RL, Wilson DR, Clark DS, Prichard JG.","J Addict Dis. 2001;20(4):7-14. doi: 10.1300/J069v20n04_02.","Deamer RL","J Addict Dis","2001","2002/01/05","","","10.1300/J069v20n04_02"
"11760922","Maintenance therapy for opioid addiction with methadone, LAAM and buprenorphine: the Emperor's New Clothes Phenomenon","Stimmel B.","J Addict Dis. 2001;20(4):1-5. doi: 10.1300/J069v20n04_01.","Stimmel B","J Addict Dis","2001","2002/01/05","","","10.1300/J069v20n04_01"
"11531909","Opioid chronopharmacology","Fox AW.","Cephalalgia. 2001 Jul;21(6):708. doi: 10.1046/j.1468-2982.2001.00234.x.","Fox AW","Cephalalgia","2001","2001/09/05","","","10.1046/j.1468-2982.2001.00234.x"
"11515335","[Review of scientific evidence on alternatives to methadone in the psychopharmacologic treatment of opiate dependence]","Iruín A, Aizpurua I, Ruiz de Apodaka J, Zapiraín E, Aizpuru A.","Rev Esp Salud Publica. 2001 May-Jun;75(3):207-19.","Iruín A","Rev Esp Salud Publica","2001","2001/08/23","","",""
"11504799","Metabolism of methadone and levo-alpha-acetylmethadol (LAAM) by human intestinal cytochrome P450 3A4 (CYP3A4): potential contribution of intestinal metabolism to presystemic clearance and bioactivation","Oda Y, Kharasch ED.","J Pharmacol Exp Ther. 2001 Sep;298(3):1021-32.","Oda Y","J Pharmacol Exp Ther","2001","2001/08/16","","",""
"11449919","FDA changes labeling for opiate addiction drug","","AIDS Read. 2001 Jun;11(6):298.","","AIDS Read","2001","2001/07/14","","",""
"11396966","Differential N-demethylation of l-alpha-acetylmethadol (LAAM) and norLAAM by cytochrome P450s 2B6, 2C18, and 3A4","Neff JA, Moody DE.","Biochem Biophys Res Commun. 2001 Jun 15;284(3):751-6. doi: 10.1006/bbrc.2001.5054.","Neff JA","Biochem Biophys Res Commun","2001","2001/06/09","","","10.1006/bbrc.2001.5054"
"11386912","From the Food and Drug Administration","Schwetz BA.","JAMA. 2001 Jun 6;285(21):2705.","Schwetz BA","JAMA","2001","2001/06/21","","",""
"11259570","Metabolism of levo-alpha-Acetylmethadol (LAAM) by human liver cytochrome P450: involvement of CYP3A4 characterized by atypical kinetics with two binding sites","Oda Y, Kharasch ED.","J Pharmacol Exp Ther. 2001 Apr;297(1):410-22.","Oda Y","J Pharmacol Exp Ther","2001","2001/03/22","","",""
"11210198","Addiction pharmacotherapy 2000: new options, new challenges","Rawson RA, McCann MJ, Hasson AJ, Ling W.","J Psychoactive Drugs. 2000 Oct-Dec;32(4):371-8. doi: 10.1080/02791072.2000.10400238.","Rawson RA","J Psychoactive Drugs","2000","2001/02/24","","","10.1080/02791072.2000.10400238"
"11187226","[New drugs for substitution treatment of opioid dependence. Buprenorphine and 1-alpha-acetylmethadol (LAAM) ]","Petersen H, Skauge L, Svejsø J, Ege PP.","Ugeskr Laeger. 2000 Nov 27;162(48):6553-6.","Petersen H","Ugeskr Laeger","2000","2001/02/24","","",""
"11181502","Variables in human liver microsome preparation: impact on the kinetics of l-alpha-acetylmethadol (LAAM) n-demethylation and dextromethorphan O-demethylation","Nelson AC, Huang W, Moody DE.","Drug Metab Dispos. 2001 Mar;29(3):319-25.","Nelson AC","Drug Metab Dispos","2001","2001/02/22","","",""
"11064490","Effects of LAAM and methadone utilization in an opiate agonist treatment program","Valdivia JF, Khattak S.","Mt Sinai J Med. 2000 Oct-Nov;67(5-6):398-403.","Valdivia JF","Mt Sinai J Med","2000","2000/11/07","","",""
"11058680","Treating opioid dependence--new data and new opportunities","O'Connor PG.","N Engl J Med. 2000 Nov 2;343(18):1332-4. doi: 10.1056/NEJM200011023431809.","O'Connor PG","N Engl J Med","2000","2000/11/04","","","10.1056/NEJM200011023431809"
"11058673","A comparison of levomethadyl acetate, buprenorphine, and methadone for opioid dependence","Johnson RE, Chutuape MA, Strain EC, Walsh SL, Stitzer ML, Bigelow GE.","N Engl J Med. 2000 Nov 2;343(18):1290-7. doi: 10.1056/NEJM200011023431802.","Johnson RE","N Engl J Med","2000","2000/11/04","","","10.1056/NEJM200011023431802"
"10911931","Methadone-related opioid agonist pharmacotherapy for heroin addiction. History, recent molecular and neurochemical research and future in mainstream medicine","Kreek MJ.","Ann N Y Acad Sci. 2000;909:186-216. doi: 10.1111/j.1749-6632.2000.tb06683.x.","Kreek MJ","Ann N Y Acad Sci","2000","2000/07/27","","","10.1111/j.1749-6632.2000.tb06683.x"
"10877739","Pharmacologic treatment of heroin-dependent patients","O'Connor PG, Fiellin DA.","Ann Intern Med. 2000 Jul 4;133(1):40-54. doi: 10.7326/0003-4819-133-1-200007040-00008.","O'Connor PG","Ann Intern Med","2000","2000/07/06","","","10.7326/0003-4819-133-1-200007040-00008"
"10871309","Chronic l-alpha-acetylmethadol (LAAM) in rhesus monkeys: tolerance and cross-tolerance to the antinociceptive, ventilatory, and rate-decreasing effects of opioids","Brandt MR, France CP.","J Pharmacol Exp Ther. 2000 Jul;294(1):168-78.","Brandt MR","J Pharmacol Exp Ther","2000","2000/06/28","","",""
"10517557","Detection of methadone, LAAM, and their metabolites by methadone immunoassays","Cheever ML, Armendariz GA, Moody DE.","J Anal Toxicol. 1999 Oct;23(6):500-5. doi: 10.1093/jat/23.6.500.","Cheever ML","J Anal Toxicol","1999","1999/10/12","","","10.1093/jat/23.6.500"
"10215673","Relative potency of levo-alpha-acetylmethadol and methadone in humans under acute dosing conditions","Eissenberg T, Stitzer ML, Bigelow GE, Buchhalter AR, Walsh SL.","J Pharmacol Exp Ther. 1999 May;289(2):936-45.","Eissenberg T","J Pharmacol Exp Ther","1999","1999/04/24","","",""
"10193138","Treatment considerations in the opioid dependent patient","Wartenberg AA.","Med Health R I. 1999 Mar;82(3):91-4.","Wartenberg AA","Med Health R I","1999","1999/04/08","","",""
"10023607","Medications for alcohol, illicit drug, and tobacco dependence. An update of research findings","Litten RZ, Allen JP.","J Subst Abuse Treat. 1999 Mar;16(2):105-12. doi: 10.1016/s0740-5472(98)00028-2.","Litten RZ","J Subst Abuse Treat","1999","1999/02/19","","","10.1016/s0740-5472(98)00028-2"
"9864289","Chronic l-alpha acetylmethadol in rhesus monkeys: discriminative stimulus and other behavioral measures of dependence and withdrawal","Brandt MR, France CP.","J Pharmacol Exp Ther. 1998 Dec;287(3):1029-37.","Brandt MR","J Pharmacol Exp Ther","1998","1998/12/24","","",""
"9809131","Effect of LAAM dose on opiate use in opioid-dependent patients. A pilot study","Oliveto AH, Farren C, Kosten TR.","Am J Addict. 1998 Fall;7(4):272-82.","Oliveto AH","Am J Addict","1998","1998/11/11","","",""
"9789712","Pupillometric changes during gradual opiate detoxification correlate with changes in symptoms of opiate withdrawal as measured by the Weak Opiate Withdrawal Scale","Rosse RB, Johri S, Goel M, Rahman F, Jawor KA, Deutsch SI.","Clin Neuropharmacol. 1998 Sep-Oct;21(5):312-5.","Rosse RB","Clin Neuropharmacol","1998","1998/10/28","","",""
"9707384","Induction with levomethadyl acetate: safety and efficacy","Jones HE, Strain EC, Bigelow GE, Walsh SL, Stitzer ML, Eissenberg T, Johnson RE.","Arch Gen Psychiatry. 1998 Aug;55(8):729-36. doi: 10.1001/archpsyc.55.8.729.","Jones HE","Arch Gen Psychiatry","1998","1998/08/26","","","10.1001/archpsyc.55.8.729"
"9684391","A 3-year progress report on the implementation of LAAM in the United States","Rawson RA, Hasson AL, Huber AM, McCann MJ, Ling W.","Addiction. 1998 Apr;93(4):533-40. doi: 10.1046/j.1360-0443.1998.9345338.x.","Rawson RA","Addiction","1998","1998/07/31","","","10.1046/j.1360-0443.1998.9345338.x"
"9580575","Dose-response analysis of opioid cross-tolerance and withdrawal suppression during LAAM maintenance","Houtsmuller EJ, Walsh SL, Schuh KJ, Johnson RE, Stitzer ML, Bigelow GE.","J Pharmacol Exp Ther. 1998 May;285(2):387-96.","Houtsmuller EJ","J Pharmacol Exp Ther","1998","1998/05/15","","",""
"9548895","Incorporation of drugs for the treatment of substance abuse into pigmented and nonpigmented hair","Wilkins DG, Valdez AS, Nagasawa PR, Gygi SP, Rollins DE.","J Pharm Sci. 1998 Apr;87(4):435-40. doi: 10.1021/js970360t.","Wilkins DG","J Pharm Sci","1998","1998/04/21","","","10.1021/js970360t"
"9535996","Intravenous and oral l-alpha-acetylmethadol: pharmacodynamics and pharmacokinetics in humans","Walsh SL, Johnson RE, Cone EJ, Bigelow GE.","J Pharmacol Exp Ther. 1998 Apr;285(1):71-82.","Walsh SL","J Pharmacol Exp Ther","1998","1998/05/16","","",""
"9437627","Levo-Alpha Acetyl Methadol (LAAM). Its advantages and drawbacks","Finn P, Wilcock K.","J Subst Abuse Treat. 1997 Nov-Dec;14(6):559-64. doi: 10.1016/s0740-5472(97)00176-1.","Finn P","J Subst Abuse Treat","1997","1998/01/23","","","10.1016/s0740-5472(97)00176-1"
"9398932","Methadone vs. L-alpha-acetylmethadol (LAAM) in the treatment of opiate addiction. A meta-analysis of the randomized, controlled trials","Glanz M, Klawansky S, McAullife W, Chalmers T.","Am J Addict. 1997 Fall;6(4):339-49.","Glanz M","Am J Addict","1997","1997/12/17","","",""
"9394023","The involvement of cytochrome P450 3A4 in the N-demethylation of L-alpha-acetylmethadol (LAAM), norLAAM, and methadone","Moody DE, Alburges ME, Parker RJ, Collins JM, Strong JM.","Drug Metab Dispos. 1997 Dec;25(12):1347-53.","Moody DE","Drug Metab Dispos","1997","1998/01/31","","",""
"9353405","l-alpha-Acetylmethadol, l-alpha-acetyl-N-normethadol and l-alpha-acetyl-N,N-dinormethadol: comparisons with morphine and methadone in suppression of the opioid withdrawal syndrome in the dog","Vaupel DB, Jasinski DR.","J Pharmacol Exp Ther. 1997 Nov;283(2):833-42.","Vaupel DB","J Pharmacol Exp Ther","1997","1997/11/14","","",""
"9323520","Quantitative analysis of l-alpha-acetylmethadol, l-alpha-acetyl-N-normethadol, and l-alpha-acetyl-N,N-dinormethadol in human hair by positive ion chemical ionization mass spectrometry","Wilkins DG, Valdez AS, Krueger GG, Rollins DE.","J Anal Toxicol. 1997 Oct;21(6):420-6. doi: 10.1093/jat/21.6.420.","Wilkins DG","J Anal Toxicol","1997","1997/11/05","","","10.1093/jat/21.6.420"
"9262317","Discriminative stimulus effects of l-alpha-acetylmethadol (LAAM), buprenorphine and methadone in morphine-treated rhesus monkeys","Brandt MR, Cabansag SR, France CP.","J Pharmacol Exp Ther. 1997 Aug;282(2):574-84.","Brandt MR","J Pharmacol Exp Ther","1997","1997/08/01","","",""
"9200635","Dose-related efficacy of levomethadyl acetate for treatment of opioid dependence. A randomized clinical trial","Eissenberg T, Bigelow GE, Strain EC, Walsh SL, Brooner RK, Stitzer ML, Johnson RE.","JAMA. 1997 Jun 25;277(24):1945-51.","Eissenberg T","JAMA","1997","1997/06/25","","",""
"9152388","Changes in sensitivity to the rate-decreasing effects of opioids in pigeons treated acutely or chronically with l-alpha-acetylmethadol","Gerak LR, France CP.","J Pharmacol Exp Ther. 1997 May;281(2):799-809.","Gerak LR","J Pharmacol Exp Ther","1997","1997/05/01","","",""
"8926727","A gas chromatographic-positive ion chemical ionization-mass spectrometric method for the determination of I-alpha-acetylmethadol (LAAM), norLAAM, and dinorLAAM in plasma, urine, and tissue","Moody DE, Crouch DJ, Sakashita CO, Alburges ME, Minear K, Schulthies JE, Foltz RL.","J Anal Toxicol. 1995 Oct;19(6):343-51. doi: 10.1093/jat/19.6.343.","Moody DE","J Anal Toxicol","1995","1995/10/01","","","10.1093/jat/19.6.343"
"8666717","Toxicological evaluation of mu-agonists. Part II: Assessment of toxicity following 30 days of repeated oral dosing of male and female rats with levo-alpha-noracetylmethadol HCl (NorLAAM)","Borzelleca JF, Egle JL Jr, Harris LS, Belleville JA.","J Appl Toxicol. 1995 Sep-Oct;15(5):339-55. doi: 10.1002/jat.2550150503.","Borzelleca JF","J Appl Toxicol","1995","1995/09/01","","","10.1002/jat.2550150503"
"8594167","Levo-alpha-acetylmethadol (LAAM): clinical, research, and policy issues of a new pharmacotherapy for opioid addiction","Prendergast ML, Grella C, Perry SM, Anglin MD.","J Psychoactive Drugs. 1995 Jul-Sep;27(3):239-47. doi: 10.1080/02791072.1995.10472469.","Prendergast ML","J Psychoactive Drugs","1995","1995/07/01","","","10.1080/02791072.1995.10472469"
"8364167","Opioid dependency and T-helper cell functions in rhesus monkey","Chuang LF, Killam KF Jr, Chuang RY.","In Vivo. 1993 Mar-Apr;7(2):159-66.","Chuang LF","In Vivo","1993","1993/03/01","","",""
"8360956","From the Food and Drug Administration","Nightingale SL.","JAMA. 1993 Sep 15;270(11):1290. doi: 10.1001/jama.270.11.1290.","Nightingale SL","JAMA","1993","1993/09/15","","","10.1001/jama.270.11.1290"
"8275644","Levomethadyl acetate to be used in narcotic treatment programs","","Clin Pharm. 1993 Nov;12(11):797, 800.","","Clin Pharm","1993","1993/11/01","","",""
"8196570","LAAM--a long-acting methadone for treatment of heroin addiction","","Med Lett Drugs Ther. 1994 Jun 10;36(924):52.","","Med Lett Drugs Ther","1994","1994/06/10","","",""
"8166343","Position statement on methadone maintenance treatment","","Am J Psychiatry. 1994 May;151(5):792-4. doi: 10.1176/ajp.151.5.792.","","Am J Psychiatry","1994","1994/05/01","","","10.1176/ajp.151.5.792"
"8081466","Determination of l-alpha-acetylmethadol, l-alpha-noracetylmethadol and l-alpha-dinoracetylmethadol in plasma by gas chromatography-mass spectrometry","Thomas BF, Jeffcoat AR, Myers MW, Mathews JM, Cook CE.","J Chromatogr B Biomed Appl. 1994 May 13;655(2):201-11. doi: 10.1016/0378-4347(94)00097-2.","Thomas BF","J Chromatogr B Biomed Appl","1994","1994/05/13","","","10.1016/0378-4347(94)00097-2"
"8065777","New therapeutic agents marketed in 1993","Hussar DA.","Pa Med. 1994 Jun;97(6):22-3.","Hussar DA","Pa Med","1994","1994/06/01","","",""
"7931856","Substitution pharmacotherapies for opioid addiction: from methadone to LAAM and buprenorphine","Ling W, Rawson RA, Compton MA.","J Psychoactive Drugs. 1994 Apr-Jun;26(2):119-28. doi: 10.1080/02791072.1994.10472259.","Ling W","J Psychoactive Drugs","1994","1994/04/01","","","10.1080/02791072.1994.10472259"
"7884842","A comprehensive strategy for improving drug abuse treatment","Leshner AI.","J Subst Abuse Treat. 1994 Nov-Dec;11(6):583-6. doi: 10.1016/0740-5472(94)90010-8.","Leshner AI","J Subst Abuse Treat","1994","1994/11/01","","","10.1016/0740-5472(94)90010-8"
"7884149","Toxicological evaluation of mu-agonists. Part I: Assessment of toxicity following 30 days of repeated oral dosing of male and female rats with levo-alpha-acetylmethadol HCl (LAAM)","Borzelleca JF, Egle JL Jr, Harris LS, Johnson DN, Terrill JB, Belleville JA.","J Appl Toxicol. 1994 Nov-Dec;14(6):435-46. doi: 10.1002/jat.2550140609.","Borzelleca JF","J Appl Toxicol","1994","1994/11/01","","","10.1002/jat.2550140609"
"7880038","Biological correlates of methadone maintenance pharmacotherapy","Kreek MJ.","Ann Med Interne (Paris). 1994 Nov;145 Suppl 3:9-14.","Kreek MJ","Ann Med Interne (Paris)","1994","1994/11/01","","",""
"7880010","[Role of LAAM, methadone and naltrexone in the care of opiate dependence. Experience in Portugal]","Patricio LD, Miguel N.","Ann Med Interne (Paris). 1994 Nov;145 Suppl 3:28-30.","Patricio LD","Ann Med Interne (Paris)","1994","1994/11/01","","",""
"7780813","[Current status and prospectives of combating addiction of heroin]","Yang G.","Zhonghua Yi Xue Za Zhi. 1995 Mar;75(3):132.","Yang G","Zhonghua Yi Xue Za Zhi","1995","1995/03/01","","",""
"7668149","SIV mutations detected in morphine-treated Macaca mulatta following SIVmac239 infection","Chuang RY, Chuang LF, Li Y, Kung HF, Killam KF Jr.","Adv Exp Med Biol. 1995;373:175-81. doi: 10.1007/978-1-4615-1951-5_24.","Chuang RY","Adv Exp Med Biol","1995","1995/01/01","","","10.1007/978-1-4615-1951-5_24"
"7514974","Managing illicit drug use. A practical guide","Wodak A.","Drugs. 1994 Mar;47(3):446-57. doi: 10.2165/00003495-199447030-00005.","Wodak A","Drugs","1994","1994/03/01","","","10.2165/00003495-199447030-00005"
"7463351","The effects of levo-alpha-acetylmethadol and its metabolites on schedule-controlled behavior in the pigeon","McGivney WT, McMillan DE.","J Pharmacol Exp Ther. 1981 Feb;216(2):299-305.","McGivney WT","J Pharmacol Exp Ther","1981","1981/02/01","","",""
"7460765","Immunoglobulin levels in heroin addicts after treatment with methadone and methadyl acetate","Matsuyama SS, Charuvastra VC, Ouren J, Schwartz J, Jarvik L.","Drug Alcohol Depend. 1980 Nov;6(5):345-8. doi: 10.1016/0376-8716(80)90200-8.","Matsuyama SS","Drug Alcohol Depend","1980","1980/11/01","","","10.1016/0376-8716(80)90200-8"
"7460760","Follow-up study of subjects on methadyl acetate and methadone","Charuvastra VC, Panell J, Ling W, Ouren J.","Drug Alcohol Depend. 1980 Nov;6(5):273-84. doi: 10.1016/0376-8716(80)90195-7.","Charuvastra VC","Drug Alcohol Depend","1980","1980/11/01","","","10.1016/0376-8716(80)90195-7"
"7457647","A clinical, controlled study of l-alpha-acetylmethadol in the treatment of narcotic addiction","Marcovici M, O'Brien CP, McLellan AT, Kacian J.","Am J Psychiatry. 1981 Feb;138(2):234-6. doi: 10.1176/ajp.138.2.234.","Marcovici M","Am J Psychiatry","1981","1981/02/01","","","10.1176/ajp.138.2.234"
"7452485","Stereospecific radioimmunoassay of alpha-l-acetylmethadol (LAAM)","McGilliard KL, Olsen GD.","J Pharmacol Exp Ther. 1980 Oct;215(1):205-12.","McGilliard KL","J Pharmacol Exp Ther","1980","1980/10/01","","",""
"7448349","Pharmacokinetics of acetylmethadols I: gas-liquid chromatographic determination of L-alpha-acetylmethadol and its major metabolites in plasma","Tse FL, Welling PG.","Biopharm Drug Dispos. 1980 Apr-Jun;1(4):203-9. doi: 10.1002/bdd.2510010408.","Tse FL","Biopharm Drug Dispos","1980","1980/04/01","","","10.1002/bdd.2510010408"
"7441502","Comparative study of the electroencephalographic and behavioral effects of l-alpha-acetylmethadol (LAAM), two of its metabolites and morphine and methadone in the rat","Lukas SE, Moreton JE, Khazan N.","J Pharmacol Exp Ther. 1980 Nov;215(2):382-9.","Lukas SE","J Pharmacol Exp Ther","1980","1980/11/01","","",""
"7406654","A cooperative clinical study of methadyl acetate. II. Friday-only regimen","Ling W, Klett JC, Gillis RD.","Arch Gen Psychiatry. 1980 Aug;37(8):908-11. doi: 10.1001/archpsyc.1980.01780210066006.","Ling W","Arch Gen Psychiatry","1980","1980/08/01","","","10.1001/archpsyc.1980.01780210066006"
"7392057","Success and failure of LAAM maintenance: selected case studies","Tyler J, Hargreaves WA, Weinberg JA.","J Psychedelic Drugs. 1980 Jan-Mar;12(1):41-6. doi: 10.1080/02791072.1980.10471550.","Tyler J","J Psychedelic Drugs","1980","1980/01/01","","","10.1080/02791072.1980.10471550"
"7365687","Enterohepatic circulation of l-alpha-acetylmethadol in the rat","Roerig DL, Hasegawa AT, Wang RI.","J Pharmacol Exp Ther. 1980 May;213(2):284-8.","Roerig DL","J Pharmacol Exp Ther","1980","1980/05/01","","",""
"7357808","The naloxone test for opiate dependence","Judson BA, Himmelberger DU, Goldstein A.","Clin Pharmacol Ther. 1980 Apr;27(4):492-501. doi: 10.1038/clpt.1980.69.","Judson BA","Clin Pharmacol Ther","1980","1980/04/01","","","10.1038/clpt.1980.69"
"7352852","Heroin and chromosome damage","Falek A, Hollingsworth F.","Arch Gen Psychiatry. 1980 Feb;37(2):227-8. doi: 10.1001/archpsyc.1980.01780150117012.","Falek A","Arch Gen Psychiatry","1980","1980/02/01","","","10.1001/archpsyc.1980.01780150117012"
"7352850","Restabilization with methadone after methadyl acetate maintenance","Ling W, Blakis M, Holmes ED, Klett CJ, Carter WE.","Arch Gen Psychiatry. 1980 Feb;37(2):194-6. doi: 10.1001/archpsyc.1980.01780150084009.","Ling W","Arch Gen Psychiatry","1980","1980/02/01","","","10.1001/archpsyc.1980.01780150084009"
"7327086","A comparison of thrice weekly LAAM and daily methadone in employed heroin addicts","Freedman RR, Czertko G.","Drug Alcohol Depend. 1981 Nov;8(3):215-22. doi: 10.1016/0376-8716(81)90064-8.","Freedman RR","Drug Alcohol Depend","1981","1981/11/01","","","10.1016/0376-8716(81)90064-8"
"7308987","Acute effects of ethanol on hepatic uptake and distribution of narcotics in the isolated perfused rabbit liver","Kreek MJ, Rothschild MA, Oratz M, Mongelli J, Handley AC.","Hepatology. 1981 Sep-Oct;1(5):419-23. doi: 10.1002/hep.1840010509.","Kreek MJ","Hepatology","1981","1981/09/01","","","10.1002/hep.1840010509"
"7255458","l-alpha-Acetylmethadol (LAAM) attenuates sympathetic function by a peripheral mechanism","Stickney JL, Eikenburg DC, Keedy JD.","Proc West Pharmacol Soc. 1981;24:237-9.","Stickney JL","Proc West Pharmacol Soc","1981","1981/01/01","","",""
"7217329","Determination of acetylmethadol and metabolites by use of high-performance liquid chromatography","Kiang CH, Campos-Flor S, Inturrisi CE.","J Chromatogr. 1981 Jan 2;222(1):81-93. doi: 10.1016/s0378-4347(00)81035-x.","Kiang CH","J Chromatogr","1981","1981/01/02","","","10.1016/s0378-4347(00)81035-x"
"7213402","Sex and age dependence of the ""selective"" induction of rat hepatic microsomal epoxide hydratase following trans-stilbene oxide, l-alpha-acetylmethadol, or phenobarbital treatment","Gontovnick LS, Bellward GD.","Biochem Pharmacol. 1980 Dec;29(24):3245-51. doi: 10.1016/0006-2952(80)90298-1.","Gontovnick LS","Biochem Pharmacol","1980","1980/12/01","","","10.1016/0006-2952(80)90298-1"
"7199573","Differential electroencephalographic and behavioral cross tolerance to morphine and methadone in the l-alpha-acetylmethadol (LAAM)-maintained rat","Lukas SE, Moreton JE, Khazan N.","J Pharmacol Exp Ther. 1982 Mar;220(3):561-7.","Lukas SE","J Pharmacol Exp Ther","1982","1982/03/01","","",""
"7195936","Outcome of pregnancy in rats chronically exposed to 1-alpha-acetylmethadol (LAAM)","Lichtblau L, Sparber SB.","J Pharmacol Exp Ther. 1981 Aug;218(2):303-8.","Lichtblau L","J Pharmacol Exp Ther","1981","1981/08/01","","",""
"7195798","Relapse to morphine self-administration in morphine, methadone, and levo-alpha-acetylmethadol (LAAM) post-addict rats","Steinfels GF, Young GA, Khazan N.","Drug Alcohol Depend. 1981 Apr;7(2):133-9. doi: 10.1016/0376-8716(81)90027-2.","Steinfels GF","Drug Alcohol Depend","1981","1981/04/01","","","10.1016/0376-8716(81)90027-2"
"7195581","Stereotypy and striatal dopamine receptor changes with 1-alpha-acetylmethadol (LAAM)","Langley AE, Kirlangitis J, Lehman T.","Pharmacol Biochem Behav. 1981 May;14(5):753-6. doi: 10.1016/0091-3057(81)90144-1.","Langley AE","Pharmacol Biochem Behav","1981","1981/05/01","","","10.1016/0091-3057(81)90144-1"
