PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"17089286","[""Fast-Track"" for laparoscopic-assisted rectum resection--what can be achieved? First results of a feasibility study]","Spatz H, Zülke C, Beham A, Agha A, Bolder U, Krenz D, Fürst A, Lattermann R, Gröppner G, Hemmerich B, Piso P, Schlitt H.","Zentralbl Chir. 2006 Oct;131(5):383-7. doi: 10.1055/s-2006-949659.","Spatz H","Zentralbl Chir","2006","2006/11/08","","","10.1055/s-2006-949659"
"16775680","[Analgesia in colon surgery. Can the use of NSAIDs reduce the opioid consumption following conventional and laparoscopic interventions?]","Kraft B, Leroy S, Schweizer M, Junginger W, Bittner R.","Chirurg. 2006 Oct;77(10):913-8. doi: 10.1007/s00104-006-1202-7.","Kraft B","Chirurg","2006","2006/06/16","","","10.1007/s00104-006-1202-7"
"16496200","Pharmacokinetics of piritramide in newborns, infants and young children in intensive care units","Müller C, Kremer W, Harlfinger S, Doroshyenko O, Jetter A, Hering F, Hünseler C, Roth B, Theisohn M.","Eur J Pediatr. 2006 Apr;165(4):229-39. doi: 10.1007/s00431-005-0021-z. Epub 2006 Jan 28.","Müller C","Eur J Pediatr","2006","2006/02/24","","","10.1007/s00431-005-0021-z"
"16389542","[Delta(9)-tetrahydrocannabinol and the opioid receptor agonist piritramide do not act synergistically in postoperative pain]","Seeling W, Kneer L, Büchele B, Gschwend JE, Maier L, Nett C, Simmet T, Steffen P, Schneider M, Rockemann M.","Anaesthesist. 2006 Apr;55(4):391-400. doi: 10.1007/s00101-005-0963-6.","Seeling W","Anaesthesist","2006","2006/01/04","","","10.1007/s00101-005-0963-6"
"16345132","Quantitative determination of piritramide in human plasma and urine by off- and on-line solid-phase extraction liquid chromatography coupled to tandem mass spectrometry","Kahlich R, Gleiter CH, Laufer S, Kammerer B.","Rapid Commun Mass Spectrom. 2006;20(2):275-83. doi: 10.1002/rcm.2257.","Kahlich R","Rapid Commun Mass Spectrom","2006","2005/12/14","","","10.1002/rcm.2257"
"16182973","Death during patient-controlled analgesia: piritramide overdose and tissue distribution of the drug","Musshoff F, Padosch SA, Madea B.","Forensic Sci Int. 2005 Nov 25;154(2-3):247-51. doi: 10.1016/j.forsciint.2004.10.012. Epub 2004 Dec 15.","Musshoff F","Forensic Sci Int","2005","2005/09/27","","","10.1016/j.forsciint.2004.10.012"
"16116011","Continuous intra- and postoperative thoracic epidural analgesia attenuates brain natriuretic peptide release after major abdominal surgery","Suttner S, Lang K, Piper SN, Schultz H, Röhm KD, Boldt J.","Anesth Analg. 2005 Sep;101(3):896-903, table of contents. doi: 10.1213/01.ANE.0000160532.77128.89.","Suttner S","Anesth Analg","2005","2005/08/24","","","10.1213/01.ANE.0000160532.77128.89"
"15991506","Postoperative condition after the use of remifentanil with a small dose of piritramide compared with a fentanyl-based protocol in patients undergoing craniotomy","van der Zwan T, Baerts WD, Perez RS, de Lange JJ.","Eur J Anaesthesiol. 2005 Jun;22(6):438-41. doi: 10.1017/s0265021505000748.","van der Zwan T","Eur J Anaesthesiol","2005","2005/07/05","","","10.1017/s0265021505000748"
"15777857","Auricular acupuncture for pain relief after total hip arthroplasty - a randomized controlled study","Usichenko TI, Dinse M, Hermsen M, Witstruck T, Pavlovic D, Lehmann Ch.","Pain. 2005 Apr;114(3):320-7. doi: 10.1016/j.pain.2004.08.021.","Usichenko TI","Pain","2005","2005/03/22","","","10.1016/j.pain.2004.08.021"
"15595577","The pharmacokinetics of piritramide after prolonged administration to intensive care patients","Bouillon T, Groeger P, Kietzmann D.","Eur J Anaesthesiol. 2004 Sep;21(9):673-8. doi: 10.1017/s0265021504009019.","Bouillon T","Eur J Anaesthesiol","2004","2004/12/15","","","10.1017/s0265021504009019"
"15502894","[Postoperative pain therapy after tonsillectomy in children. An observational study for 7 days]","Fösel T, Fötsch S, Ebeling O.","HNO. 2005 Aug;53(8):722-6. doi: 10.1007/s00106-004-1180-3.","Fösel T","HNO","2005","2004/10/27","","","10.1007/s00106-004-1180-3"
"15473615","Remifentanil provides better protection against noxious stimuli during cardiac surgery than alfentanil","Heijmans JH, Maessen JG, Roekaerts PM.","Eur J Anaesthesiol. 2004 Aug;21(8):612-8. doi: 10.1017/s0265021504008051.","Heijmans JH","Eur J Anaesthesiol","2004","2004/10/12","","","10.1017/s0265021504008051"
"15247115","Increased numbers of opioid expressing inflammatory cells do not affect intra-articular morphine analgesia","Likar R, Mousa SA, Philippitsch G, Steinkellner H, Koppert W, Stein C, Schäfer M.","Br J Anaesth. 2004 Sep;93(3):375-80. doi: 10.1093/bja/aeh222. Epub 2004 Jul 9.","Likar R","Br J Anaesth","2004","2004/07/13","","","10.1093/bja/aeh222"
"15220788","Quality of postoperative pain using an intraoperatively placed epidural catheter after major lumbar spinal surgery","Gottschalk A, Freitag M, Tank S, Burmeister MA, Kreil S, Kothe R, Hansen-Algenstedt N, Weisner L, Staude HJ, Standl T.","Anesthesiology. 2004 Jul;101(1):175-80. doi: 10.1097/00000542-200407000-00027.","Gottschalk A","Anesthesiology","2004","2004/06/29","","","10.1097/00000542-200407000-00027"
"14666440","[Comparison of premedication with clonidine and midazolam combined with TCI for orthopaedic shoulder surgery]","Grottke O, Müller J, Dietrich PJ, Krause TH, Wappler F.","Anasthesiol Intensivmed Notfallmed Schmerzther. 2003 Dec;38(12):772-80. doi: 10.1055/s-2003-45396.","Grottke O","Anasthesiol Intensivmed Notfallmed Schmerzther","2003","2003/12/11","","","10.1055/s-2003-45396"
"14616320","Piritramide and alfentanil display similar respiratory depressant potency","Bouillon T, Garstka G, Stafforst D, Shafer S, Schwilden H, Hoeft A.","Acta Anaesthesiol Scand. 2003 Nov;47(10):1231-41. doi: 10.1046/j.1399-6576.2003.00251.x.","Bouillon T","Acta Anaesthesiol Scand","2003","2003/11/18","","","10.1046/j.1399-6576.2003.00251.x"
"14564253","Postoperative analgesia after preincisional administration of remifentanil","Gerlach K, Uhlig T, Hppe M, Khirt T, Saager L, Schmucker P.","Minerva Anestesiol. 2003 Jun;69(6):563-9, 569-73.","Gerlach K","Minerva Anestesiol","2003","2003/10/18","","",""
"14526566","[Children often suffer unnecessary pain. A fever suppository after surgery is not enough!]","Bischoff A.","MMW Fortschr Med. 2003 Aug 21;145(33-34):12-3.","Bischoff A","MMW Fortschr Med","2003","2003/10/07","","",""
"14500162","Continuous wound infiltration with ropivacaine reduces pain and analgesic requirement after shoulder surgery","Gottschalk A, Burmeister MA, Radtke P, Krieg M, Farokhzad F, Kreissl S, Strauss M, Standl T.","Anesth Analg. 2003 Oct;97(4):1086-91, table of contents. doi: 10.1213/01.ane.0000081733.77457.79.","Gottschalk A","Anesth Analg","2003","2003/09/23","","","10.1213/01.ane.0000081733.77457.79"
"14345706","[PIRINITRAMIDE, R-3365 AND MORPHINE. A COMPARISON OF ANALGESIC POTENCY AND RESPIRATORY DEPRESSANT EFFECT]","LUND I, ERIKSON H, MOLNAR I, NORDAHL T.","Nord Med. 1965 Sep 9;74:887-91.","LUND I","Nord Med","1965","1965/09/09","","",""
"14284193","THE EFFECT OF PIRINITRAMIDE (R 3365) ON THE RESPIRATORY RESPONSE TO CO2 INHALATION","JORGENSEN M, DYRBERG V, JOHANSEN SH.","Acta Pharmacol Toxicol (Copenh). 1965;22:152-8. doi: 10.1111/j.1600-0773.1965.tb03508.x.","JORGENSEN M","Acta Pharmacol Toxicol (Copenh)","1965","1965/01/01","","","10.1111/j.1600-0773.1965.tb03508.x"
"14025736","[Phenoperidine and pirinitramide. Comparative study of 2 new analgesics]","DE CASTRO J, DUPONT M.","Agressologie. 1962;3(Special):77-8.","DE CASTRO J","Agressologie","1962","1962/01/01","","",""
"13789502","Pirinitramide (R 3365), a potent analgesic with unusual chemical structure","JANSSEN PA.","J Pharm Pharmacol. 1961 Sep;13:513-30. doi: 10.1111/j.2042-7158.1961.tb11864.x.","JANSSEN PA","J Pharm Pharmacol","1961","1961/09/01","","","10.1111/j.2042-7158.1961.tb11864.x"
"12925248","Effect of celecoxib and dexamethasone on postoperative pain after lumbar disc surgery","Karst M, Kegel T, Lukas A, Lüdemann W, Hussein S, Piepenbrock S.","Neurosurgery. 2003 Aug;53(2):331-6; discussion 336-7. doi: 10.1227/01.neu.0000073530.81765.6b.","Karst M","Neurosurgery","2003","2003/08/20","","","10.1227/01.neu.0000073530.81765.6b"
"12918185","Preoperative oral administration of fast-release morphine sulfate reduces postoperative piritramide consumption","Reiter A, Zulus E, Hartmann T, Hoerauf K.","Wien Klin Wochenschr. 2003 Jul 15;115(12):417-20. doi: 10.1007/BF03040434.","Reiter A","Wien Klin Wochenschr","2003","2003/08/16","","","10.1007/BF03040434"
"12878621","Emetic effects of morphine and piritramide","Breitfeld C, Peters J, Vockel T, Lorenz C, Eikermann M.","Br J Anaesth. 2003 Aug;91(2):218-23. doi: 10.1093/bja/aeg165.","Breitfeld C","Br J Anaesth","2003","2003/07/25","","","10.1093/bja/aeg165"
"12791112","Comparison between instillation of bupivacaine versus caudal analgesia for postoperative analgesia following inguinal herniotomy in children","Machotta A, Risse A, Bercker S, Streich R, Pappert D.","Paediatr Anaesth. 2003 Jun;13(5):397-402. doi: 10.1046/j.1460-9592.2003.01080.x.","Machotta A","Paediatr Anaesth","2003","2003/06/07","","","10.1046/j.1460-9592.2003.01080.x"
"12682806","Systematic evaluation of pain in neonates: effect on the number of intravenous analgesics prescribed","Allegaert K, Tibboel D, Naulaers G, Tison D, De Jonge A, Van Dijk M, Vanhole C, Devlieger H.","Eur J Clin Pharmacol. 2003 Jun;59(2):87-90. doi: 10.1007/s00228-003-0585-3. Epub 2003 Apr 4.","Allegaert K","Eur J Clin Pharmacol","2003","2003/04/19","","","10.1007/s00228-003-0585-3"
"12622497","Opioid-induced respiratory depression is associated with increased tidal volume variability","Bouillon T, Bruhn J, Roepcke H, Hoeft A.","Eur J Anaesthesiol. 2003 Feb;20(2):127-33. doi: 10.1017/s0265021503000243.","Bouillon T","Eur J Anaesthesiol","2003","2003/03/08","","","10.1017/s0265021503000243"
"12562408","Effect of intra-operative magnesium sulphate on pain relief and patient comfort after major lumbar orthopaedic surgery","Levaux Ch, Bonhomme V, Dewandre PY, Brichant JF, Hans P.","Anaesthesia. 2003 Feb;58(2):131-5. doi: 10.1046/j.1365-2044.2003.02999.x.","Levaux Ch","Anaesthesia","2003","2003/02/04","","","10.1046/j.1365-2044.2003.02999.x"
"12560666","[Intrathecal morphine for postoperative analgesia in cardiac surgery]","Lenkutis T, Bieliūnas A, Gedminaite I.","Medicina (Kaunas). 2002;38 Suppl 2:221-3.","Lenkutis T","Medicina (Kaunas)","2002","2003/02/01","","",""
"12450524","Quantitative determination of piritramide in human serum applying liquid chromatography-two-stage mass spectrometry","Martens-Lobenhoffer J, Römhild W.","J Chromatogr B Analyt Technol Biomed Life Sci. 2003 Jan 5;783(1):53-9. doi: 10.1016/s1570-0232(02)00488-9.","Martens-Lobenhoffer J","J Chromatogr B Analyt Technol Biomed Life Sci","2003","2002/11/27","","","10.1016/s1570-0232(02)00488-9"
"12432747","[Learning in nursing care: beyond the pain limit]","Kela N, Kela P.","Pflege Z. 2002 Oct;55(10):737-8.","Kela N","Pflege Z","2002","2002/11/16","","",""
"12243290","Epidural combination of ropivacaine with sufentanil for postoperative analgesia after total knee replacement: a pilot study","Kampe S, Diefenbach C, Kanis B, Auweiler M, Kiencke P, Cranfield K.","Eur J Anaesthesiol. 2002 Sep;19(9):666-71. doi: 10.1017/s0265021502001096.","Kampe S","Eur J Anaesthesiol","2002","2002/09/24","","","10.1017/s0265021502001096"
"12243289","Postoperative pain management in orthopaedic patients: no differences in pain score, but improved stress control by epidural anaesthesia","Adams HA, Saatweber P, Schmitz CS, Hecker H.","Eur J Anaesthesiol. 2002 Sep;19(9):658-65. doi: 10.1017/s0265021502001084.","Adams HA","Eur J Anaesthesiol","2002","2002/09/24","","","10.1017/s0265021502001084"
"12207128","Use of piritramide for analgesia and sedation during peribulbar nerve block for cataract surgery","Reinhardt S, Burkhardt U, Nestler A, Wiedemann R.","Ophthalmologica. 2002 Jul-Aug;216(4):256-60. doi: 10.1159/000063853.","Reinhardt S","Ophthalmologica","2002","2002/09/11","","","10.1159/000063853"
"12132278","[Postoperative pain therapy in urology. A prospective study]","Gronau E, Pannek J, Benninghoff A, Seibold W, Senge T.","Urologe A. 2002 May;41(3):273-6. doi: 10.1007/s001200100119.","Gronau E","Urologe A","2002","2002/07/23","","","10.1007/s001200100119"
"11993078","[Postoperative pain therapy in minimally invasive direct coronary arterial bypass surgery. I.v. opioid patient-controlled analgesia versus intercostal block]","Behnke H, Geldner G, Cornelissen J, Kahl M, Möller F, Cremer J, Wulf H.","Anaesthesist. 2002 Mar;51(3):175-9. doi: 10.1007/s00101-002-0280-2.","Behnke H","Anaesthesist","2002","2002/05/08","","","10.1007/s00101-002-0280-2"
"11810363","[Lack of pre-emptive analgesic effect of low-dose ketamine in postoperative patients. A prospective, randomised double-blind study]","Lehmann KA, Klaschik M.","Schmerz. 2001 Aug;15(4):248-53. doi: 10.1007/s004820100059.","Lehmann KA","Schmerz","2001","2002/01/26","","","10.1007/s004820100059"
"11773815","Epidural administration of low-dose morphine combined with clonidine for postoperative analgesia after lumbar disc surgery","Bonhomme V, Doll A, Dewandre PY, Brichant JF, Ghassempour K, Hans P.","J Neurosurg Anesthesiol. 2002 Jan;14(1):1-6. doi: 10.1097/00008506-200201000-00001.","Bonhomme V","J Neurosurg Anesthesiol","2002","2002/01/05","","","10.1097/00008506-200201000-00001"
"11759610","[Step-children of pain therapy. The newborn suffer particularly severely]","Arnheim K.","MMW Fortschr Med. 2001 Nov 15;143(46):8.","Arnheim K","MMW Fortschr Med","2001","2002/01/05","","",""
"11736778","Comparison of continuous epidural infusion of ropivacaine and sufentanil with intravenous patient-controlled analgesia after total hip replacement","Kampe S, Randebrock G, Kiencke P, Hünseler U, Cranfield K, König DP, Diefenbach C.","Anaesthesia. 2001 Dec;56(12):1189-93. doi: 10.1046/j.1365-2044.2001.02084-3.x.","Kampe S","Anaesthesia","2001","2001/12/12","","","10.1046/j.1365-2044.2001.02084-3.x"
"11429364","Amantadine, a N-methyl-D-aspartate receptor antagonist, does not enhance postoperative analgesia in women undergoing abdominal hysterectomy","Gottschalk A, Schroeder F, Ufer M, Oncü A, Buerkle H, Standl T.","Anesth Analg. 2001 Jul;93(1):192-6. doi: 10.1097/00000539-200107000-00038.","Gottschalk A","Anesth Analg","2001","2001/06/29","","","10.1097/00000539-200107000-00038"
"11412292","A randomized controlled double-blind trial comparing piritramide and morphine for analgesia after hysterectomy","Döpfmer UR, Schenk MR, Kuscic S, Beck DH, Döpfmer S, Kox WJ.","Eur J Anaesthesiol. 2001 Jun;18(6):389-93. doi: 10.1046/j.0265-0215.2001.00862.x.","Döpfmer UR","Eur J Anaesthesiol","2001","2001/06/20","","","10.1046/j.0265-0215.2001.00862.x"
"11273923","Prophylactically-administered rectal acetaminophen does not reduce postoperative opioid requirements in infants and small children undergoing elective cleft palate repair","Bremerich DH, Neidhart G, Heimann K, Kessler P, Behne M.","Anesth Analg. 2001 Apr;92(4):907-12. doi: 10.1097/00000539-200104000-00020.","Bremerich DH","Anesth Analg","2001","2001/03/29","","","10.1097/00000539-200104000-00020"
"11190708","Effect of pre-emptive hydromorphone administration on postoperative pain relief--a randomized controlled trial","Kopp A, Wachauer D, Hoerauf KH, Zulus E, Reiter WJ, Steltzer H.","Wien Klin Wochenschr. 2000 Dec 7;112(23):1002-6.","Kopp A","Wien Klin Wochenschr","2000","2001/02/24","","",""
"11132072","A prospective, open, single blind, randomized study comparing four analgesics in the treatment of peripheral injury in the emergency department","Hoogewijs J, Diltoer MW, Hubloue I, Spapen HD, Camu F, Corne L, Huyghens LP.","Eur J Emerg Med. 2000 Jun;7(2):119-23. doi: 10.1097/00063110-200006000-00006.","Hoogewijs J","Eur J Emerg Med","2000","2000/12/29","","","10.1097/00063110-200006000-00006"
"11029124","Acute pain management: analysis, implications and consequences after prospective experience with 6349 surgical patients","Brodner G, Mertes N, Buerkle H, Marcus MA, Van Aken H.","Eur J Anaesthesiol. 2000 Sep;17(9):566-75. doi: 10.1046/j.1365-2346.2000.00738.x.","Brodner G","Eur J Anaesthesiol","2000","2000/10/12","","","10.1046/j.1365-2346.2000.00738.x"
"10866885","Interpleural analgesia does not influence postthoracotomy pain","Silomon M, Claus T, Huwer H, Biedler A, Larsen R, Molter G.","Anesth Analg. 2000 Jul;91(1):44-50. doi: 10.1097/00000539-200007000-00009.","Silomon M","Anesth Analg","2000","2000/06/27","","","10.1097/00000539-200007000-00009"
"10781115","Postoperative pain control following remifentanil-based anaesthesia for major abdominal surgery","Albrecht S, Fechner J, Geisslinger G, Maass AB, Upadhyaya B, Moecke H, Haigh C, Schüttler J.","Anaesthesia. 2000 Apr;55(4):315-22. doi: 10.1046/j.1365-2044.2000.01122.x.","Albrecht S","Anaesthesia","2000","2000/04/26","","","10.1046/j.1365-2044.2000.01122.x"
"10721198","[Analgosedation (managed anesthesia care--MAC) with propofol and piritramide for controlled cyclophotocoagulation of the eye]","Körner I, Scherhag A, Preussner PR.","Anaesthesiol Reanim. 2000;25(1):22-5.","Körner I","Anaesthesiol Reanim","2000","2000/03/18","","",""
"10717268","Treatment of pain in trauma patients with injuries of the upper limb","Möllmann M, Auf der Landwehr U.","Injury. 2000;31 Suppl 1:3-10. doi: 10.1016/s0020-1383(99)00257-0.","Möllmann M","Injury","2000","2000/03/16","","","10.1016/s0020-1383(99)00257-0"
"10548210","Effect of patient-controlled analgesia on pulmonary complications after coronary artery bypass grafting","Gust R, Pecher S, Gust A, Hoffmann V, Böhrer H, Martin E.","Crit Care Med. 1999 Oct;27(10):2218-23. doi: 10.1097/00003246-199910000-00025.","Gust R","Crit Care Med","1999","1999/11/05","","","10.1097/00003246-199910000-00025"
"10447620","Pain therapy following joint replacement.A randomized study of patient-controlled analgesia versus conventional pain therapy","Forst J, Wolff S, Thamm P, Forst R.","Arch Orthop Trauma Surg. 1999;119(5-6):267-70. doi: 10.1007/s004020050407.","Forst J","Arch Orthop Trauma Surg","1999","1999/08/14","","","10.1007/s004020050407"
"10439762","Pleural bupivacaine for pain treatment after nephrectomy","Greif R, Wasinger T, Reiter K, Chwala M, Neumark J.","Anesth Analg. 1999 Aug;89(2):440-3. doi: 10.1097/00000539-199908000-00035.","Greif R","Anesth Analg","1999","1999/08/10","","","10.1097/00000539-199908000-00035"
"10439754","Postoperative analgesia with no motor block by continuous epidural infusion of ropivacaine 0.1% and sufentanil after total hip replacement","Kampe S, Weigand C, Kaufmann J, Klimek M, König DP, Lynch J.","Anesth Analg. 1999 Aug;89(2):395-8. doi: 10.1097/00000539-199908000-00027.","Kampe S","Anesth Analg","1999","1999/08/10","","","10.1097/00000539-199908000-00027"
"10434819","Patients' vs nurses' assessments of postoperative pain and anxiety during patient- or nurse-controlled analgesia","Rundshagen I, Schnabel K, Standl T, Schulte am Esch J.","Br J Anaesth. 1999 Mar;82(3):374-8. doi: 10.1093/bja/82.3.374.","Rundshagen I","Br J Anaesth","1999","1999/08/06","","","10.1093/bja/82.3.374"
"10427455","[Pain therapy after thoracoscopic interventions. Do regional analgesia techniques (intercostal block or interpleural analgesia) have advantages over intravenous patient-controlled opioid analgesia (PCA)?]","Leger R, Ohlmer A, Scheiderer U, Dohrmann P, Böhle A, Wulf H.","Chirurg. 1999 Jun;70(6):682-9. doi: 10.1007/s001040050705.","Leger R","Chirurg","1999","1999/07/31","","","10.1007/s001040050705"
"10325836","Influence of bolus size on efficacy of postoperative patient-controlled analgesia with piritramide","Morlion B, Ebner E, Weber A, Finke W, Puchstein C.","Br J Anaesth. 1999 Jan;82(1):52-5. doi: 10.1093/bja/82.1.52.","Morlion B","Br J Anaesth","1999","1999/05/18","","","10.1093/bja/82.1.52"
"10325826","Piritramide","Kumar N, Rowbotham DJ.","Br J Anaesth. 1999 Jan;82(1):3-5. doi: 10.1093/bja/82.1.3.","Kumar N","Br J Anaesth","1999","1999/05/18","","","10.1093/bja/82.1.3"
"10027658","Protein binding of piritramide: influence of various protein concentrations and the postoperative acute phase response","Wiesner G, Gruber M, Wild K, Hoerauf K, Taeger K.","Eur J Clin Pharmacol. 1999 Jan;54(11):843-5. doi: 10.1007/s002280050564.","Wiesner G","Eur J Clin Pharmacol","1999","1999/02/23","","","10.1007/s002280050564"
"9915307","Population pharmacokinetics of piritramide in surgical patients","Bouillon T, Kietzmann D, Port R, Meineke I, Hoeft A.","Anesthesiology. 1999 Jan;90(1):7-15. doi: 10.1097/00000542-199901000-00004.","Bouillon T","Anesthesiology","1999","1999/01/23","","","10.1097/00000542-199901000-00004"
"9854662","Pain management in cardiac surgery patients: comparison between standard therapy and patient-controlled analgesia regimen","Boldt J, Thaler E, Lehmann A, Papsdorf M, Isgro F.","J Cardiothorac Vasc Anesth. 1998 Dec;12(6):654-8. doi: 10.1016/s1053-0770(98)90237-3.","Boldt J","J Cardiothorac Vasc Anesth","1998","1998/12/17","","","10.1016/s1053-0770(98)90237-3"
"9834808","Subarachnoid and intravenous PCA versus bolus administration for postoperative pain relief in orthopaedic patients","Rundshagen I, Kochs E, Standl T, Schnabel K, Schulte am Esch J.","Acta Anaesthesiol Scand. 1998 Nov;42(10):1215-21. doi: 10.1111/j.1399-6576.1998.tb05280.x.","Rundshagen I","Acta Anaesthesiol Scand","1998","1998/12/03","","","10.1111/j.1399-6576.1998.tb05280.x"
"9782408","[Long-term experiences with mechanical patient-controlled analgesia pumps for therapy of postoperative pain in general surgery]","Fieseler HG, Bodenschatz K, Petermann C.","Chirurg. 1998 Aug;69(8):859-64; discussion 864-5. doi: 10.1007/s001040050501.","Fieseler HG","Chirurg","1998","1998/10/23","","","10.1007/s001040050501"
"9693241","What are the parameters for predictive selection of patients requiring anesthesia for extracorporeal shockwave lithotripsy?","Weber A, Koehrmann KU, Denig N, Michel MS, Alken P.","Eur Urol. 1998 Aug;34(2):85-92. doi: 10.1159/000019690.","Weber A","Eur Urol","1998","1998/08/07","","","10.1159/000019690"
"9649988","Pharmaco-economic evaluation of a disposable patient-controlled analgesia device and intramuscular analgesia in surgical patients","D'Haese J, Vanlersberghe C, Umbrain V, Camu F.","Eur J Anaesthesiol. 1998 May;15(3):297-303. doi: 10.1046/j.1365-2346.1998.00292.x.","D'Haese J","Eur J Anaesthesiol","1998","1998/07/03","","","10.1046/j.1365-2346.1998.00292.x"
"9623424","Pulmonary function and pain after gastroplasty performed via laparotomy or laparoscopy in morbidly obese patients","Joris JL, Hinque VL, Laurent PE, Desaive CJ, Lamy ML.","Br J Anaesth. 1998 Mar;80(3):283-8. doi: 10.1093/bja/80.3.283.","Joris JL","Br J Anaesth","1998","1998/06/12","","","10.1093/bja/80.3.283"
"9567157","[Patient-controlled analgesia. PCA in a three year old child after traumatic amputation]","Kerschbaum G, Altmeppen J, Funk W, Taeger K.","Anaesthesist. 1998 Mar;47(3):238-42. doi: 10.1007/s001010050552.","Kerschbaum G","Anaesthesist","1998","1998/05/06","","","10.1007/s001010050552"
"9553246","[Introduction of patient-controlled analgesia--an interim report]","Gustorff B, Birken T, Benad G.","Anaesthesiol Reanim. 1998;23(1):15-9.","Gustorff B","Anaesthesiol Reanim","1998","1998/04/29","","",""
"9487787","[Pain therapy after thoracotomies--systemic patient-controlled analgesia (PCA) with opioid versus intercostal block and interpleural analgesia]","Ohlmer A, Leger R, Scheiderer U, Elfeldt R, Wulf H.","Anaesthesiol Reanim. 1997;22(6):159-63.","Ohlmer A","Anaesthesiol Reanim","1997","1997/01/01","","",""
"9432895","[Balanced regional anesthesia based on epidural blockade in extensive abdominal interventions in aged patients]","Ragozin AV, Semenichenko GG, Kozlov SP, Svetlov VA.","Anesteziol Reanimatol. 1997 Sep-Oct;(5):55-9.","Ragozin AV","Anesteziol Reanimatol","1997","1998/02/12","","",""
"9390676","Focal myopathy associated with chronic intramuscular injection of piritramide","Van den Bergh PY, Guettat L, Vande Berg BC, Martin JJ.","Muscle Nerve. 1997 Dec;20(12):1598-600. doi: 10.1002/(sici)1097-4598(199712)20:12<1598::aid-mus18>3.0.co;2-x.","Van den Bergh PY","Muscle Nerve","1997","1997/12/09","","","10.1002/(sici)1097-4598(199712)20:12<1598::aid-mus18>3.0.co;2-x"
"9265933","Pharmacodynamic modelling of the analgesic effects of piritramide in postoperative patients","Kietzmann D, Bouillon T, Hamm C, Schwabe K, Schenk H, Gundert-Remy U, Kettler D.","Acta Anaesthesiol Scand. 1997 Aug;41(7):888-94. doi: 10.1111/j.1399-6576.1997.tb04805.x.","Kietzmann D","Acta Anaesthesiol Scand","1997","1997/08/01","","","10.1111/j.1399-6576.1997.tb04805.x"
"9173160","[Clofelin in the anesthesiological support system for surgical operations]","Mikhaĭlovich VA, Kuznetsova OIu, Bulganin AD, Berkovich AN.","Khirurgiia (Mosk). 1996;(6):78-81.","Mikhaĭlovich VA","Khirurgiia (Mosk)","1996","1996/01/01","","",""
"9146335","Pain treatment after thoracotomy: is it a special problem?","Salzer GM, Klingler P, Klingler A, Unger A.","Ann Thorac Surg. 1997 May;63(5):1411-4. doi: 10.1016/s0003-4975(97)00081-7.","Salzer GM","Ann Thorac Surg","1997","1997/05/01","","","10.1016/s0003-4975(97)00081-7"
"9085807","On-demand analgesia with piritramide in children. A study on dosage specification and safety","Petrat G, Klein U, Meissner W.","Eur J Pediatr Surg. 1997 Feb;7(1):38-41. doi: 10.1055/s-2008-1071046.","Petrat G","Eur J Pediatr Surg","1997","1997/02/01","","","10.1055/s-2008-1071046"
"8967194","[Peri- and postoperative pain therapy with mechanical patient-controlled disposable analgesia pumps in general surgery. Report of initial trial]","Fieseler HG, Vogt B, Menges HW.","Zentralbl Chir. 1996;121(7):552-6.","Fieseler HG","Zentralbl Chir","1996","1996/01/01","","",""
"8908225","Pharmacokinetics of piritramide after an intravenous bolus in surgical patients","Kietzmann D, Briede I, Bouillon T, Gundert-Remy U, Kettler D.","Acta Anaesthesiol Scand. 1996 Sep;40(8 Pt 1):898-903. doi: 10.1111/j.1399-6576.1996.tb04557.x.","Kietzmann D","Acta Anaesthesiol Scand","1996","1996/09/01","","","10.1111/j.1399-6576.1996.tb04557.x"
"8839085","Patient controlled analgesia (PCA) in paediatric surgery: a prospective study following laparoscopic and open appendicectomy","Till H, Lochbühler H, Lochbühler H, Kellnar S, Böhm R, Joppich I.","Paediatr Anaesth. 1996;6(1):29-32. doi: 10.1111/j.1460-9592.1996.tb00349.x.","Till H","Paediatr Anaesth","1996","1996/01/01","","","10.1111/j.1460-9592.1996.tb00349.x"
"8769523","Early postoperative stress: video-assisted wedge resection/lobectomy vs conventional axillary thoracotomy","Tschernko EM, Hofer S, Bieglmayer C, Wisser W, Haider W.","Chest. 1996 Jun;109(6):1636-42. doi: 10.1378/chest.109.6.1636.","Tschernko EM","Chest","1996","1996/06/01","","","10.1378/chest.109.6.1636"
"8766398","[Combination of intravenous patient-controlled analgesia with epidural anesthesia for postoperative pain therapy]","Kentner R, Heinrichs W, Dick W.","Anaesthesiol Reanim. 1996;21(3):69-75.","Kentner R","Anaesthesiol Reanim","1996","1996/01/01","","",""
"8754173","[Use of propofol (diprivan) for induction of anesthesia in neurosurgical patients. I. Pressor reaction to laryngoscopy and intubation of the trachea]","Tseĭtlin AM, Lubnin AIu, Baranov OA, Luk'ianov VI.","Anesteziol Reanimatol. 1996 Mar-Apr;(2):46-9.","Tseĭtlin AM","Anesteziol Reanimatol","1996","1996/03/01","","",""
