PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"9488166","Differential efficacies of kappa agonists to induce homologous desensitization of human kappa opioid receptor","Ling K, Ma L, Pei G.","Neurosci Lett. 1998 Jan 2;240(1):25-8. doi: 10.1016/s0304-3940(97)00921-x.","Ling K","Neurosci Lett","1998","1998/03/06","","","10.1016/s0304-3940(97)00921-x"
"9450614","In vivo homologous regulation of mu-opioid receptor gene expression in the mouse","Sehba F, Duttaroy A, Shah S, Chen B, Carroll J, Yoburn BC.","Eur J Pharmacol. 1997 Nov 19;339(1):33-41. doi: 10.1016/s0014-2999(97)01360-5.","Sehba F","Eur J Pharmacol","1997","1998/02/05","","","10.1016/s0014-2999(97)01360-5"
"9450512","Opioid peptide receptor studies. 7. The methylfentanyl congener RTI-4614-4 and its four enantiomers bind to different domains of the rat mu opioid receptor","Lu YF, Xu H, Liu-Chen LY, Chen C, Partilla JS, Brine GA, Carroll FI, Rice KC, Lai J, Porreca F, Sadee W, Rothman RB.","Synapse. 1998 Feb;28(2):117-24. doi: 10.1002/(SICI)1098-2396(199802)28:2<117::AID-SYN2>3.0.CO;2-E.","Lu YF","Synapse","1998","1998/02/05","","","10.1002/(SICI)1098-2396(199802)28:2<117::AID-SYN2>3.0.CO;2-E"
"9424015","Etorphines: mu-opioid receptor-selective antinociception and low physical dependence capacity","Aceto MD, Harris LS, Bowman ER.","Eur J Pharmacol. 1997 Nov 12;338(3):215-23. doi: 10.1016/s0014-2999(97)81924-3.","Aceto MD","Eur J Pharmacol","1997","1998/01/10","","","10.1016/s0014-2999(97)81924-3"
"9387334","[Clinical study on painless labor under drugs combined with acupuncture analgesia]","Jin Y, Wu L, Xia Y.","Zhen Ci Yan Jiu. 1996;21(3):9-17.","Jin Y","Zhen Ci Yan Jiu","1996","1996/01/01","","",""
"9363406","Evaluation of the discriminative stimulus and reinforcing effects of dihydroetorphine","Beardsley PM, Harris LS.","Drug Alcohol Depend. 1997 Nov 25;48(2):77-84. doi: 10.1016/s0376-8716(97)00112-9.","Beardsley PM","Drug Alcohol Depend","1997","1997/11/18","","","10.1016/s0376-8716(97)00112-9"
"9359460","Etorphine inhibits cell growth and induces apoptosis in SK-N-SH cells: involvement of pertussis toxin-sensitive G proteins","Yin DL, Ren XH, Zheng ZL, Pu L, Jiang LZ, Ma L, Pei G.","Neurosci Res. 1997 Oct;29(2):121-7. doi: 10.1016/s0168-0102(97)00080-1.","Yin DL","Neurosci Res","1997","1997/11/14","","","10.1016/s0168-0102(97)00080-1"
"9350996","Agonist-induced signaling and trafficking of the mu-opioid receptor: role of serine and threonine residues in the third cytoplasmic loop and C-terminal domain","Capeyrou R, Riond J, Corbani M, Lepage JF, Bertin B, Emorine LJ.","FEBS Lett. 1997 Sep 29;415(2):200-5. doi: 10.1016/s0014-5793(97)01124-1.","Capeyrou R","FEBS Lett","1997","1997/11/14","","","10.1016/s0014-5793(97)01124-1"
"9341153","Delta and kappa opioid receptors are differentially regulated by dynamin-dependent endocytosis when activated by the same alkaloid agonist","Chu P, Murray S, Lissin D, von Zastrow M.","J Biol Chem. 1997 Oct 24;272(43):27124-30. doi: 10.1074/jbc.272.43.27124.","Chu P","J Biol Chem","1997","1997/10/27","","","10.1074/jbc.272.43.27124"
"9302101","Coupling of the cloned rat kappa-opioid receptor to adenylyl cyclase is dependent on receptor expression","Hirst RA, Hirota K, Grandy DK, Lambert DG.","Neurosci Lett. 1997 Aug 29;232(2):119-22. doi: 10.1016/s0304-3940(97)00594-6.","Hirst RA","Neurosci Lett","1997","1997/08/29","","","10.1016/s0304-3940(97)00594-6"
"9295537","[Care of acute respiratory insufficiency due to etorphine intoxication treated by naloxone]","Wang YP, Wang J.","Zhonghua Hu Li Za Zhi. 1996 Oct;31(10):591-2.","Wang YP","Zhonghua Hu Li Za Zhi","1996","1996/10/01","","",""
"9284359","[Met]enkephalin in the spinal cord is involved in the antinociception induced by intracerebroventricularly-administered etorphine in the mouse","Xu JY, Tseng LF.","Neuroscience. 1997 Sep;80(2):579-85. doi: 10.1016/s0306-4522(97)00138-3.","Xu JY","Neuroscience","1997","1997/09/01","","","10.1016/s0306-4522(97)00138-3"
"9271350","Opioid regulation of the mouse delta-opioid receptor expressed in human embryonic kidney 293 cells","Bot G, Blake AD, Li S, Reisine T.","Mol Pharmacol. 1997 Aug;52(2):272-81. doi: 10.1124/mol.52.2.272.","Bot G","Mol Pharmacol","1997","1997/08/01","","","10.1124/mol.52.2.272"
"9255384","Ultrastructural changes in rat locus coeruleus induced by chronic opioids","Miao H, Qin BY, Yang Y, Chen DH.","Acta Neuropathol. 1997 Aug;94(2):109-15. doi: 10.1007/s004010050681.","Miao H","Acta Neuropathol","1997","1997/08/01","","","10.1007/s004010050681"
"9224823","Efficacy and kinetics of opioid action on acutely dissociated neurons","Ingram S, Wilding TJ, McCleskey EW, Williams JT.","Mol Pharmacol. 1997 Jul;52(1):136-43. doi: 10.1124/mol.52.1.136.","Ingram S","Mol Pharmacol","1997","1997/07/01","","","10.1124/mol.52.1.136"
"9206186","[Effect of dihydroetorphini hydrochloride on mice parturition]","Wang A, Zhang Q, Huang C.","Zhonghua Fu Chan Ke Za Zhi. 1996 May;31(5):299-301.","Wang A","Zhonghua Fu Chan Ke Za Zhi","1996","1996/05/01","","",""
"9200746","Ultra-low doses of naltrexone or etorphine increase morphine's antinociceptive potency and attenuate tolerance/dependence in mice","Shen KF, Crain SM.","Brain Res. 1997 May 23;757(2):176-90. doi: 10.1016/s0006-8993(97)00197-2.","Shen KF","Brain Res","1997","1997/05/23","","","10.1016/s0006-8993(97)00197-2"
"9145764","Potent reinforcing effects of dihydroetorphine in rats","Martin TJ, Kim SA, Harris LS, Smith JE.","Eur J Pharmacol. 1997 Apr 18;324(2-3):141-5. doi: 10.1016/s0014-2999(97)00074-5.","Martin TJ","Eur J Pharmacol","1997","1997/04/18","","","10.1016/s0014-2999(97)00074-5"
"9134988","Barium elicits reversal of low-concentration etorphine-induced decrease of potassium conductance in cultures of dissociated dorsal root ganglion neurons","Fan S, Crain SM.","Brain Res. 1997 Apr 18;754(1-2):303-6. doi: 10.1016/s0006-8993(97)00074-7.","Fan S","Brain Res","1997","1997/04/18","","","10.1016/s0006-8993(97)00074-7"
"9120854","Respiratory and circulatory parameters of African elephants (Loxodonta africana) anaesthetised with etorphine and azaperone","Still J, Raath JP, Matzner L.","J S Afr Vet Assoc. 1996 Sep;67(3):123-7.","Still J","J S Afr Vet Assoc","1996","1996/09/01","","",""
"9088507","Chemical immobilisation of giraffe to facilitate short procedures","Vogelnest L, Ralph HK.","Aust Vet J. 1997 Mar;75(3):180-2. doi: 10.1111/j.1751-0813.1997.tb10061.x.","Vogelnest L","Aust Vet J","1997","1997/03/01","","","10.1111/j.1751-0813.1997.tb10061.x"
"9037435","Studies on the abstinence-like overshoot following reversal of the potent 19-isoamyl derivative of etorphine with naloxone. A comparison with the opioids fentanyl and alfentanil","Freye E, Neruda B, Smith OW.","Arzneimittelforschung. 1997 Jan;47(1):6-9.","Freye E","Arzneimittelforschung","1997","1997/01/01","","",""
"9027693","A practical anesthesia monitoring protocol for free-ranging adult African elephants (Loxodonta africana)","Osofsky SA.","J Wildl Dis. 1997 Jan;33(1):72-7. doi: 10.7589/0090-3558-33.1.72.","Osofsky SA","J Wildl Dis","1997","1997/01/01","","","10.7589/0090-3558-33.1.72"
"9001733","Etorphine elicits anomalous excitatory opioid effects on sensory neurons treated with GM1 ganglioside or pertussis toxin in contrast to its potent inhibitory effects on naive or chronic morphine-treated cells","Crain SM, Shen KF.","Brain Res. 1996 Nov 25;741(1-2):275-83. doi: 10.1016/s0006-8993(96)00982-1.","Crain SM","Brain Res","1996","1996/11/25","","","10.1016/s0006-8993(96)00982-1"
"8998549","Determination of dihydroetorphine in biological fluids by gas chromatography-mass spectrometry using selected-ion monitoring","Liu F, Luo Y, Feng J, Hu X.","J Chromatogr B Biomed Appl. 1996 Apr 26;679(1-2):113-8. doi: 10.1016/0378-4347(96)00044-8.","Liu F","J Chromatogr B Biomed Appl","1996","1996/04/26","","","10.1016/0378-4347(96)00044-8"
"8995364","Differential opioid agonist regulation of the mouse mu opioid receptor","Blake AD, Bot G, Freeman JC, Reisine T.","J Biol Chem. 1997 Jan 10;272(2):782-90. doi: 10.1074/jbc.272.2.782.","Blake AD","J Biol Chem","1997","1997/01/10","","","10.1074/jbc.272.2.782"
"8974633","Chronic morphine-treated sensory ganglion neurons remain supersensitive to the excitatory effects of naloxone for months after return to normal culture medium: an in vitro model of 'protracted opioid dependence'","Crain SM, Shen KF.","Brain Res. 1995 Oct 2;694(1-2):103-10. doi: 10.1016/0006-8993(95)00773-j.","Crain SM","Brain Res","1995","1995/10/02","","","10.1016/0006-8993(95)00773-j"
"8942644","Agonist-induced desensitization and down-regulation of delta opioid receptors alter the levels of their 125I-beta-endorphin cross-linked products in subcellular fractions from NG108-15 cells","Belcheva MM, Ignatova EG, Young EC, Coscia CJ.","Biochemistry. 1996 Nov 26;35(47):14818-24. doi: 10.1021/bi961579+.","Belcheva MM","Biochemistry","1996","1996/11/26","","","10.1021/bi961579+"
"8924922","Antinociceptive effect of dihydroetorphine following various routes of administration: a comparative study with morphine","Tokuyama S, Nakamura F, Takahashi M, Kaneto H.","Biol Pharm Bull. 1996 Mar;19(3):477-9. doi: 10.1248/bpb.19.477.","Tokuyama S","Biol Pharm Bull","1996","1996/03/01","","","10.1248/bpb.19.477"
"8888002","Agonist and antagonist properties of dihydroetorphine for mu-opioid receptors in mice","Kamei J, Suzuki T, Nagase H.","Neurosci Lett. 1996 Sep 6;215(2):87-90.","Kamei J","Neurosci Lett","1996","1996/09/06","","",""
"8886936","A potent mu-opioid receptor agonist, dihydroetorphine, fails to produce the conditioned place preference in mice","Tokuyama S, Nakamura F, Nakao K, Takahashi M, Kaneto H.","Jpn J Pharmacol. 1996 Aug;71(4):357-60. doi: 10.1254/jjp.71.357.","Tokuyama S","Jpn J Pharmacol","1996","1996/08/01","","","10.1254/jjp.71.357"
"8868397","Effects of sodium bicarbonate and sodium chloride on the elimination of etorphine in equine urine","Lloyd DR, Rose RJ, Duffield AM, Suann CJ.","J Anal Toxicol. 1996 Mar-Apr;20(2):81-8. doi: 10.1093/jat/20.2.81.","Lloyd DR","J Anal Toxicol","1996","1996/03/01","","","10.1093/jat/20.2.81"
"8849681","Replacement of Gln280 by His in TM6 of the human ORL1 receptor increases affinity but reduces intrinsic activity of opioids","Mollereau C, Moisand C, Butour JL, Parmentier M, Meunier JC.","FEBS Lett. 1996 Oct 14;395(1):17-21. doi: 10.1016/0014-5793(96)00993-3.","Mollereau C","FEBS Lett","1996","1996/10/14","","","10.1016/0014-5793(96)00993-3"
"8838457","The antiproliferative effect of opioid receptor agonists on the T47D human breast cancer cell line, is partially mediated through opioid receptors","Hatzoglou A, Bakogeorgou E, Castanas E.","Eur J Pharmacol. 1996 Jan 25;296(2):199-207. doi: 10.1016/0014-2999(95)00703-2.","Hatzoglou A","Eur J Pharmacol","1996","1996/01/25","","","10.1016/0014-2999(95)00703-2"
"8823749","Lack of effect of gamma-hydroxybutyrate on mu, delta and kappa opioid receptor binding","Feigenbaum JJ, Simantov R.","Neurosci Lett. 1996 Jul 5;212(1):5-8. doi: 10.1016/0304-3940(96)12786-5.","Feigenbaum JJ","Neurosci Lett","1996","1996/07/05","","","10.1016/0304-3940(96)12786-5"
"8817528","Central opiate modulation of peripheral IL-6 in rats","Bertolucci M, Perego C, De Simoni MG.","Neuroreport. 1996 Apr 26;7(6):1181-4. doi: 10.1097/00001756-199604260-00017.","Bertolucci M","Neuroreport","1996","1996/04/26","","","10.1097/00001756-199604260-00017"
"8813369","Determinants of the stimulatory opioid effect on intracellular calcium in SK-N-SH and NG108-15 neuroblastoma","Sarne Y, Gafni M.","Brain Res. 1996 May 25;722(1-2):203-6. doi: 10.1016/0006-8993(96)00191-6.","Sarne Y","Brain Res","1996","1996/05/25","","","10.1016/0006-8993(96)00191-6"
"8799185","Agonist-selective endocytosis of mu opioid receptor by neurons in vivo","Sternini C, Spann M, Anton B, Keith DE Jr, Bunnett NW, von Zastrow M, Evans C, Brecha NC.","Proc Natl Acad Sci U S A. 1996 Aug 20;93(17):9241-6. doi: 10.1073/pnas.93.17.9241.","Sternini C","Proc Natl Acad Sci U S A","1996","1996/08/20","PMC38626","","10.1073/pnas.93.17.9241"
"8794899","The stimulatory effect of opioids on mitogen-activated protein kinase in Chinese hamster ovary cells transfected to express mu-opioid receptors","Li LY, Chang KJ.","Mol Pharmacol. 1996 Sep;50(3):599-602.","Li LY","Mol Pharmacol","1996","1996/09/01","","",""
"8780231","Central trigeminal effects of somatostatin and etorphine on adrenal and autonomic function in the cat","Bereiter DA, Benetti AP, Bereiter DF, Hathaway CB.","Am J Physiol. 1996 Mar;270(3 Pt 2):R636-44. doi: 10.1152/ajpregu.1996.270.3.R636.","Bereiter DA","Am J Physiol","1996","1996/03/01","","","10.1152/ajpregu.1996.270.3.R636"
"8742790","Etorphine elicits unique inhibitory-agonist and excitatory-antagonist actions at opioid receptors on sensory neurons: new rationale for improved clinical analgesia and treatment of opiate addiction","Crain SM, Shen KF.","NIDA Res Monogr. 1995;147:234-68.","Crain SM","NIDA Res Monogr","1995","1995/01/01","","",""
"8726797","Etorphine: a new opiate of abuse?","Marcoux GS.","Can J Psychiatry. 1996 May;41(4):261.","Marcoux GS","Can J Psychiatry","1996","1996/05/01","","",""
"8719422","Pharmacological study of dihydroetorphine in cloned mu-, delta- and kappa-opioid receptors","Katsumata S, Minami M, Nakagawa T, Iwamura T, Satoh M.","Eur J Pharmacol. 1995 Nov 30;291(3):367-73. doi: 10.1016/0922-4106(95)90078-0.","Katsumata S","Eur J Pharmacol","1995","1995/11/30","","","10.1016/0922-4106(95)90078-0"
"8702570","Morphine activates opioid receptors without causing their rapid internalization","Keith DE, Murray SR, Zaki PA, Chu PC, Lissin DV, Kang L, Evans CJ, von Zastrow M.","J Biol Chem. 1996 Aug 9;271(32):19021-4. doi: 10.1074/jbc.271.32.19021.","Keith DE","J Biol Chem","1996","1996/08/09","","","10.1074/jbc.271.32.19021"
"8618916","Studies on mu and delta opioid receptor selectivity utilizing chimeric and site-mutagenized receptors","Wang WW, Shahrestanifar M, Jin J, Howells RD.","Proc Natl Acad Sci U S A. 1995 Dec 19;92(26):12436-40. doi: 10.1073/pnas.92.26.12436.","Wang WW","Proc Natl Acad Sci U S A","1995","1995/12/19","PMC40372","","10.1073/pnas.92.26.12436"
"8588699","Establishing the cut-off concentration for the detection of etorphine in horse urine","Smith RF, Jackson LS, Moore A.","Analyst. 1996 Jan;121(1):67-9. doi: 10.1039/an9962100067.","Smith RF","Analyst","1996","1996/01/01","","","10.1039/an9962100067"
"8583370","Dihydroetorphine is a mu-receptor-selective ligand","Wang DX, Lu XQ, Qin BY.","J Pharm Pharmacol. 1995 Aug;47(8):669-73. doi: 10.1111/j.2042-7158.1995.tb05857.x.","Wang DX","J Pharm Pharmacol","1995","1995/08/01","","","10.1111/j.2042-7158.1995.tb05857.x"
"8523414","Further characterization of [3H]U69593 binding sites in the rat heart","Jin WQ, Tai KK, Chan TK, Wong TM.","J Mol Cell Cardiol. 1995 Aug;27(8):1507-11. doi: 10.1016/s0022-2828(95)90227-9.","Jin WQ","J Mol Cell Cardiol","1995","1995/08/01","","","10.1016/s0022-2828(95)90227-9"
"8521954","Agonist regulation of the expression of the delta opioid receptor in NG108-15 cells","Kim DS, Chin H, Klee WA.","FEBS Lett. 1995 Nov 27;376(1-2):11-4. doi: 10.1016/0014-5793(95)01233-6.","Kim DS","FEBS Lett","1995","1995/11/27","","","10.1016/0014-5793(95)01233-6"
"8395567","Solubilization of high-affinity, guanine nucleotide-sensitive mu-opioid receptors from 7315c cell membranes","Cote TE, Gosse ME, Weems HB.","J Neurochem. 1993 Sep;61(3):973-8. doi: 10.1111/j.1471-4159.1993.tb03610.x.","Cote TE","J Neurochem","1993","1993/09/01","","","10.1111/j.1471-4159.1993.tb03610.x"
"8395559","Altered transition between agonist- and antagonist-favoring states of mu-opioid receptor in brain membranes with modified microviscosity","Lazar DF, Medzihradsky F.","J Neurochem. 1993 Sep;61(3):1135-40. doi: 10.1111/j.1471-4159.1993.tb03630.x.","Lazar DF","J Neurochem","1993","1993/09/01","","","10.1111/j.1471-4159.1993.tb03630.x"
"8393518","Agonist-induced state of the delta-opioid receptor that discriminates between opioid peptides and opiate alkaloids","Von Zastrow M, Keith DE Jr, Evans CJ.","Mol Pharmacol. 1993 Jul;44(1):166-72.","Von Zastrow M","Mol Pharmacol","1993","1993/07/01","","",""
"8386239","Opioid receptor regulation in mice","Yoburn BC, Billings B, Duttaroy A.","J Pharmacol Exp Ther. 1993 Apr;265(1):314-20.","Yoburn BC","J Pharmacol Exp Ther","1993","1993/04/01","","",""
"8380866","Buprenorphine prevents and reverses the expression of chronic etorphine-induced sensitization of adenylyl cyclase in SK-N-SH human neuroblastoma cells","Thomas JM, Hoffman BB.","J Pharmacol Exp Ther. 1993 Jan;264(1):368-74.","Thomas JM","J Pharmacol Exp Ther","1993","1993/01/01","","",""
"8275346","Opioid antagonist-induced receptor upregulation: effects of concurrent agonist administration","Yoburn BC, Duttaroy A, Shah S, Davis T.","Brain Res Bull. 1994;33(2):237-40. doi: 10.1016/0361-9230(94)90259-3.","Yoburn BC","Brain Res Bull","1994","1994/01/01","","","10.1016/0361-9230(94)90259-3"
"8274713","Modification of opioid receptors and uncoupling of receptors from G proteins as possible mechanisms underlying suppression of opioid binding by cholecystokinin octapeptide","Zhang L, Wang X, Han J.","Chin Med Sci J. 1993 Mar;8(1):1-4.","Zhang L","Chin Med Sci J","1993","1993/03/01","","",""
"8220323","Antinociceptive effect of dihydroetorphine and its tolerance/dependence liability in mice","Tokuyama S, Takahashi M, Kaneto H.","Biol Pharm Bull. 1993 Aug;16(8):774-7. doi: 10.1248/bpb.16.774.","Tokuyama S","Biol Pharm Bull","1993","1993/08/01","","","10.1248/bpb.16.774"
"8158972","The use of etorphine/methotrimeprazine and midazolam as an anaesthetic technique in laboratory rats and mice","Whelan G, Flecknell PA.","Lab Anim. 1994 Jan;28(1):70-7. doi: 10.1258/002367794781065735.","Whelan G","Lab Anim","1994","1994/01/01","","","10.1258/002367794781065735"
"8153877","Stereochemical requirements for pseudoirreversible inhibition of opioid mu receptor binding by the 3-methylfentanyl congeners, RTI-46144 and its enantiomers: evidence for different binding domains","Ni Q, Xu H, Partilla JS, Stark PA, Carroll FI, Brine GA, Rothman RB.","Synapse. 1993 Dec;15(4):296-306. doi: 10.1002/syn.890150406.","Ni Q","Synapse","1993","1993/12/01","","","10.1002/syn.890150406"
"8113811","SK-N-BE: a human neuroblastoma cell line containing two subtypes of delta-opioid receptors","Polastron J, Mur M, Mazarguil H, Puget A, Meunier JC, Jauzac P.","J Neurochem. 1994 Mar;62(3):898-906. doi: 10.1046/j.1471-4159.1994.62030898.x.","Polastron J","J Neurochem","1994","1994/03/01","","","10.1046/j.1471-4159.1994.62030898.x"
"8012813","Antagonists at excitatory opioid receptors on sensory neurons in culture increase potency and specificity of opiate analgesics and attenuate development of tolerance/dependence","Shen KF, Crain SM.","Brain Res. 1994 Feb 14;636(2):286-97. doi: 10.1016/0006-8993(94)91028-6.","Shen KF","Brain Res","1994","1994/02/14","","","10.1016/0006-8993(94)91028-6"
"8010101","Effects of kappa, sigma, and phencyclidine receptors agonists in rat tail arteries of spontaneously hypertensive rats","Gao J, Bao WL, Sun FY, Zhang AZ.","Zhongguo Yao Li Xue Bao. 1994 Mar;15(2):111-4.","Gao J","Zhongguo Yao Li Xue Bao","1994","1994/03/01","","",""
"8010044","Characterization and distribution of mu opioid receptors in rabbit cerebellum","Lu YF, Li GF, Chi ZQ.","Zhongguo Yao Li Xue Bao. 1993 Nov;14(6):489-91.","Lu YF","Zhongguo Yao Li Xue Bao","1993","1993/11/01","","",""
"7988653","Antitussive effect of dihydroetorphine in mice","Kamei J, Iwamoto Y, Suzuki T, Misawa M, Nagase H, Kasuya Y.","Eur J Pharmacol. 1994 Aug 1;260(2-3):257-9. doi: 10.1016/0014-2999(94)90347-6.","Kamei J","Eur J Pharmacol","1994","1994/08/01","","","10.1016/0014-2999(94)90347-6"
"7976340","[Clinical assessment of physical dependence potential of dihydroetorphine hydrochloride (DHE)]","Ge Y, Li M, Sun WL, Cai ZJ.","Yao Xue Xue Bao. 1994;29(4):256-60.","Ge Y","Yao Xue Xue Bao","1994","1994/01/01","","",""
"7973821","[The potentiation effect of haloperidol on the binding of etorphine to brain membranes in acupuncture analgesia]","Wang HH, Zhu YH, Xu SF.","Sheng Li Xue Bao. 1994 Aug;46(4):313-9.","Wang HH","Sheng Li Xue Bao","1994","1994/08/01","","",""
"7965818","In vivo apparent pA2 analysis for naltrexone antagonism of discriminative stimulus and analgesic effects of opiate agonists in rats","Walker EA, Makhay MM, House JD, Young AM.","J Pharmacol Exp Ther. 1994 Nov;271(2):959-68.","Walker EA","J Pharmacol Exp Ther","1994","1994/11/01","","",""
"7942051","Effect of anaesthetizing the region of the paraventricular hypothalamic nuclei on energy metabolism during exercise in the rat","van Dijk G, Vissing J, Steffens AB, Galbo H.","Acta Physiol Scand. 1994 Jun;151(2):165-72. doi: 10.1111/j.1748-1716.1994.tb09734.x.","van Dijk G","Acta Physiol Scand","1994","1994/06/01","","","10.1111/j.1748-1716.1994.tb09734.x"
"7927646","Receptor-mediated regulation of neuropeptide gene expression in astrocytes","Schwartz JP, Nishiyama N, Wilson D, Taniwaki T.","Glia. 1994 Jun;11(2):185-90. doi: 10.1002/glia.440110212.","Schwartz JP","Glia","1994","1994/06/01","","","10.1002/glia.440110212"
"7920183","Different subtypes of opioid receptors have different affinities for G-proteins","Polastron J, Jauzac P.","Cell Mol Biol (Noisy-le-grand). 1994 May;40(3):389-401.","Polastron J","Cell Mol Biol (Noisy-le-grand)","1994","1994/05/01","","",""
"7900540","[Monitoring of dihydroetorphine hydrochloride in biological fluid]","Luo Y, Feng JL, Liu F, Hu XY.","Yao Xue Xue Bao. 1994;29(9):702-6.","Luo Y","Yao Xue Xue Bao","1994","1994/01/01","","",""
"7890042","kappa-Opioid receptor-transfected cell lines: modulation of adenylyl cyclase activity following acute and chronic opioid treatments","Avidor-Reiss T, Zippel R, Levy R, Saya D, Ezra V, Barg J, Matus-Leibovitch N, Vogel Z.","FEBS Lett. 1995 Mar 13;361(1):70-4. doi: 10.1016/0014-5793(95)00154-2.","Avidor-Reiss T","FEBS Lett","1995","1995/03/13","","","10.1016/0014-5793(95)00154-2"
"7882024","Characterization of a triple opioid system in the human neuroblastoma NMB cell line","Baumhaker Y, Ben-Dor T, Bar-Hamburger R, Sarne Y.","Brain Res. 1994 Nov 28;665(1):94-100. doi: 10.1016/0006-8993(94)91156-8.","Baumhaker Y","Brain Res","1994","1994/11/28","","","10.1016/0006-8993(94)91156-8"
"7863595","Arterial blood pressure of the African elephant (Loxodonta africana) under etorphine anaesthesia and after remobilisation with diprenorphine","Hattingh J, Knox CM, Raath JP.","Vet Rec. 1994 Nov 5;135(19):458-9. doi: 10.1136/vr.135.19.458.","Hattingh J","Vet Rec","1994","1994/11/05","","","10.1136/vr.135.19.458"
"7862737","Spinal and supraspinal effects of pertussis toxin on opioid analgesia","Shah S, Duttaroy A, Davis T, Yoburn BC.","Pharmacol Biochem Behav. 1994 Nov;49(3):773-6. doi: 10.1016/0091-3057(94)90101-5.","Shah S","Pharmacol Biochem Behav","1994","1994/11/01","","","10.1016/0091-3057(94)90101-5"
"7820107","Physical dependence produced by dihydroetorphine in mice","Tokuyama S, Nakamura F, Takahashi M, Kaneto H.","Biol Pharm Bull. 1994 Aug;17(8):1056-9. doi: 10.1248/bpb.17.1056.","Tokuyama S","Biol Pharm Bull","1994","1994/08/01","","","10.1248/bpb.17.1056"
"7774657","Antinociceptive effect of dihydroetorphine in diabetic mice","Kamei J, Suzuki T, Misawa M, Nagase H, Kasuya Y.","Eur J Pharmacol. 1995 Feb 24;275(1):109-13. doi: 10.1016/0014-2999(95)00013-b.","Kamei J","Eur J Pharmacol","1995","1995/02/24","","","10.1016/0014-2999(95)00013-b"
"7768703","Isoflurane anesthesia in a rhinoceros","Cornick-Seahorn JL, Mikota SK, Schaeffer DO, Ranglack GS, Boatright SB.","J Am Vet Med Assoc. 1995 Feb 15;206(4):508-11.","Cornick-Seahorn JL","J Am Vet Med Assoc","1995","1995/02/15","","",""
"7741298","The effect of intrinsic efficacy on opioid tolerance","Duttaroy A, Yoburn BC.","Anesthesiology. 1995 May;82(5):1226-36. doi: 10.1097/00000542-199505000-00018.","Duttaroy A","Anesthesiology","1995","1995/05/01","","","10.1097/00000542-199505000-00018"
"7739347","Opioid receptor interaction and adenylyl cyclase inhibition of dihydroetorphine: direct comparison with etorphine","Niwa M, al-Essa LY, Ohta S, Kohno K, Nozaki M, Tsurumi K, Iwamura T, Kataoka T.","Life Sci. 1995;56(21):PL395-400. doi: 10.1016/0024-3205(95)00156-z.","Niwa M","Life Sci","1995","1995/01/01","","","10.1016/0024-3205(95)00156-z"
"7707683","Anaesthesia of laboratory rabbits using etorphine/methotrimeprazine and midazolam","Whelan G, Flecknell PA.","Lab Anim. 1995 Jan;29(1):83-9. doi: 10.1258/002367795780740384.","Whelan G","Lab Anim","1995","1995/01/01","","","10.1258/002367795780740384"
"7698927","Cardiopulmonary effects of three prolonged periods of isoflurane anesthesia in an adult elephant","Dunlop CI, Hodgson DS, Cambre RC, Kenny DE, Martin HD.","J Am Vet Med Assoc. 1994 Nov 15;205(10):1439-44.","Dunlop CI","J Am Vet Med Assoc","1994","1994/11/15","","",""
"7698926","Excitement in an elephant after intravenous administration of atropine","Gross ME, Clifford CA, Hardy DA.","J Am Vet Med Assoc. 1994 Nov 15;205(10):1437-8.","Gross ME","J Am Vet Med Assoc","1994","1994/11/15","","",""
"7668106","Different distributions of opioid receptors in spontaneously hypertensive rats and Wistar-Kyoto rats","Yin X, Zhu YH, Huang DK, Xu SF.","Zhongguo Yao Li Xue Bao. 1995 Jul;16(4):341-4.","Yin X","Zhongguo Yao Li Xue Bao","1995","1995/07/01","","",""
"7663710","Identification of dihydroetorphine in biological fluids by gas chromatography-mass spectrometry","Luo Y, Feng JL, Liu F, Hu XY.","J Chromatogr B Biomed Appl. 1995 May 19;667(2):344-8. doi: 10.1016/0378-4347(95)00024-d.","Luo Y","J Chromatogr B Biomed Appl","1995","1995/05/19","","","10.1016/0378-4347(95)00024-d"
"7597914","Influences of locus coeruleus lesions and reserpine treatment on opioid physical dependence in rats","Miao H, Qin BY.","Zhongguo Yao Li Xue Bao. 1995 Mar;16(2):137-40.","Miao H","Zhongguo Yao Li Xue Bao","1995","1995/03/01","","",""
"7562528","Modulation of opioid binding associated with nuclear matrix and nuclear membranes of NG108-15 cells","Belcheva MM, Gucker S, Chuang DM, Clark WG, Jefcoat LB, McHale RJ, Toth G, Borsodi A, Coscia CJ.","J Pharmacol Exp Ther. 1995 Sep;274(3):1513-23.","Belcheva MM","J Pharmacol Exp Ther","1995","1995/09/01","","",""
"7555368","[Influence of dihydroetorphine hydrochloride and tramadol on labor pain and umbilical blood gas]","Li E, Weng L.","Zhonghua Fu Chan Ke Za Zhi. 1995 Jun;30(6):345-8.","Li E","Zhonghua Fu Chan Ke Za Zhi","1995","1995/06/01","","",""
"7455349","Effects of Immobilon and Revivon on the cardiovascular system and acid base status of the Göttingen minipig","Becker M, Beglinger R.","Res Vet Sci. 1980 Jul;29(1):21-5.","Becker M","Res Vet Sci","1980","1980/07/01","","",""
