PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"7447955","Disposition of clofibrate in the rat. Acute and chronic administration","Baldwin JR, Witiak DT, Feller DR.","Biochem Pharmacol. 1980 Dec 1;29(23):3143-54. doi: 10.1016/0006-2952(80)90578-x.","Baldwin JR","Biochem Pharmacol","1980","1980/12/01","","","10.1016/0006-2952(80)90578-x"
"7447954","A possible primary role for the pituitary in the control of sex dependent differences in hepatic foreign compound metabolism in the rat","Finnen MJ, Hassall KA.","Biochem Pharmacol. 1980 Dec 1;29(23):3139-42. doi: 10.1016/0006-2952(80)90577-8.","Finnen MJ","Biochem Pharmacol","1980","1980/12/01","","","10.1016/0006-2952(80)90577-8"
"7447953","Testicular neonatal imprinting of sex dependent differences in hepatic foreign compound metabolism in the rat","Finnen MJ, Hassall KA.","Biochem Pharmacol. 1980 Dec 1;29(23):3133-7. doi: 10.1016/0006-2952(80)90576-6.","Finnen MJ","Biochem Pharmacol","1980","1980/12/01","","","10.1016/0006-2952(80)90576-6"
"7359314","High-performance liquid chromatographic analysis of codeine in syrups using ion-pair formation","Kubiak EJ, Munson JW.","J Pharm Sci. 1980 Feb;69(2):152-6. doi: 10.1002/jps.2600690209.","Kubiak EJ","J Pharm Sci","1980","1980/02/01","","","10.1002/jps.2600690209"
"7326050","On developmental changes in pulmonary and hepatic monoxygenase activities of the rat","Ameh SJ, Hassall KA.","Biochem Pharmacol. 1981 Dec 15;30(24):3373-4. doi: 10.1016/0006-2952(81)90617-1.","Ameh SJ","Biochem Pharmacol","1981","1981/12/15","","","10.1016/0006-2952(81)90617-1"
"7305340","Metabolism of hydrogen peroxide in isolated hepatocytes: relative contributions of catalase and glutathione peroxidase in decomposition of endogenously generated H2O2","Jones DP, Eklöw L, Thor H, Orrenius S.","Arch Biochem Biophys. 1981 Sep;210(2):505-16. doi: 10.1016/0003-9861(81)90215-0.","Jones DP","Arch Biochem Biophys","1981","1981/09/01","","","10.1016/0003-9861(81)90215-0"
"7291724","Interaction between selenium and phenobarbital on drug response and hepatic microsomal enzyme activity in the male rat","Schnell RC, Early JL.","Res Commun Chem Pathol Pharmacol. 1981 Apr;32(1):181-4.","Schnell RC","Res Commun Chem Pathol Pharmacol","1981","1981/04/01","","",""
"7262291","[Effect of alpha-tocopherol on the rate of oxidative hydroxylation of ethylmorphine by liver microsomes of intact and vagotomized rats]","Zozulia AA, Eletskiĭ IuK.","Farmakol Toksikol. 1981 Jan-Feb;44(1):104-6.","Zozulia AA","Farmakol Toksikol","1981","1981/01/01","","",""
"7262290","[Effect of vitamin B1 deficiency on xenobiotic hydroxylation and lipid peroxidation in rat liver microsomes]","Sushko LI, Lukienko PI.","Farmakol Toksikol. 1981 Jan-Feb;44(1):102-4.","Sushko LI","Farmakol Toksikol","1981","1981/01/01","","",""
"7261330","Relationships between immunogen structure and antisera specificity in the narcotic alkaloid series","Findlay JW, Butz RF, Jones EC.","Clin Chem. 1981 Sep;27(9):1524-35.","Findlay JW","Clin Chem","1981","1981/09/01","","",""
"7250368","Formation and efflux of glutathione disulfide studied in isolated rat hepatocytes","Eklöw L, Thor H, Orrenius S.","FEBS Lett. 1981 May 5;127(1):125-8. doi: 10.1016/0014-5793(81)80357-2.","Eklöw L","FEBS Lett","1981","1981/05/05","","","10.1016/0014-5793(81)80357-2"
"7248389","[Changes in testosterone oxidation in rat liver microsomes after prolonged administration of ethylmorphine]","Pospelova LN, Chistiakov VV.","Biokhimiia. 1981 Feb;46(2):347-52.","Pospelova LN","Biokhimiia","1981","1981/02/01","","",""
"7248381","[Inhibition of bacterial luminescence by cytochrome P-450 substrates]","Ismanlov AD, Baranova NA, Danilov VS, Egorov NS.","Biokhimiia. 1981 Feb;46(2):234-9.","Ismanlov AD","Biokhimiia","1981","1981/02/01","","",""
"7080355","[Dionine test in the study of the microcirculation of the bulbar conjunctiva and limbus in diabetes mellitus]","Vodovozov AM, Petraevskiĭ AV.","Vestn Oftalmol. 1982 Mar-Apr;(2):10-3.","Vodovozov AM","Vestn Oftalmol","1982","1982/03/01","","",""
"7053421","The kinetics of ethylmorphine N-demethylation in isolated hepatocytes: the effect of drug transport and oxygen concentration","Erickson RR, Yu-Drent P, Holtzman JL.","J Pharmacol Exp Ther. 1982 Jan;220(1):35-8.","Erickson RR","J Pharmacol Exp Ther","1982","1982/01/01","","",""
"7035795","Chemical depletion of glutathione in vivo","Plummer JL, Smith BR, Sies H, Bend JR.","Methods Enzymol. 1981;77:50-9. doi: 10.1016/s0076-6879(81)77010-1.","Plummer JL","Methods Enzymol","1981","1981/01/01","","","10.1016/s0076-6879(81)77010-1"
"6933929","Effect of hydrocortisone on oxidative degradation of hexobarbital and ethylmorphine","Tancheva L, Stoytchev T.","Arch Toxicol Suppl. 1980;4:328-30. doi: 10.1007/978-3-642-67729-8_68.","Tancheva L","Arch Toxicol Suppl","1980","1980/01/01","","","10.1007/978-3-642-67729-8_68"
"6906150","[Does dionine (aethylmorphin) influence the lymph drainage of the eye? (author's transl)]","Grüntzig J, Schicha H, Becker V.","Albrecht Von Graefes Arch Klin Exp Ophthalmol. 1980;213(2):115-9. doi: 10.1007/BF00413538.","Grüntzig J","Albrecht Von Graefes Arch Klin Exp Ophthalmol","1980","1980/01/01","","","10.1007/BF00413538"
"6887789","Application of the combined use of fused silica capillary columns and NPD for the toxicological determination of codeine and ethylmorphine in a human overdose case","Demedts P, De Waele M, Van der Verren J, Heyndrickx A.","J Anal Toxicol. 1983 May-Jun;7(3):113-5. doi: 10.1093/jat/7.3.113.","Demedts P","J Anal Toxicol","1983","1983/05/01","","","10.1093/jat/7.3.113"
"6861982","[Pharmacological activity of drugs in nephrectomy in rats]","Krakovskiĭ ME, Khakimov ZZ.","Farmakol Toksikol. 1983 May-Jun;46(3):108-12.","Krakovskiĭ ME","Farmakol Toksikol","1983","1983/05/01","","",""
"6861599","Regulation of monooxygenation during development of chick embryo liver: role of cytochrome P-450 isozymes and NADPH","Mercurio SD, Nemeth AM.","Dev Pharmacol Ther. 1983;6(2):94-109. doi: 10.1159/000457283.","Mercurio SD","Dev Pharmacol Ther","1983","1983/01/01","","","10.1159/000457283"
"6856946","Dantrolene sodium: urinary metabolites and hepatotoxicity","Arnold TH Jr, Epps JM 3rd, Cook HR, Hamrick ME.","Res Commun Chem Pathol Pharmacol. 1983 Mar;39(3):381-98.","Arnold TH Jr","Res Commun Chem Pathol Pharmacol","1983","1983/03/01","","",""
"6825823","[Effect of vitamin K3 on the redox chain enzyme activity of the rat liver endoplasmic network and the hydroxylation of amidopyrine, ethylmorphine and aniline]","Bushma MI, Lukienko PI.","Farmakol Toksikol. 1983 Jan-Feb;46(1):65-7.","Bushma MI","Farmakol Toksikol","1983","1983/01/01","","",""
"6782317","Effects of polyamines on ethylmorphine N-demethylation in rat liver microsomes","Kitada M, Yamaguchi N, Igarashi K, Hirose S, Kitagawa H.","Jpn J Pharmacol. 1980 Oct;30(5):579-86. doi: 10.1254/jjp.30.579.","Kitada M","Jpn J Pharmacol","1980","1980/10/01","","","10.1254/jjp.30.579"
"6775926","Changes in adrenal microsomal cytochrome(s) P-450 with aging in the guinea pig","Colby HD, Rumbaugh RC, Stitzel RE.","Endocrinology. 1980 Nov;107(5):1359-63. doi: 10.1210/endo-107-5-1359.","Colby HD","Endocrinology","1980","1980/11/01","","","10.1210/endo-107-5-1359"
"6759105","[Effect of viloxazine on drug-metabolizing enzyme systems after a single administration]","al-Rifai IM.","Eksp Med Morfol. 1982;21(4):187-90.","al-Rifai IM","Eksp Med Morfol","1982","1982/01/01","","",""
"6707941","Effects of hypophysectomy on sex differences in the induction and depression of hepatic drug-metabolizing enzymes in the rat","Finnen MJ, Hassall KA.","J Pharmacol Exp Ther. 1984 Apr;229(1):250-4.","Finnen MJ","J Pharmacol Exp Ther","1984","1984/04/01","","",""
"6704188","Different effects of carbon tetrachloride toxicity and cirrhosis on substrate binding to rat hepatic microsomal cytochrome P-450","Murray M, Farrell GC.","Biochem Pharmacol. 1984 Feb 15;33(4):687-9. doi: 10.1016/0006-2952(84)90328-9.","Murray M","Biochem Pharmacol","1984","1984/02/15","","","10.1016/0006-2952(84)90328-9"
"6617529","Species and sex differences in selenium inhibition of hepatic drug metabolism in rodents","Merrick BA, Johnson KL, Kester KA, Davies MH, Schnell RC.","Drug Chem Toxicol. 1983;6(4):329-40. doi: 10.3109/01480548309082714.","Merrick BA","Drug Chem Toxicol","1983","1983/01/01","","","10.3109/01480548309082714"
"6519370","Effect of manganese on the hepatic microsomal mixed function oxidase enzyme system in the rat","Deimling MJ, Schnell RC.","Fundam Appl Toxicol. 1984 Dec;4(6):1009-18. doi: 10.1016/0272-0590(84)90240-9.","Deimling MJ","Fundam Appl Toxicol","1984","1984/12/01","","","10.1016/0272-0590(84)90240-9"
"6509616","[Possibilities of objective characterization of the clinical picture and therapeutic effects in neuroses using the iontophoretic autonomic test with adrenaline and dionine]","Buzek B.","Cesk Psychiatr. 1984 Oct;80(5):308-17.","Buzek B","Cesk Psychiatr","1984","1984/10/01","","",""
"6432511","Influence of dietary thiamin on phenobarbital induction of rat hepatic enzymes responsible for metabolizing drugs and carcinogens","Wade AE, Evans JS, Holmes D, Baker MT.","Drug Nutr Interact. 1983;2(2):117-30.","Wade AE","Drug Nutr Interact","1983","1983/01/01","","",""
"6414061","Catalytic activities of cytochrome P-450 from female rat liver: correlation with sex differences in drug metabolism in diabetic liver","Past MR, Cook DE.","Res Commun Chem Pathol Pharmacol. 1983 Jun;40(3):379-90.","Past MR","Res Commun Chem Pathol Pharmacol","1983","1983/06/01","","",""
"6347841","Pholcodine interference in the immunoassay for opiates in urine","Svenneby G, Wedege E, Karlsen RL.","Forensic Sci Int. 1983 May-Jun;21(3):223-6. doi: 10.1016/0379-0738(83)90126-3.","Svenneby G","Forensic Sci Int","1983","1983/05/01","","","10.1016/0379-0738(83)90126-3"
"6329217","Use of a direct high performance liquid chromatography method for multiple testosterone hydroxylations in studies of microsomal monooxygenase activities","Tredger JM, Smith HM, Davis M, Williams R.","Biochem Pharmacol. 1984 Jun 1;33(11):1729-36. doi: 10.1016/0006-2952(84)90341-1.","Tredger JM","Biochem Pharmacol","1984","1984/06/01","","","10.1016/0006-2952(84)90341-1"
"6305526","Alterations of microsomal monooxygenase system and carcinogen metabolism by streptozotocin-induced diabetes in rats","Peng R, Tennant P, Lorr NA, Yang CS.","Carcinogenesis. 1983;4(6):703-8. doi: 10.1093/carcin/4.6.703.","Peng R","Carcinogenesis","1983","1983/01/01","","","10.1093/carcin/4.6.703"
"6267246","The inhibitory effect of propranolol pretreatment on its own metabolism in the rat","Schneck DW, Pritchard JF.","J Pharmacol Exp Ther. 1981 Sep;218(3):575-81.","Schneck DW","J Pharmacol Exp Ther","1981","1981/09/01","","",""
"6152537","The influence of cyclobarbital and diazepam on drug metabolism in vitro and their binding to cytochrome P-450","Wierzba W, Müller D, Richter K, Klinger W.","Biomed Biochim Acta. 1984;43(12):1425-30.","Wierzba W","Biomed Biochim Acta","1984","1984/01/01","","",""
"6138235","Pharmacokinetics and O-dealkylation of morphine-3-alkyl ethers in the rat. A radioimmunoassay study","Butz RF, Jones EC, Welch RM, Findlay JW.","Drug Metab Dispos. 1983 Sep-Oct;11(5):481-8.","Butz RF","Drug Metab Dispos","1983","1983/09/01","","",""
"6125362","The presence of an inhibitor of ethylmorphine N-demethylase in old ethylmorphine","Duquette PH, Holtzman JL.","Drug Metab Dispos. 1982 May-Jun;10(3):275-6.","Duquette PH","Drug Metab Dispos","1982","1982/05/01","","",""
"6111423","The 1980 Bernard B. Brodie award lecture. Drug metabolism by cytochrome P-450: progress and perspectives","Coon MJ.","Drug Metab Dispos. 1981 Jan-Feb;9(1):1-4.","Coon MJ","Drug Metab Dispos","1981","1981/01/01","","",""
"6110724","Self-association of analgesics in aqueous solution: association models for codeine, oxycodone, ethylmorphine and pethidine","Attwood D, Tolley JA.","J Pharm Pharmacol. 1980 Nov;32(11):761-5. doi: 10.1111/j.2042-7158.1980.tb13062.x.","Attwood D","J Pharm Pharmacol","1980","1980/11/01","","","10.1111/j.2042-7158.1980.tb13062.x"
"4084270","The influence of triiodothyronine (T3) and inducers on hepatic drug metabolism in rats of different ages","Müller D, Greiling K, Greiling H, Klinger W.","Biomed Biochim Acta. 1985;44(7-8):1171-9.","Müller D","Biomed Biochim Acta","1985","1985/01/01","","",""
"4024661","The inhibition of bacterial bioluminescence by xenobiotics","Danilov VS, Ismailov AD, Baranova NA.","Xenobiotica. 1985 Apr;15(4):271-6. doi: 10.3109/00498258509045360.","Danilov VS","Xenobiotica","1985","1985/04/01","","","10.3109/00498258509045360"
"4024515","[Determination of ethylmorphine chloride, pilocarpine chloride and tetracaine chloride in drops and ointments for the eye]","Banović V, Popović R.","Vojnosanit Pregl. 1985 May-Jun;42(3):202-5.","Banović V","Vojnosanit Pregl","1985","1985/05/01","","",""
"3970727","Modulation of thyroid hormone actions on hepatic drug metabolism by androgens and estrogens","Colby HD, Rumbaugh RC.","Biochem Pharmacol. 1985 Feb 15;34(4):582-5. doi: 10.1016/0006-2952(85)90194-7.","Colby HD","Biochem Pharmacol","1985","1985/02/15","","","10.1016/0006-2952(85)90194-7"
"3935115","Evidence for a predominantly NADH-dependent O-dealkylating system in rat hepatic microsomes","Kuwahara S, Mannering GJ.","Biochem Pharmacol. 1985 Dec 15;34(24):4215-28. doi: 10.1016/0006-2952(85)90276-x.","Kuwahara S","Biochem Pharmacol","1985","1985/12/15","","","10.1016/0006-2952(85)90276-x"
"3798456","On the mechanisms of glutathione depletion in hepatocytes exposed to morphine and ethylmorphine","Eklöw-Låstbom L, Moldéus P, Orrenius S.","Toxicology. 1986 Dec 1;42(1):13-21. doi: 10.1016/0300-483x(86)90088-0.","Eklöw-Låstbom L","Toxicology","1986","1986/12/01","","","10.1016/0300-483x(86)90088-0"
"3792550","Restoration of hydroperoxide-dependent lipid peroxidation by 3-methylcholanthrene induction of cytochrome P-448 in hepatoma microsomes","Borrello S, Galeotti T, Palombini G, Minotti G.","FEBS Lett. 1986 Dec 15;209(2):305-10. doi: 10.1016/0014-5793(86)81132-2.","Borrello S","FEBS Lett","1986","1986/12/15","","","10.1016/0014-5793(86)81132-2"
"3753523","Monooxygenase activity of systems reconstituted with fractions from rats fed standard and low protein diets","Amelizad Z, Narbonne JF, Daubeze M, Bonnamour D, Oesch F.","Biochem Pharmacol. 1986 Sep 15;35(18):3169-71. doi: 10.1016/0006-2952(86)90405-3.","Amelizad Z","Biochem Pharmacol","1986","1986/09/15","","","10.1016/0006-2952(86)90405-3"
"3609232","Interaction of induction, ontogenetic development and liver regeneration on the monooxygenase level","Klinger W, Karge E.","Exp Pathol. 1987;31(2):117-24. doi: 10.1016/s0232-1513(87)80080-4.","Klinger W","Exp Pathol","1987","1987/01/01","","","10.1016/s0232-1513(87)80080-4"
"3582421","Effect of benzopyrone derivatives on drug activity and metabolism","Kourounakis P, Rekka E.","Eur J Drug Metab Pharmacokinet. 1986 Oct-Dec;11(4):269-73. doi: 10.1007/BF03189111.","Kourounakis P","Eur J Drug Metab Pharmacokinet","1986","1986/10/01","","","10.1007/BF03189111"
"3424384","Selective inhibition of bipyridyl-stimulated NADPH oxidation by ascorbic acid","Zychlinski L, Raska-Emery P, Montgomery MR.","Toxicology. 1987 Dec 14;47(3):285-94. doi: 10.1016/0300-483x(87)90058-8.","Zychlinski L","Toxicology","1987","1987/12/14","","","10.1016/0300-483x(87)90058-8"
"3411916","Effects of cage beddings on microsomal oxidative enzymes in rat liver","Weichbrod RH, Cisar CF, Miller JG, Simmonds RC, Alvares AP, Ueng TH.","Lab Anim Sci. 1988 Jun;38(3):296-8.","Weichbrod RH","Lab Anim Sci","1988","1988/06/01","","",""
"3213519","[A preliminary investigation of the linear combination method of absorbances]","Sun HT, Wang YL.","Yao Xue Xue Bao. 1988 May;23(5):375-82.","Sun HT","Yao Xue Xue Bao","1988","1988/05/01","","",""
"3125269","Analgesic efficacy and tolerability of diflunisal in oral surgery","Kinnunen J, Pernu H.","Int J Oral Maxillofac Surg. 1987 Dec;16(6):700-5. doi: 10.1016/s0901-5027(87)80056-5.","Kinnunen J","Int J Oral Maxillofac Surg","1987","1987/12/01","","","10.1016/s0901-5027(87)80056-5"
"3111479","Genetic variation in cytochrome P-450-dependent demethylation in Drosophila melanogaster","Hällström I.","Biochem Pharmacol. 1987 Jul 15;36(14):2279-82. doi: 10.1016/0006-2952(87)90591-0.","Hällström I","Biochem Pharmacol","1987","1987/07/15","","","10.1016/0006-2952(87)90591-0"
"2888633","Inhibition and induction of hepatic drug metabolism in rats and mice by nafimidone and its major metabolite nafimidone alcohol","Rush WR, Smith SA, Mulvey JH, Graham DJ, Chaplin MD.","Drug Metab Dispos. 1987 Jul-Aug;15(4):571-8.","Rush WR","Drug Metab Dispos","1987","1987/07/01","","",""
"2818616","Human fetal and adult liver metabolism of ethylmorphine. Relation to immunodetected cytochrome P-450 PCN and interactions with important fetal corticosteroids","Ladona MG, Spalding DJ, Ekman L, Linström B, Rane A.","Biochem Pharmacol. 1989 Oct 1;38(19):3147-55. doi: 10.1016/0006-2952(89)90607-2.","Ladona MG","Biochem Pharmacol","1989","1989/10/01","","","10.1016/0006-2952(89)90607-2"
"2806530","[Effect of the diethylamide of nicotinic acid (cordiamine) on the hydroxylating function of the liver]","Bushma MI, Zavodnik LB, Lukienko PI.","Farmakol Toksikol. 1989 Jul-Aug;52(4):56-9.","Bushma MI","Farmakol Toksikol","1989","1989/07/01","","",""
"2780982","[Characteristics of drug pharmacodynamics in irradiated rats]","Khakimov ZZ.","Radiobiologiia. 1989 Jul-Aug;29(4):492-4.","Khakimov ZZ","Radiobiologiia","1989","1989/07/01","","",""
"2774948","Selective induction of the coumarin hydroxylase by N-containing heteroaromatic compounds","Hahnemann B, Kühn B, Heubel F, Legrum W.","Arch Toxicol Suppl. 1989;13:297-301. doi: 10.1007/978-3-642-74117-3_54.","Hahnemann B","Arch Toxicol Suppl","1989","1989/01/01","","","10.1007/978-3-642-74117-3_54"
"2471291","Depression of hepatic glutathione by opioid analgesic drugs in mice","Skoulis NP, James RC, Harbison RD, Roberts SM.","Toxicol Appl Pharmacol. 1989 Jun 1;99(1):139-47. doi: 10.1016/0041-008x(89)90119-1.","Skoulis NP","Toxicol Appl Pharmacol","1989","1989/06/01","","","10.1016/0041-008x(89)90119-1"
"2459810","Comparison of in vivo and in vitro methods for assessing the effects of carbon tetrachloride on the hepatic drug-metabolizing enzyme system","Chadwick RW, Copeland MF, Carlson GP, Trela BA, Most BM.","Toxicol Lett. 1988 Sep;42(3):309-16. doi: 10.1016/0378-4274(88)90116-6.","Chadwick RW","Toxicol Lett","1988","1988/09/01","","","10.1016/0378-4274(88)90116-6"
"2122480","Studies on the mechanism of monoclonal antibody inhibition of enzyme activity of phenobarbital-induced cytochrome P-450","Fujino T, West D, Park SS, Gelboin HV.","Pharmacology. 1990;40(6):301-11. doi: 10.1159/000138677.","Fujino T","Pharmacology","1990","1990/01/01","","","10.1159/000138677"
"2107034","Specific drug binding to rat liver cytochrome P-450 isozymes induced by pregnenolone-16 alpha-carbonitrile and macrolide antibiotics. Implications for drug interactions","Sartori E, Delaforge M.","Chem Biol Interact. 1990;73(2-3):297-307. doi: 10.1016/0009-2797(90)90010-k.","Sartori E","Chem Biol Interact","1990","1990/01/01","","","10.1016/0009-2797(90)90010-k"
"2105734","Effect of phenobarbital induction, charcoal treatment and storage on the spectral binding characteristics and NADPH-cytochrome P-450 reductase activity of hepatic microsomes","Crankshaw DL, Erickson RR, Holtzman JL.","Biochem Pharmacol. 1990 Jan 15;39(2):393-6. doi: 10.1016/0006-2952(90)90040-r.","Crankshaw DL","Biochem Pharmacol","1990","1990/01/15","","","10.1016/0006-2952(90)90040-r"
"1979494","[Electric stimulation of the dental pulp in the evaluation of the central effect of analgesics]","Ferracuti S, Leardi MG, Innocenti P, Cruccu G, Prandi P.","Boll Soc Ital Biol Sper. 1990 Jun;66(6):529-36.","Ferracuti S","Boll Soc Ital Biol Sper","1990","1990/06/01","","",""
"1936067","Effect of the position of the cyano-group of cyanopregnenolones on their drug metabolic inducing activity","Kourounakis PN, Rekka E, Demopoulos VJ, Retsas S.","Eur J Drug Metab Pharmacokinet. 1991 Jan-Mar;16(1):9-13. doi: 10.1007/BF03189868.","Kourounakis PN","Eur J Drug Metab Pharmacokinet","1991","1991/01/01","","","10.1007/BF03189868"
"1931742","A case of high opiate tolerance: implications for drug analyses and interpretations","Gjerde H, Mørland J.","Int J Legal Med. 1991;104(4):239-40. doi: 10.1007/BF01369814.","Gjerde H","Int J Legal Med","1991","1991/01/01","","","10.1007/BF01369814"
"1904176","[Study of enzymes of xenobiotic metabolism in the evaluation of quality of protein-containing wheat germ flakes and wallpaper flour]","Martinchuk AN, E En Gyn, Safronova AM, Peskova EV.","Vopr Pitan. 1991 Jan-Feb;(1):52-6.","Martinchuk AN","Vopr Pitan","1991","1991/01/01","","",""
"1752586","Evaluation of a method for simultaneous quantification of codeine, ethylmorphine and morphine in blood","Gjerde H, Fongen U, Gundersen H, Christophersen AS.","Forensic Sci Int. 1991 Oct;51(1):105-10. doi: 10.1016/0379-0738(91)90210-a.","Gjerde H","Forensic Sci Int","1991","1991/10/01","","","10.1016/0379-0738(91)90210-a"
"1579549","Morphine formation after intake of ethylmorphine","Ripel A, Christophersen AS, Bjørneboe A, Mørland J.","Pharmacol Toxicol. 1992 Mar;70(3):228-9. doi: 10.1111/j.1600-0773.1992.tb00462.x.","Ripel A","Pharmacol Toxicol","1992","1992/03/01","","","10.1111/j.1600-0773.1992.tb00462.x"
"1526082","Ethylmorphine O-deethylation cosegregates with the debrisoquin genetic metabolic polymorphism","Rane A, Modiri AR, Gerdin E.","Clin Pharmacol Ther. 1992 Sep;52(3):257-64. doi: 10.1038/clpt.1992.139.","Rane A","Clin Pharmacol Ther","1992","1992/09/01","","","10.1038/clpt.1992.139"
"1479536","Inhibition of hepatic drug biotransformation by carrageenan-induced inflammation in the rat: effect of sex hormone alterations","Ishikawa M, Sasaki K, Ozaki M, Takayanagi Y, Sasaki K.","J Pharmacobiodyn. 1992 Aug;15(8):367-76. doi: 10.1248/bpb1978.15.367.","Ishikawa M","J Pharmacobiodyn","1992","1992/08/01","","","10.1248/bpb1978.15.367"
"1447343","Improved high-performance liquid chromatographic method for the determination of ethylmorphine and its metabolites in microsomal incubations and cell culture media","van't Klooster GA, Woutersen-van Nijnanten FM, Kolker HJ, Noordhoek J, van Miert AS.","J Chromatogr. 1992 Aug 7;579(1):158-64. doi: 10.1016/0378-4347(92)80374-y.","van't Klooster GA","J Chromatogr","1992","1992/08/07","","","10.1016/0378-4347(92)80374-y"
"1420460","Synthesis and spectroscopic studies of norethylmorphine","Xu BQ, Bugge A, Gundersen H, Malterud KE, Christophersen AS.","J Pharm Biomed Anal. 1992 Apr;10(4):303-7. doi: 10.1016/0731-7085(92)80043-m.","Xu BQ","J Pharm Biomed Anal","1992","1992/04/01","","","10.1016/0731-7085(92)80043-m"
"1413867","Effects of various medium formulations and attachment substrata on the performance of cultured ruminant hepatocytes in biotransformation studies","van 't Klooster GA, Woutersen-van Nijnanten FM, Klein WR, Blaauboer BJ, Noordhoek J, van Miert AS.","Xenobiotica. 1992 May;22(5):523-34. doi: 10.3109/00498259209053115.","van 't Klooster GA","Xenobiotica","1992","1992/05/01","","","10.3109/00498259209053115"
"1389949","N-demethylation of ethylmorphine in pregnant and non-pregnant women and in men: an evaluation of the effects of sex steroids","Gerdin E, Rane A.","Br J Clin Pharmacol. 1992 Sep;34(3):250-5. doi: 10.1111/j.1365-2125.1992.tb04132.x.","Gerdin E","Br J Clin Pharmacol","1992","1992/09/01","PMC1381396","","10.1111/j.1365-2125.1992.tb04132.x"
"1305882","[The effect of phytin, benzonal and their combination administered prophylactically on the pharmacodynamics of drugs metabolized in the liver in hypokinesia]","Khakimov ZZ, Mavlianov BR, Rakhmanov AKh, Mavlianov IR.","Eksp Klin Farmakol. 1992 Nov-Dec;55(6):58-60.","Khakimov ZZ","Eksp Klin Farmakol","1992","1992/11/01","","",""
"758909","The use of competitive inhibition of substrate-binding to cytochrome P450 in the determination of spectral dissociation constants for substrates with multiple types of binding, as illustrated with 1-butanol","van den Berg AP, Noordhoek J, Koopman-Kool E.","Biochem Pharmacol. 1979;28(1):37-41. doi: 10.1016/0006-2952(79)90267-3.","van den Berg AP","Biochem Pharmacol","1979","1979/01/01","","","10.1016/0006-2952(79)90267-3"
"758908","The relation between the sex-dependency of type I binding of ethylmorphine and the 1-butanol-induced spectral change in mouse liver microsomes","van den Berg AP, Noordhoek J, Koopman-Kool E.","Biochem Pharmacol. 1979;28(1):31-6. doi: 10.1016/0006-2952(79)90266-1.","van den Berg AP","Biochem Pharmacol","1979","1979/01/01","","","10.1016/0006-2952(79)90266-1"
"749979","Alterations in the toxicity of thiodemeton due to the pretreatment of inducers, substrates and inhibitors of mixed function oxidase system","Pawar SS, Fawade MM.","Bull Environ Contam Toxicol. 1978 Dec;20(6):805-10. doi: 10.1007/BF01683604.","Pawar SS","Bull Environ Contam Toxicol","1978","1978/12/01","","","10.1007/BF01683604"
"728184","Analysis of the aryl hydrocarbon hydroxylase assay","Yang CS, Strickhart FS, Kicha LP.","Biochem Pharmacol. 1978;27(19):2321-6. doi: 10.1016/0006-2952(78)90138-7.","Yang CS","Biochem Pharmacol","1978","1978/01/01","","","10.1016/0006-2952(78)90138-7"
"699901","Glutathione efflux from perfused rat liver after phenobarbital treatment, during drug oxidations, and in selenium deficiency","Sies H, Bartoli GM, Burk RF, Waydhas C.","Eur J Biochem. 1978 Aug 15;89(1):113-8. doi: 10.1111/j.1432-1033.1978.tb20902.x.","Sies H","Eur J Biochem","1978","1978/08/15","","","10.1111/j.1432-1033.1978.tb20902.x"
"695695","Sex differences in the kinetic constants of ethylmorphine demethylation and type I binding to hepatic microsomal cytochrome P-450 in mice. The influence of castration and testosterone","Noordhoek J, van den Berg AP, Savenije-Chapel EM, Koopman-Kool E.","Xenobiotica. 1978 Aug;8(8):515-22. doi: 10.3109/00498257809056154.","Noordhoek J","Xenobiotica","1978","1978/08/01","","","10.3109/00498257809056154"
"691869","Enhancement in vivo of drug oxidations following administration of benzphetamine, acetone, metyrapone and dimethylsulfoxide","Kitada M, Kamataki T, Kitagawa H.","Jpn J Pharmacol. 1978 Apr;28(2):213-21. doi: 10.1254/jjp.28.213.","Kitada M","Jpn J Pharmacol","1978","1978/04/01","","","10.1254/jjp.28.213"
"685293","Estimation of Michaelis--Menten constants in microsomal enzyme systems by the direct linear plot and least squares regression","Madsen BW, McManus ME, Woodings TL, Ilett KF.","Xenobiotica. 1978 Jul;8(7):453-7. doi: 10.3109/00498257809070030.","Madsen BW","Xenobiotica","1978","1978/07/01","","","10.3109/00498257809070030"
"656153","Cholesterol 7alpha-hydroxylase--evidence for a distinct hepatic microsomal enzyme system","Mellon WS, Witiak DT, Feller DR.","Biochem Pharmacol. 1978 Apr 1;27(7):1055-62. doi: 10.1016/0006-2952(78)90158-2.","Mellon WS","Biochem Pharmacol","1978","1978/04/01","","","10.1016/0006-2952(78)90158-2"
"632010","Effect of major nutrient substitutions on body weight gain, blood glucose and cholesterol levels, and the rate of drug metabolism in the liver","Caster WO, Hoff LA, Wade AE.","Int J Vitam Nutr Res. 1978;48(1):54-61.","Caster WO","Int J Vitam Nutr Res","1978","1978/01/01","","",""
