PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"14672806","Effect of repeated administration of TRK-820, a kappa-opioid receptor agonist, on tolerance to its antinociceptive and sedative actions","Suzuki T, Izumimoto N, Takezawa Y, Fujimura M, Togashi Y, Nagase H, Tanaka T, Endoh T.","Brain Res. 2004 Jan 9;995(2):167-75. doi: 10.1016/j.brainres.2003.09.057.","Suzuki T","Brain Res","2004","2003/12/16","","","10.1016/j.brainres.2003.09.057"
"14512095","Involvement of central mu-opioid system in the scratching behavior in mice, and the suppression of it by the activation of kappa-opioid system","Umeuchi H, Togashi Y, Honda T, Nakao K, Okano K, Tanaka T, Nagase H.","Eur J Pharmacol. 2003 Sep 5;477(1):29-35. doi: 10.1016/j.ejphar.2003.08.007.","Umeuchi H","Eur J Pharmacol","2003","2003/09/27","","","10.1016/j.ejphar.2003.08.007"
"12568913","Blockade of mu-opioid receptor-mediated G-protein activation and antinociception by TRK-820 in mice","Mizoguchi H, Hung KC, Leitermann R, Narita M, Nagase H, Suzuki T, Tseng LF.","Eur J Pharmacol. 2003 Feb 7;461(1):35-9. doi: 10.1016/s0014-2999(03)01299-8.","Mizoguchi H","Eur J Pharmacol","2003","2003/02/06","","","10.1016/s0014-2999(03)01299-8"
"11967626","Effects of a newly synthesized kappa-opioid receptor agonist, TRK-820, on the discriminative stimulus and rewarding effects of cocaine in rats","Mori T, Nomura M, Nagase H, Narita M, Suzuki T.","Psychopharmacology (Berl). 2002 Apr;161(1):17-22. doi: 10.1007/s00213-002-1028-z. Epub 2002 Feb 12.","Mori T","Psychopharmacology (Berl)","2002","2002/04/23","","","10.1007/s00213-002-1028-z"
"11950518","Modulation of kappa-opioidergic systems on mecamylamine-precipitated nicotine-withdrawal aversion in rats","Ise Y, Narita M, Nagase H, Suzuki T.","Neurosci Lett. 2002 Apr 26;323(2):164-6. doi: 10.1016/s0304-3940(02)00074-5.","Ise Y","Neurosci Lett","2002","2002/04/13","","","10.1016/s0304-3940(02)00074-5"
"11821035","Antipruritic activity of the kappa-opioid receptor agonist, TRK-820","Togashi Y, Umeuchi H, Okano K, Ando N, Yoshizawa Y, Honda T, Kawamura K, Endoh T, Utsumi J, Kamei J, Tanaka T, Nagase H.","Eur J Pharmacol. 2002 Jan 25;435(2-3):259-64. doi: 10.1016/s0014-2999(01)01588-6.","Togashi Y","Eur J Pharmacol","2002","2002/02/01","","","10.1016/s0014-2999(01)01588-6"
"11325021","TRK-820, a selective kappa-opioid agonist, produces potent antinociception in cynomolgus monkeys","Endoh T, Tajima A, Izumimoto N, Suzuki T, Saitoh A, Suzuki T, Narita M, Kamei J, Tseng LF, Mizoguchi H, Nagase H.","Jpn J Pharmacol. 2001 Mar;85(3):282-90. doi: 10.1254/jjp.85.282.","Endoh T","Jpn J Pharmacol","2001","2001/04/28","","","10.1254/jjp.85.282"
"11270618","The novel kappa-opioid receptor agonist TRK-820 suppresses the rewarding and locomotor-enhancing effects of morphine in mice","Tsuji M, Takeda H, Matsumiya T, Nagase H, Narita M, Suzuki T.","Life Sci. 2001 Mar 2;68(15):1717-25. doi: 10.1016/s0024-3205(01)00957-2.","Tsuji M","Life Sci","2001","2001/03/29","","","10.1016/s0024-3205(01)00957-2"
"10894094","A novel kappa-opioid receptor agonist, TRK-820, blocks the development of physical dependence on morphine in mice","Tsuji M, Takeda H, Matsumiya T, Nagase H, Yamazaki M, Narita M, Suzuki T.","Life Sci. 2000;66(25):PL353-8. doi: 10.1016/s0024-3205(00)80011-9.","Tsuji M","Life Sci","2000","2000/07/14","","","10.1016/s0024-3205(00)80011-9"
"10771662","[Opioid receptors]","Satoh M, Seki T, Minami M.","Tanpakushitsu Kakusan Koso. 2000 Apr;45(6 Suppl):985-90.","Satoh M","Tanpakushitsu Kakusan Koso","2000","2000/04/20","","",""
"10771039","The novel kappa-opioid receptor agonist TRK-820 has no affect on the development of antinociceptive tolerance to morphine in mice","Tsuji M, Yamazaki M, Takeda H, Matsumiya T, Nagase H, Tseng LF, Narita M, Suzuki T.","Eur J Pharmacol. 2000 Apr 7;394(1):91-5. doi: 10.1016/s0014-2999(00)00139-4.","Tsuji M","Eur J Pharmacol","2000","2000/04/20","","","10.1016/s0014-2999(00)00139-4"
"10650153","Characterization of the antinociceptive effects of TRK-820 in the rat","Endoh T, Tajima A, Suzuki T, Kamei J, Narita M, Tseng L, Nagase H.","Eur J Pharmacol. 2000 Jan 10;387(2):133-40. doi: 10.1016/s0014-2999(99)00815-8.","Endoh T","Eur J Pharmacol","2000","2000/01/29","","","10.1016/s0014-2999(99)00815-8"
"10573186","Potent antinociceptive effects of TRK-820, a novel kappa-opioid receptor agonist","Endoh T, Matsuura H, Tajima A, Izumimoto N, Tajima C, Suzuki T, Saitoh A, Suzuki T, Narita M, Tseng L, Nagase H.","Life Sci. 1999;65(16):1685-94. doi: 10.1016/s0024-3205(99)00417-8.","Endoh T","Life Sci","1999","1999/11/26","","","10.1016/s0024-3205(99)00417-8"
"10440101","Pharmacological properties of TRK-820 on cloned mu-, delta- and kappa-opioid receptors and nociceptin receptor","Seki T, Awamura S, Kimura C, Ide S, Sakano K, Minami M, Nagase H, Satoh M.","Eur J Pharmacol. 1999 Jul 2;376(1-2):159-67. doi: 10.1016/s0014-2999(99)00369-6.","Seki T","Eur J Pharmacol","1999","1999/08/10","","","10.1016/s0014-2999(99)00369-6"
"9501472","Discovery of a structurally novel opioid kappa-agonist derived from 4,5-epoxymorphinan","Nagase H, Hayakawa J, Kawamura K, Kawai K, Takezawa Y, Matsuura H, Tajima C, Endo T.","Chem Pharm Bull (Tokyo). 1998 Feb;46(2):366-9. doi: 10.1248/cpb.46.366.","Nagase H","Chem Pharm Bull (Tokyo)","1998","1998/03/21","","","10.1248/cpb.46.366"
