PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22946581","An unusual case of Ogilvie syndrome in a pediatric oncology patient receiving palliative care after failed treatment with neostigmine","Johnson LM, Spraker HL, Coleman JL, Baker JN.","J Palliat Med. 2012 Sep;15(9):1042-6. doi: 10.1089/jpm.2011.0450.","Johnson LM","J Palliat Med","2012","2012/09/06","","","10.1089/jpm.2011.0450"
"22770490","Methylnaltrexone for opioid-induced constipation in a pediatric oncology patient","Kissling KT, Mohassel LR, Heintz J.","J Pain Symptom Manage. 2012 Jul;44(1):e1-3. doi: 10.1016/j.jpainsymman.2012.04.001.","Kissling KT","J Pain Symptom Manage","2012","2012/07/10","","","10.1016/j.jpainsymman.2012.04.001"
"22747544","Non-analgesic effects of opioids: management of opioid-induced constipation by peripheral opioid receptor antagonists: prevention or withdrawal?","Holzer P.","Curr Pharm Des. 2012;18(37):6010-20. doi: 10.2174/138161212803582388.","Holzer P","Curr Pharm Des","2012","2012/07/04","","","10.2174/138161212803582388"
"22413747","Management of opioid-induced constipation in cancer patients: focus on methylnaltrexone","Gatti A, Sabato AF.","Clin Drug Investig. 2012 May 1;32(5):293-301. doi: 10.2165/11598000-000000000-00000.","Gatti A","Clin Drug Investig","2012","2012/03/15","","","10.2165/11598000-000000000-00000"
"22386181","Use of methylnaltrexone for the treatment of opioid-induced constipation in critical care patients","Sawh SB, Selvaraj IP, Danga A, Cotton AL, Moss J, Patel PB.","Mayo Clin Proc. 2012 Mar;87(3):255-9. doi: 10.1016/j.mayocp.2011.11.014.","Sawh SB","Mayo Clin Proc","2012","2012/03/06","PMC3498420","","10.1016/j.mayocp.2011.11.014"
"22385598","Management of postoperative ileus","Thompson M, Magnuson B.","Orthopedics. 2012 Mar;35(3):213-7. doi: 10.3928/01477447-20120222-08.","Thompson M","Orthopedics","2012","2012/03/06","","","10.3928/01477447-20120222-08"
"22289023","Effects of methylnaltrexone in patients with narcotic bowel syndrome: a pilot observational study","Gibson PR, Morrison G.","Intern Med J. 2012 Aug;42(8):907-12. doi: 10.1111/j.1445-5994.2012.02726.x.","Gibson PR","Intern Med J","2012","2012/02/01","","","10.1111/j.1445-5994.2012.02726.x"
"22234164","Alternatives to prokinetics to move the pylorus and colon","Pfab F, Nowak-Machen M, Napadow V, Fleckenstein J.","Curr Opin Clin Nutr Metab Care. 2012 Mar;15(2):166-73. doi: 10.1097/MCO.0b013e32834f3000.","Pfab F","Curr Opin Clin Nutr Metab Care","2012","2012/01/12","","","10.1097/MCO.0b013e32834f3000"
"22150655","Management of constipation in patients receiving palliative care","Cayley WE Jr.","Am Fam Physician. 2011 Dec 1;84(11):1227-8.","Cayley WE Jr","Am Fam Physician","2011","2011/12/14","","",""
"22045373","Characterization of abdominal pain during methylnaltrexone treatment of opioid-induced constipation in advanced illness: a post hoc analysis of two clinical trials","Slatkin NE, Lynn R, Su C, Wang W, Israel RJ.","J Pain Symptom Manage. 2011 Nov;42(5):754-60. doi: 10.1016/j.jpainsymman.2011.02.015.","Slatkin NE","J Pain Symptom Manage","2011","2011/11/03","","","10.1016/j.jpainsymman.2011.02.015"
"22034654","Reversal of morphine-induced urinary retention after methylnaltrexone","Garten L, Bührer C.","Arch Dis Child Fetal Neonatal Ed. 2012 Mar;97(2):F151-3. doi: 10.1136/archdischild-2011-300213. Epub 2011 Oct 27.","Garten L","Arch Dis Child Fetal Neonatal Ed","2012","2011/10/29","","","10.1136/archdischild-2011-300213"
"21998076","Subcutaneous methylnaltrexone for treatment of acute opioid-induced constipation: phase 2 study in rehabilitation after orthopedic surgery","Anissian L, Schwartz HW, Vincent K, Vincent HK, Carpenito J, Stambler N, Ramakrishna T.","J Hosp Med. 2012 Feb;7(2):67-72. doi: 10.1002/jhm.943. Epub 2011 Oct 13.","Anissian L","J Hosp Med","2012","2011/10/15","","","10.1002/jhm.943"
"21997147","Arresting the development of morphine tolerance and dependence","Hales TG.","Br J Anaesth. 2011 Nov;107(5):653-5. doi: 10.1093/bja/aer294.","Hales TG","Br J Anaesth","2011","2011/10/15","","","10.1093/bja/aer294"
"21992933","Methylnaltrexone for treatment of acute colonic pseudo-obstruction","Weinstock LB, Chang AC.","J Clin Gastroenterol. 2011 Nov-Dec;45(10):883-4. doi: 10.1097/MCG.0b013e31821100ab.","Weinstock LB","J Clin Gastroenterol","2011","2011/10/14","","","10.1097/MCG.0b013e31821100ab"
"21880450","Quantitative determination of methylnaltrexone in human serum using liquid chromatography-tandem mass spectrometry","Oswald S, Schumacher G, Siegmund W.","J Pharm Biomed Anal. 2011 Dec 15;56(5):1079-84. doi: 10.1016/j.jpba.2011.08.016. Epub 2011 Aug 12.","Oswald S","J Pharm Biomed Anal","2011","2011/09/02","","","10.1016/j.jpba.2011.08.016"
"21876436","Methylnaltrexone in treatment of opioid-induced constipation in a pediatric patient","Lee JM, Mooney J.","Clin J Pain. 2012 May;28(4):338-41. doi: 10.1097/AJP.0b013e31822ad94c.","Lee JM","Clin J Pain","2012","2011/08/31","","","10.1097/AJP.0b013e31822ad94c"
"21823547","Current concepts in the management of opioid-induced constipation: a perfect review with an imperfect concept","Ruan X.","J Opioid Manag. 2011 May-Jun;7(3):167, 170; author reply 170-2. doi: 10.5055/jom.2011.0059.","Ruan X","J Opioid Manag","2011","2011/08/10","","","10.5055/jom.2011.0059"
"21810165","Efficacy of subcutaneous methylnaltrexone in the treatment of opioid-induced constipation: a responder post hoc analysis","Michna E, Weil AJ, Duerden M, Schulman S, Wang W, Tzanis E, Zhang H, Yu D, Manley A, Randazzo B.","Pain Med. 2011 Aug;12(8):1223-30. doi: 10.1111/j.1526-4637.2011.01189.x. Epub 2011 Aug 2.","Michna E","Pain Med","2011","2011/08/04","","","10.1111/j.1526-4637.2011.01189.x"
"21785031","Use of pure opioid antagonists for management of opioid-induced pruritus","Miller JL, Hagemann TM.","Am J Health Syst Pharm. 2011 Aug 1;68(15):1419-25. doi: 10.2146/ajhp100475.","Miller JL","Am J Health Syst Pharm","2011","2011/07/26","","","10.2146/ajhp100475"
"21657861","Methylnaltrexone for opioid-induced constipation in patients with advanced illness: a 3-month open-label treatment extension study","Lipman AG, Karver S, Cooney GA, Stambler N, Israel RJ.","J Pain Palliat Care Pharmacother. 2011;25(2):136-45. doi: 10.3109/15360288.2011.573531.","Lipman AG","J Pain Palliat Care Pharmacother","2011","2011/06/11","","","10.3109/15360288.2011.573531"
"21606123","Treating constipation in palliative care: the impact of other factors aside from opioids","Clark K, Byfieldt N, Dawe M, Currow DC.","Am J Hosp Palliat Care. 2012 Mar;29(2):122-5. doi: 10.1177/1049909111409389. Epub 2011 May 23.","Clark K","Am J Hosp Palliat Care","2012","2011/05/25","","","10.1177/1049909111409389"
"21471758","Safety and efficacy of methylnaltrexone in shortening the duration of postoperative ileus following segmental colectomy: results of two randomized, placebo-controlled phase 3 trials","Yu CS, Chun HK, Stambler N, Carpenito J, Schulman S, Tzanis E, Randazzo B.","Dis Colon Rectum. 2011 May;54(5):570-8. doi: 10.1007/DCR.0b013e3182092bde.","Yu CS","Dis Colon Rectum","2011","2011/04/08","","","10.1007/DCR.0b013e3182092bde"
"21454318","Methylnaltrexone: treatment for opioid-induced constipation--not convinced yet","HaiNan Liu, Xiulu Ruan.","Am J Hosp Palliat Care. 2011 Jun;28(4):290; author reply 291. doi: 10.1177/1049909111402817. Epub 2011 Mar 30.","HaiNan Liu","Am J Hosp Palliat Care","2011","2011/04/02","","","10.1177/1049909111402817"
"21429809","Subcutaneous methylnaltrexone for treatment of opioid-induced constipation in patients with chronic, nonmalignant pain: a randomized controlled study","Michna E, Blonsky ER, Schulman S, Tzanis E, Manley A, Zhang H, Iyer S, Randazzo B.","J Pain. 2011 May;12(5):554-62. doi: 10.1016/j.jpain.2010.11.008. Epub 2011 Mar 22.","Michna E","J Pain","2011","2011/03/25","","","10.1016/j.jpain.2010.11.008"
"21376180","Resolution of opioid-induced postoperative ileus in a newborn infant after methylnaltrexone","Garten L, Degenhardt P, Bührer C.","J Pediatr Surg. 2011 Mar;46(3):e13-5. doi: 10.1016/j.jpedsurg.2010.10.015.","Garten L","J Pediatr Surg","2011","2011/03/08","","","10.1016/j.jpedsurg.2010.10.015"
"21249653","Laxatives or methylnaltrexone for the management of constipation in palliative care patients","Candy B, Jones L, Goodman ML, Drake R, Tookman A.","Cochrane Database Syst Rev. 2011 Jan 19;(1):CD003448. doi: 10.1002/14651858.CD003448.pub3.","Candy B","Cochrane Database Syst Rev","2011","2011/01/21","","","10.1002/14651858.CD003448.pub3"
"21222554","Methylnaltrexone bromide: research update of pharmacokinetics following parenteral administration","Rotshteyn Y, Boyd TA, Yuan CS.","Expert Opin Drug Metab Toxicol. 2011 Feb;7(2):227-35. doi: 10.1517/17425255.2011.549824. Epub 2011 Jan 11.","Rotshteyn Y","Expert Opin Drug Metab Toxicol","2011","2011/01/13","","","10.1517/17425255.2011.549824"
"21211500","Effect of subcutaneous methylnaltrexone on patient-reported constipation symptoms","Iyer SS, Randazzo BP, Tzanis EL, Schulman SL, Zhang H, Wang W, Manley AL.","Value Health. 2011 Jan;14(1):177-83. doi: 10.1016/j.jval.2010.11.003.","Iyer SS","Value Health","2011","2011/01/08","","","10.1016/j.jval.2010.11.003"
"21198709","Endogenously released opioids mediate meal-induced gastric relaxation via peripheral mu-opioid receptors","Janssen P, Pottel H, Vos R, Tack J.","Aliment Pharmacol Ther. 2011 Mar;33(5):607-14. doi: 10.1111/j.1365-2036.2010.04557.x. Epub 2010 Dec 29.","Janssen P","Aliment Pharmacol Ther","2011","2011/01/05","","","10.1111/j.1365-2036.2010.04557.x"
"20839388","The effects of methylnaltrexone alone and in combination with acutely administered codeine on gastrointestinal and colonic transit in health","Wong BS, Rao AS, Camilleri M, Manabe N, McKinzie S, Busciglio I, Burton DD, Ryks M, Zinsmeister AR.","Aliment Pharmacol Ther. 2010 Oct;32(7):884-93. doi: 10.1111/j.1365-2036.2010.04422.x.","Wong BS","Aliment Pharmacol Ther","2010","2010/09/15","","","10.1111/j.1365-2036.2010.04422.x"
"20832981","Methylnaltrexone in the treatment of opioid-induced constipation in cancer patients receiving palliative care: willingness-to-pay and cost-benefit analysis","Iskedjian M, Iyer S, Librach SL, Wang M, Farah B, Berbari J.","J Pain Symptom Manage. 2011 Jan;41(1):104-15. doi: 10.1016/j.jpainsymman.2010.04.012. Epub 2010 Sep 15.","Iskedjian M","J Pain Symptom Manage","2011","2010/09/14","","","10.1016/j.jpainsymman.2010.04.012"
"20801917","Methylnaltrexone: treatment for opioid-induced constipation","Licup N, Baumrucker SJ.","Am J Hosp Palliat Care. 2011 Feb;28(1):59-61. doi: 10.1177/1049909110373507. Epub 2010 Aug 27.","Licup N","Am J Hosp Palliat Care","2011","2010/08/31","","","10.1177/1049909110373507"
"20799006","The role of opioid receptor antagonists in the treatment of opioid-induced constipation: a review","Leppert W.","Adv Ther. 2010 Oct;27(10):714-30. doi: 10.1007/s12325-010-0063-0. Epub 2010 Aug 26.","Leppert W","Adv Ther","2010","2010/08/28","","","10.1007/s12325-010-0063-0"
"20619194","Methylnaltrexone and gastrointestinal perforation","Mackey AC, Green L, Greene P, Avigan M.","J Pain Symptom Manage. 2010 Jul;40(1):e1-3. doi: 10.1016/j.jpainsymman.2010.01.011.","Mackey AC","J Pain Symptom Manage","2010","2010/07/13","","","10.1016/j.jpainsymman.2010.01.011"
"20426500","Methylnaltrexone","Garnock-Jones KP, McKeage K.","Drugs. 2010 May 7;70(7):919-28. doi: 10.2165/11204520-000000000-00000.","Garnock-Jones KP","Drugs","2010","2010/04/30","","","10.2165/11204520-000000000-00000"
"20345211","Emerging new therapeutic options for the management of opioid induced constipation","Kapoor S.","J Pain Palliat Care Pharmacother. 2010 Mar;24(1):98-9. doi: 10.3109/15360280903475593.","Kapoor S","J Pain Palliat Care Pharmacother","2010","2010/03/30","","","10.3109/15360280903475593"
"20173089","In vitro metabolism and identification of human enzymes involved in the metabolism of methylnaltrexone","Tong Z, Chandrasekaran A, Li H, Rotshteyn Y, Erve JC, Demaio W, Talaat R, Hultin T, Scatina J.","Drug Metab Dispos. 2010 May;38(5):801-7. doi: 10.1124/dmd.110.032169. Epub 2010 Feb 19.","Tong Z","Drug Metab Dispos","2010","2010/02/23","","","10.1124/dmd.110.032169"
"20134275","Subcutaneous methylnaltrexone to restore postoperative bowel function in a long-term opiate user","Ladanyi A, Temkin SM, Moss J.","Int J Gynecol Cancer. 2010 Feb;20(2):308-10. doi: 10.1111/IGC.0b013e3181cd1828.","Ladanyi A","Int J Gynecol Cancer","2010","2010/02/06","","","10.1111/IGC.0b013e3181cd1828"
"20096019","Methylnaltrexone bromide for the treatment of opioid-induced constipation in patients with advanced illness--a cost-effectiveness analysis","Earnshaw SR, Klok RM, Iyer S, McDade C.","Aliment Pharmacol Ther. 2010 Apr;31(8):911-21. doi: 10.1111/j.1365-2036.2010.04244.x. Epub 2010 Jan 20.","Earnshaw SR","Aliment Pharmacol Ther","2010","2010/01/26","","","10.1111/j.1365-2036.2010.04244.x"
"20081727","Methylnaltrexone: a subcutaneous treatment for opioid-induced constipation in palliative care patients","Kyle G.","Int J Palliat Nurs. 2009 Nov;15(11):533-40. doi: 10.12968/ijpn.2009.15.11.45492.","Kyle G","Int J Palliat Nurs","2009","2010/01/19","","","10.12968/ijpn.2009.15.11.45492"
"20073411","Methylnaltrexone potentiates body weight and fat reduction with leptin","Yuan CS, Sun S, Attele A, Wang CZ, Tong R, Israel RJ.","J Opioid Manag. 2009 Nov-Dec;5(6):373-8. doi: 10.5055/jom.2009.0037.","Yuan CS","J Opioid Manag","2009","2010/01/16","","","10.5055/jom.2009.0037"
"20053817","Metabolism of intravenous methylnaltrexone in mice, rats, dogs, and humans","Chandrasekaran A, Tong Z, Li H, Erve JC, DeMaio W, Goljer I, McConnell O, Rotshteyn Y, Hultin T, Talaat R, Scatina J.","Drug Metab Dispos. 2010 Apr;38(4):606-16. doi: 10.1124/dmd.109.031179. Epub 2010 Jan 6.","Chandrasekaran A","Drug Metab Dispos","2010","2010/01/08","","","10.1124/dmd.109.031179"
"19898269","Methylnaltrexone bromide: new drug for the treatment of opioid-induced bowel dysfunction","Baker DE.","Rev Gastroenterol Disord. 2009 Summer;9(3):E84-93.","Baker DE","Rev Gastroenterol Disord","2009","2009/11/10","","",""
"19831162","Long-term use of methylnaltrexone for the management of constipation in advanced cancer","Dutka J, Lowe SS, Michaud M, Watanabe S.","J Support Oncol. 2009 Sep-Oct;7(5):177-9.","Dutka J","J Support Oncol","2009","2009/10/17","","",""
"19817669","Methylnaltrexone: a novel approach for the management of opioid-induced constipation in patients with advanced illness","Diego L, Atayee R, Helmons P, von Gunten CF.","Expert Rev Gastroenterol Hepatol. 2009 Oct;3(5):473-85. doi: 10.1586/egh.09.42.","Diego L","Expert Rev Gastroenterol Hepatol","2009","2009/10/13","","","10.1586/egh.09.42"
"19773693","Effectiveness of two opioid antagonists in treating opioid-induced constipation","Healy R.","Br J Nurs. 2009 Sep 10-23;18(16):998-1002. doi: 10.12968/bjon.2009.18.16.43969.","Healy R","Br J Nurs","2009","2009/09/24","","","10.12968/bjon.2009.18.16.43969"
"19743572","Methylnaltrexone: new drug. Opiate-induced constipation: barely more effective than placebo","","Prescrire Int. 2009 Aug;18(102):158.","","Prescrire Int","2009","2009/09/12","","",""
"19736901","Methylnaltrexone reduced body weight gain in ob/ob mice","Yuan CS, Wang CZ, Attele A, Zhang L.","J Opioid Manag. 2009 Jul-Aug;5(4):213-8. doi: 10.5055/jom.2009.0023.","Yuan CS","J Opioid Manag","2009","2009/09/10","","","10.5055/jom.2009.0023"
"19713070","Methylnaltrexone treatment of opioid-induced constipation in patients with advanced illness","Chamberlain BH, Cross K, Winston JL, Thomas J, Wang W, Su C, Israel RJ.","J Pain Symptom Manage. 2009 Nov;38(5):683-90. doi: 10.1016/j.jpainsymman.2009.02.234. Epub 2009 Aug 26.","Chamberlain BH","J Pain Symptom Manage","2009","2009/08/29","","","10.1016/j.jpainsymman.2009.02.234"
"19690895","[Methylnaltrexone. A new approach for therapy of opioid-induced obstipation]","Chappell D, Conzen P.","Schmerz. 2009 Oct;23(5):471-8. doi: 10.1007/s00482-009-0824-3.","Chappell D","Schmerz","2009","2009/08/20","","","10.1007/s00482-009-0824-3"
"19661297","Methylnaltrexone, a peripherally acting opioid receptor antagonist, enhances tumoricidal effects of 5-Fu on human carcinoma cells","Wang CZ, Li XL, Sun S, Xie JT, Aung HH, Tong R, McEntee E, Yuan CS.","Anticancer Res. 2009 Aug;29(8):2927-32.","Wang CZ","Anticancer Res","2009","2009/08/08","","",""
"19605844","Methylnaltrexone","Hendrikx JJ, Beijnen JH, Schellens JH.","Oncologist. 2009 Jul;14(7):679-82. doi: 10.1634/theoncologist.2009-0049. Epub 2009 Jul 15.","Hendrikx JJ","Oncologist","2009","2009/07/17","","","10.1634/theoncologist.2009-0049"
"19585156","[Successful treatment of treatment-resistant opioid-induced constipation in a patient with incomplete paraplegia with methylnaltrexone]","Lux EA.","Schmerz. 2009 Oct;23(5):523-4. doi: 10.1007/s00482-009-0820-7.","Lux EA","Schmerz","2009","2009/07/09","","","10.1007/s00482-009-0820-7"
"19583062","Preventing paralytic ileus: can the anesthesiologist help","Frost EA.","Middle East J Anaesthesiol. 2009 Jun;20(2):159-65.","Frost EA","Middle East J Anaesthesiol","2009","2009/07/09","","",""
"19555139","New drug update: 2008","Hussar DA.","Consult Pharm. 2009 Apr;24(4):268-70, 273-80. doi: 10.4140/tcp.n.2009.268.","Hussar DA","Consult Pharm","2009","2009/06/27","","","10.4140/tcp.n.2009.268"
"19555136","Methylnaltrexone methobromide: the first peripherally active, centrally inactive opioid receptor-antagonist","Guay DR.","Consult Pharm. 2009 Mar;24(3):210-26. doi: 10.4140/tcp.n.2009.210.","Guay DR","Consult Pharm","2009","2009/06/27","","","10.4140/tcp.n.2009.210"
"19531698","An overview of constipation and newer therapies","Enck RE.","Am J Hosp Palliat Care. 2009 Jun-Jul;26(3):157-8. doi: 10.1177/1049909109337298.","Enck RE","Am J Hosp Palliat Care","2009","2009/06/18","","","10.1177/1049909109337298"
"19399212","Pharmacological management of postoperative ileus","Zeinali F, Stulberg JJ, Delaney CP.","Can J Surg. 2009 Apr;52(2):153-7.","Zeinali F","Can J Surg","2009","2009/04/29","PMC2663489","",""
"19382412","The role of peripheral opiate antagonists in pain medicine and perioperative care","Tanaka PP, Moss J.","Rev Bras Anestesiol. 2008 Sep-Oct;58(5):540-7, 533-9. doi: 10.1590/s0034-70942008000500011.","Tanaka PP","Rev Bras Anestesiol","2008","2009/04/23","","","10.1590/s0034-70942008000500011"
"19364251","Methylnaltrexone: the answer to opioid-induced constipation?","Cannom RR, Mason RJ.","Expert Opin Pharmacother. 2009 Apr;10(6):1039-45. doi: 10.1517/14656560902833914.","Cannom RR","Expert Opin Pharmacother","2009","2009/04/15","","","10.1517/14656560902833914"
"19345246","Opioid receptors in the gastrointestinal tract","Holzer P.","Regul Pept. 2009 Jun 5;155(1-3):11-7. doi: 10.1016/j.regpep.2009.03.012. Epub 2009 Apr 2.","Holzer P","Regul Pept","2009","2009/04/07","PMC3163293","UKMS32582","10.1016/j.regpep.2009.03.012"
"19322519","Use of FDA approved methamphetamine to allow adjunctive use of methylnaltrexone to mediate core anti-growth factor signaling effects in glioblastoma","Kast RE.","J Neurooncol. 2009 Sep;94(2):163-7. doi: 10.1007/s11060-009-9863-y. Epub 2009 Mar 26.","Kast RE","J Neurooncol","2009","2009/03/27","","","10.1007/s11060-009-9863-y"
"19278178","Methylnaltrexone for treatment of opioid-induced constipation in advanced illness patients","Slatkin N, Thomas J, Lipman AG, Wilson G, Boatwright ML, Wellman C, Zhukovsky DS, Stephenson R, Portenoy R, Stambler N, Israel R.","J Support Oncol. 2009 Jan-Feb;7(1):39-46.","Slatkin N","J Support Oncol","2009","2009/03/13","","",""
"19263773","Treating opioid-induced constipation with methylnaltrexone bromide","Kyle G.","Nurs Times. 2009 Feb 3-9;105(4):25.","Kyle G","Nurs Times","2009","2009/03/07","","",""
"19240629","Methylnaltrexone for opioid-induced constipation","Belavic JM.","Nurse Pract. 2009 Mar;34(3):6-7. doi: 10.1097/01.NPR.0000346585.18786.65.","Belavic JM","Nurse Pract","2009","2009/02/26","","","10.1097/01.NPR.0000346585.18786.65"
"19217656","Novel opioid antagonists for opioid-induced bowel dysfunction and postoperative ileus","Becker G, Blum HE.","Lancet. 2009 Apr 4;373(9670):1198-206. doi: 10.1016/S0140-6736(09)60139-2. Epub 2009 Feb 13.","Becker G","Lancet","2009","2009/02/17","","","10.1016/S0140-6736(09)60139-2"
"19155882","Drug approvals: '08 in review. Methylnaltrexone (Relistor)","Laustsen G, Carrillo F, Johnson J, Smith C.","Nurse Pract. 2009 Feb;34(2):31. doi: 10.1097/01.NPR.0000345271.43913.9f.","Laustsen G","Nurse Pract","2009","2009/01/22","","","10.1097/01.NPR.0000345271.43913.9f"
"19020145","Reversal of opioid-induced gastric dysfunction in a critically ill burn patient after methylnaltrexone","Woo M, O'Connor M, Yuan CS, Moss J.","Anesth Analg. 2008 Dec;107(6):1965-7. doi: 10.1213/ane.0b013e31818556d3.","Woo M","Anesth Analg","2008","2008/11/21","","","10.1213/ane.0b013e31818556d3"
"18826910","New drugs: methylnaltrexone bromide, alvimopan, and rilonacept","Hussar DA.","J Am Pharm Assoc (2003). 2008 Sep-Oct;48(5):688-91. doi: 10.1331/JAPhA.2008.08537.","Hussar DA","J Am Pharm Assoc (2003)","2008","2008/10/02","","","10.1331/JAPhA.2008.08537"
"18810678","[News from the cochrane library: mu opioid antagonists for opioid-induced bowel dysfunction]","Meerpohl JJ, Timmer A.","Z Gastroenterol. 2008 Sep;46(9):917-21. doi: 10.1055/s-2008-1027720. Epub 2008 Sep 22.","Meerpohl JJ","Z Gastroenterol","2008","2008/09/24","","","10.1055/s-2008-1027720"
"18777614","Methylnaltrexone for opioid-induced constipation in advanced illness","Chappell D, Rehm M, Conzen P.","N Engl J Med. 2008 Sep 4;359(10):1071; author reply 1071.","Chappell D","N Engl J Med","2008","2008/09/09","","",""
"18768955","Methylnaltrexone for opioid-induced constipation in advanced illness","Sanz Rubiales A, del Valle Rivero ML.","N Engl J Med. 2008 Sep 4;359(10):1070-1; author reply 1071. doi: 10.1056/NEJMc081373.","Sanz Rubiales A","N Engl J Med","2008","2008/09/05","","","10.1056/NEJMc081373"
"18694369","Methylnaltrexone, a new peripherally acting mu-opioid receptor antagonist being evaluated for the treatment of postoperative ileus","Kraft MD.","Expert Opin Investig Drugs. 2008 Sep;17(9):1365-77. doi: 10.1517/13543784.17.9.1365.","Kraft MD","Expert Opin Investig Drugs","2008","2008/08/13","","","10.1517/13543784.17.9.1365"
"18688204","Methylnaltrexone (Relistor) for opioid induced constipation","","Med Lett Drugs Ther. 2008 Aug 11;50(1292):63-4.","","Med Lett Drugs Ther","2008","2008/08/09","","",""
"18580669","Managing opioid-induced constipation","","Nursing. 2008 Jul;38(7):55. doi: 10.1097/01.NURSE.0000325349.32104.aa.","","Nursing","2008","2008/06/27","","","10.1097/01.NURSE.0000325349.32104.aa"
"18566238","Synergistic effects of methylnaltrexone with 5-fluorouracil and bevacizumab on inhibition of vascular endothelial growth factor-induced angiogenesis","Singleton PA, Garcia JG, Moss J.","Mol Cancer Ther. 2008 Jun;7(6):1669-79. doi: 10.1158/1535-7163.MCT-07-2217.","Singleton PA","Mol Cancer Ther","2008","2008/06/21","","","10.1158/1535-7163.MCT-07-2217"
"18549816","The Food and Drug Administration approves methylnaltrexone bromide for opioid-induced constipation","Lang L.","Gastroenterology. 2008 Jul;135(1):6. doi: 10.1053/j.gastro.2008.06.003. Epub 2008 Jun 10.","Lang L","Gastroenterology","2008","2008/06/14","","","10.1053/j.gastro.2008.06.003"
"18509126","Opioid side effects--mechanism-based therapy","Berde C, Nurko S.","N Engl J Med. 2008 May 29;358(22):2400-2. doi: 10.1056/NEJMe0801783.","Berde C","N Engl J Med","2008","2008/05/30","","","10.1056/NEJMe0801783"
"18509120","Methylnaltrexone for opioid-induced constipation in advanced illness","Thomas J, Karver S, Cooney GA, Chamberlain BH, Watt CK, Slatkin NE, Stambler N, Kremer AB, Israel RJ.","N Engl J Med. 2008 May 29;358(22):2332-43. doi: 10.1056/NEJMoa0707377.","Thomas J","N Engl J Med","2008","2008/05/30","","","10.1056/NEJMoa0707377"
"18499867","Relistor approved for opioid-related constipation","Traynor K.","Am J Health Syst Pharm. 2008 Jun 1;65(11):996. doi: 10.2146/news080043.","Traynor K","Am J Health Syst Pharm","2008","2008/05/24","","","10.2146/news080043"
"18440447","Subcutaneous methylnaltrexone for the treatment of opioid-induced constipation in patients with advanced illness: a double-blind, randomized, parallel group, dose-ranging study","Portenoy RK, Thomas J, Moehl Boatwright ML, Tran D, Galasso FL, Stambler N, Von Gunten CF, Israel RJ.","J Pain Symptom Manage. 2008 May;35(5):458-68. doi: 10.1016/j.jpainsymman.2007.12.005.","Portenoy RK","J Pain Symptom Manage","2008","2008/04/29","","","10.1016/j.jpainsymman.2007.12.005"
"18425947","Mu-opioid antagonists for opioid-induced bowel dysfunction","McNicol ED, Boyce D, Schumann R, Carr DB.","Cochrane Database Syst Rev. 2008 Apr 16;(2):CD006332. doi: 10.1002/14651858.CD006332.pub2.","McNicol ED","Cochrane Database Syst Rev","2008","2008/04/22","","","10.1002/14651858.CD006332.pub2"
"18223355","New therapies in the treatment of postoperative ileus after gastrointestinal surgery","Maron DJ, Fry RD.","Am J Ther. 2008 Jan-Feb;15(1):59-65. doi: 10.1097/MJT.0b013e31804c6f37.","Maron DJ","Am J Ther","2008","2008/01/29","","","10.1097/MJT.0b013e31804c6f37"
"18183536","Methylnaltrexone, a new peripheral mu-receptor antagonist for the prevention and treatment of opioid-induced extracerebral side effects","Reichle FM, Conzen PF.","Curr Opin Investig Drugs. 2008 Jan;9(1):90-100.","Reichle FM","Curr Opin Investig Drugs","2008","2008/01/10","","",""
"18022696","The involvement of the mu-opioid receptor in gastrointestinal pathophysiology: therapeutic opportunities for antagonism at this receptor","DeHaven-Hudkins DL, DeHaven RN, Little PJ, Techner LM.","Pharmacol Ther. 2008 Jan;117(1):162-87. doi: 10.1016/j.pharmthera.2007.09.007. Epub 2007 Oct 16.","DeHaven-Hudkins DL","Pharmacol Ther","2008","2007/11/21","","","10.1016/j.pharmthera.2007.09.007"
"17844725","Novel opioid antagonists for opioid-induced bowel dysfunction and postoperative ileus","Neyens R, Jackson KC 2nd.","J Pain Palliat Care Pharmacother. 2007;21(2):27-33.","Neyens R","J Pain Palliat Care Pharmacother","2007","2007/09/12","","",""
"17588352","Cancer-related constipation","Thomas J.","Curr Oncol Rep. 2007 Jul;9(4):278-84. doi: 10.1007/s11912-007-0034-z.","Thomas J","Curr Oncol Rep","2007","2007/06/26","","","10.1007/s11912-007-0034-z"
"17578067","A review of methylnaltrexone, a peripheral opioid receptor antagonist, and its role in opioid-induced constipation","Shaiova L, Rim F, Friedman D, Jahdi M.","Palliat Support Care. 2007 Jun;5(2):161-6. doi: 10.1017/s147895150707023x.","Shaiova L","Palliat Support Care","2007","2007/06/21","","","10.1017/s147895150707023x"
"17504835","Methylnaltrexone mechanisms of action and effects on opioid bowel dysfunction and other opioid adverse effects","Yuan CS.","Ann Pharmacother. 2007 Jun;41(6):984-93. doi: 10.1345/aph.1K009. Epub 2007 May 15.","Yuan CS","Ann Pharmacother","2007","2007/05/17","","","10.1345/aph.1K009"
